chr	pos	strand	M	Cov
1	2179222	-	10	10
1	2179230	+	5	5
1	2179231	-	8	9
1	2179270	+	9	10
1	2179271	-	7	8
1	2179375	+	8	8
1	2179376	-	6	6
1	2179384	+	9	9
1	2179385	-	5	6
1	2179424	+	7	8
1	2179425	-	3	5
1	2179559	+	9	9
1	2179560	-	6	6
1	2179592	+	3	5
1	2179593	-	5	6
1	2179610	+	6	6
1	2179611	-	6	7
1	2179716	+	7	8
1	2179717	-	6	6
1	2179736	+	7	8
1	2179737	-	5	5
1	2179941	+	6	8
1	2179942	-	4	6
1	2180310	+	9	10
1	2180311	-	3	3
1	2180328	+	6	6
1	2180329	-	3	3
1	2180342	+	8	8
1	2180343	-	3	3
1	2180366	+	7	8
1	2180367	-	5	5
1	2180378	+	6	8
1	2180379	-	2	3
1	2180421	+	3	7
1	2180422	-	2	4
1	2180443	+	3	5
1	2180444	-	3	4
1	2180450	+	4	5
1	2180451	-	2	4
1	2180536	+	4	5
1	2180537	-	3	5
1	2180658	+	5	5
1	2180659	-	8	8
1	2180663	+	6	6
1	2180664	-	7	8
1	2180679	+	7	7
1	2180680	-	8	8
1	2180714	-	2	9
1	2180764	+	3	3
1	2180765	-	7	7
1	2180949	+	5	5
1	2180950	-	6	8
1	2180972	+	4	5
1	2180973	-	2	6
1	2180987	+	4	6
1	2180988	-	2	9
1	2181039	+	3	4
1	2181040	-	6	7
1	2181051	+	4	6
1	2181052	-	5	6
1	2181073	+	6	7
1	2181074	-	6	6
1	2181225	+	6	6
1	2181226	-	5	5
1	2181235	+	6	7
1	2181236	-	6	6
1	2181315	+	4	4
1	2181316	-	7	7
1	2181329	+	3	4
1	2181330	-	11	11
1	2181415	+	2	4
1	2181416	-	8	12
1	2181418	+	3	4
1	2181419	-	12	12
1	2181424	+	3	4
1	2181425	-	11	11
1	2181720	+	3	5
1	2181721	-	2	4
1	2181745	+	5	5
1	2181746	-	3	3
1	2181768	-	5	6
1	2181797	+	2	2
1	2181798	-	8	10
1	2181847	+	3	4
1	2181848	-	9	14
1	2181924	+	6	6
1	2181925	-	9	9
1	2181927	+	5	6
1	2181928	-	9	9
1	2181943	+	4	5
1	2181944	-	7	7
1	2181979	+	2	2
1	2181980	-	6	7
1	2181981	+	1	1
1	2181982	-	6	6
1	2182077	+	6	9
1	2182078	-	9	9
1	2182119	+	6	7
1	2182120	-	9	10
1	2182203	+	3	3
1	2182204	-	2	2
1	2182354	+	6	7
1	2182355	-	7	7
1	2182378	+	4	4
1	2182379	-	7	7
1	2182386	+	4	4
1	2182387	-	5	7
1	2182404	+	5	5
1	2182405	-	6	7
1	2182674	+	5	5
1	2182675	-	6	6
1	2182686	+	5	5
1	2182687	-	5	5
1	2182703	+	2	2
1	2182704	-	5	5
1	2182708	-	4	5
1	2182734	+	2	2
1	2182735	-	6	6
1	2182746	+	3	3
1	2182747	-	4	5
1	2182755	+	4	4
1	2182756	-	5	5
1	2182789	+	3	5
1	2182790	-	5	6
1	2182834	+	5	7
1	2182835	-	3	4
1	2182889	+	3	5
1	2182890	-	2	3
1	2182916	+	5	6
1	2182917	-	2	2
1	2182936	+	5	5
1	2182937	-	2	4
1	2182939	+	5	5
1	2182940	-	4	4
1	2182954	+	4	5
1	2182955	-	3	4
1	2183001	+	6	6
1	2183002	-	2	2
1	2185634	+	3	5
1	2185635	-	3	5
1	2186062	+	2	6
1	2186063	-	3	7
1	2186069	+	6	6
1	2186070	-	6	6
1	2186154	+	3	3
1	2186155	-	6	10
1	2186164	+	3	4
1	2186165	-	8	9
1	2186177	+	4	4
1	2186178	-	9	9
1	2186191	+	4	4
1	2186192	-	6	7
1	2186194	+	3	4
1	2186195	-	7	7
1	2186278	-	6	6
1	2186459	-	3	4
1	2186473	+	2	2
1	2186474	-	2	4
1	2186504	+	4	4
1	2186505	-	3	4
1	2189055	+	2	10
1	2189056	-	8	13
1	2189181	+	9	12
1	2189182	-	2	6
1	2189367	+	3	11
1	2189368	-	2	4
1	2189377	-	3	6
1	2189393	+	4	9
1	2189394	-	2	5
1	2189404	+	3	8
1	2189405	-	2	5
1	2189418	+	3	8
1	2189419	-	2	4
1	2189430	+	3	7
1	2189431	-	2	5
1	2189521	-	5	10
1	2189629	+	3	9
1	2189630	-	3	7
1	2189662	+	4	8
1	2189663	-	2	8
1	2189730	+	3	13
1	2198727	+	1	1
1	2198732	+	1	1
1	2200842	+	2	8
1	2200867	+	2	10
1	2200884	+	2	10
1	2206185	-	2	5
1	2206208	+	5	6
1	2206217	+	2	4
1	2206218	-	2	3
1	2207719	+	2	10
1	2208529	+	2	3
1	2208530	-	4	7
1	2208539	-	2	7
1	2208591	+	2	6
1	2208592	-	3	7
1	2208632	+	4	5
1	2208649	+	5	6
1	2208650	-	1	1
1	2208683	+	4	6
1	2208684	-	2	2
1	2208706	+	4	4
1	2208707	-	2	3
1	2208716	+	2	4
1	2208717	-	3	4
1	2208732	+	5	5
1	2208733	-	4	7
1	2208735	+	4	5
1	2208736	-	5	7
1	2208748	-	4	7
1	2208760	+	2	4
1	2208761	-	3	7
1	2209122	+	2	3
1	2209123	-	6	9
1	2209127	+	3	3
1	2209128	-	3	9
1	2209157	-	6	8
1	2209208	+	2	2
1	2209209	-	4	7
1	2209212	+	3	3
1	2209213	-	4	4
1	2209236	+	3	3
1	2209237	-	2	5
1	2209346	+	4	5
1	2209347	-	8	8
1	2209356	+	5	5
1	2209357	-	5	7
1	2209366	-	2	6
1	2209400	+	2	4
1	2209507	-	2	5
1	2209587	+	3	4
1	2209588	-	8	9
1	2209589	+	3	4
1	2209590	-	6	8
1	2209787	+	4	4
1	2209788	-	3	4
1	2209826	+	2	4
1	2209827	-	2	5
1	2209832	+	3	4
1	2209833	-	3	5
1	2209947	+	5	6
1	2209948	-	6	8
1	2209973	+	7	7
1	2209974	-	5	6
1	2210000	+	2	3
1	2210001	-	6	6
1	2210017	+	3	3
1	2210018	-	7	7
1	2210019	+	3	3
1	2210020	-	9	9
1	2210027	+	3	4
1	2210028	-	10	10
1	2210039	+	3	4
1	2210040	-	6	10
1	2210072	+	3	3
1	2210073	-	10	10
1	2210093	-	2	9
1	2210169	+	4	5
1	2210170	-	2	2
1	2210181	+	5	5
1	2210182	-	4	4
1	2210269	+	3	4
1	2210270	-	2	6
1	2210280	+	4	4
1	2210281	-	5	6
1	2210286	+	3	3
1	2210287	-	6	7
1	2210397	+	6	7
1	2210398	-	4	5
1	2210406	+	6	7
1	2210486	+	4	4
1	2210487	-	6	7
1	2210493	+	3	4
1	2210494	-	6	6
1	2210510	+	3	4
1	2210511	-	6	6
1	2210570	+	5	6
1	2210571	-	4	4
1	2210601	+	2	7
1	2210652	+	4	7
1	2210653	-	4	6
1	2210674	+	6	7
1	2210675	-	6	7
1	2210702	+	5	7
1	2210703	-	5	7
1	2210707	+	7	8
1	2210708	-	4	7
1	2210722	+	2	9
1	2217225	-	5	7
1	2217236	-	4	6
1	2217458	+	5	5
1	2217459	-	8	8
1	2217466	+	5	5
1	2217467	-	6	7
1	2217759	+	3	3
1	2217760	-	2	3
1	2217928	+	4	4
1	2217929	-	7	7
1	2217930	+	3	4
1	2217931	-	7	8
1	2217939	+	4	4
1	2217940	-	6	8
1	2217993	+	4	5
1	2217994	-	5	8
1	2218001	+	5	6
1	2218002	-	7	8
1	2218012	+	3	4
1	2218013	-	6	9
1	2228032	-	2	6
1	2233833	+	8	8
1	2233834	-	6	7
1	2233847	+	7	7
1	2233848	-	5	6
1	2234197	-	2	2
1	2234205	-	2	2
1	2234303	-	1	1
1	2234313	-	2	2
1	2234322	-	2	2
1	2234333	-	4	4
1	2234435	-	8	8
1	2235000	+	5	8
1	2243105	+	2	4
1	2243106	-	5	8
1	2243117	-	5	8
1	2243128	+	3	5
1	2243129	-	5	6
1	2243247	+	6	6
1	2243248	-	7	7
1	2243250	+	4	6
1	2243251	-	7	7
1	2243399	+	2	2
1	2243412	+	3	4
1	2243423	+	5	5
1	2243424	-	2	2
1	2243615	+	5	7
1	2243616	-	6	6
1	2243618	+	7	7
1	2243619	-	6	6
1	2243644	+	4	5
1	2243645	-	4	5
1	2243722	+	6	7
1	2243723	-	2	3
1	2243733	+	6	7
1	2243734	-	2	4
1	2249773	-	1	1
1	2251732	+	5	8
1	2251733	-	1	1
1	2251738	+	6	8
1	2251744	+	6	8
1	2251922	+	2	10
1	2258086	+	4	5
1	2258087	-	6	7
1	2258092	+	2	5
1	2258093	-	2	7
1	2258104	+	5	5
1	2258105	-	6	6
1	2258109	+	4	5
1	2258110	-	6	6
1	2258140	+	3	3
1	2258141	-	5	6
1	2258179	+	2	3
1	2258180	-	4	4
1	2258197	+	2	2
1	2258198	-	3	3
1	2258207	-	3	3
1	2258234	+	4	4
1	2258235	-	4	4
1	2258236	+	4	4
1	2258237	-	4	4
1	2258251	+	4	4
1	2258252	-	4	4
1	2258274	+	5	6
1	2258275	-	6	6
1	2258293	+	5	6
1	2258294	-	3	5
1	2258296	+	6	7
1	2258297	-	5	5
1	2258299	+	7	7
1	2258300	-	5	5
1	2258316	+	5	6
1	2258317	-	3	6
1	2258365	+	3	3
1	2258366	-	2	2
1	2258383	+	2	3
1	2258384	-	1	1
1	2258389	+	3	3
1	2258390	-	1	1
1	2258395	+	2	2
1	2258396	-	1	1
1	2258417	-	1	1
1	2258495	+	3	3
1	2258496	-	4	5
1	2258501	+	2	3
1	2258502	-	4	5
1	2258540	+	4	5
1	2258541	-	3	5
1	2258591	+	3	3
1	2258592	-	1	1
1	2258594	+	3	3
1	2258942	+	6	8
1	2258943	-	2	3
1	2259019	+	3	5
1	2259020	-	6	7
1	2259021	+	4	5
1	2259022	-	7	7
1	2259060	+	2	3
1	2259061	-	6	8
1	2259104	-	6	6
1	2259105	+	1	1
1	2259106	-	6	6
1	2260615	+	1	1
1	2260616	-	3	3
1	2260647	+	5	5
1	2260648	-	3	3
1	2260666	+	6	7
1	2260667	-	3	3
1	2260668	+	6	7
1	2260669	-	3	3
1	2260678	+	6	7
1	2260679	-	3	3
1	2260717	+	5	6
1	2260718	-	3	3
1	2260735	+	5	6
1	2260736	-	1	1
1	2260801	+	3	3
1	2261037	+	2	2
1	2261038	-	3	4
1	2261042	+	2	2
1	2261043	-	4	4
1	2261167	+	6	6
1	2261168	-	3	6
1	2261189	+	7	7
1	2261259	+	7	8
1	2261260	-	5	5
1	2261273	+	4	7
1	2261274	-	3	5
1	2261286	+	5	5
1	2261287	-	5	6
1	2261296	+	5	6
1	2261297	-	6	6
1	2261310	+	6	6
1	2261311	-	7	7
1	2261313	+	5	5
1	2261314	-	7	7
1	2261337	+	5	5
1	2261338	-	8	10
1	2261344	+	5	6
1	2261345	-	11	11
1	2261785	+	3	3
1	2261786	-	4	6
1	2261799	+	3	3
1	2261800	-	6	6
1	2261862	+	3	3
1	2261863	-	10	12
1	2264970	+	2	2
1	2264971	-	6	6
1	2264994	-	4	4
1	2265022	+	1	1
1	2265023	-	4	4
1	2265025	+	1	1
1	2265026	-	4	5
1	2265035	+	1	1
1	2265036	-	3	3
1	2265292	-	5	9
1	2265567	+	2	6
1	2265654	+	2	5
1	2265657	+	2	5
1	2265658	-	2	2
1	2265669	+	3	4
1	2265693	-	2	3
1	2265996	+	4	7
1	2265997	-	4	6
1	2266002	+	4	7
1	2266003	-	5	7
1	2266122	-	2	4
1	2266147	+	2	6
1	2266148	-	2	3
1	2266173	+	2	6
1	2266174	-	3	6
1	2266322	+	4	6
1	2266323	-	6	9
1	2266338	+	4	7
1	2266339	-	7	10
1	2267723	+	3	3
1	2267724	-	6	7
1	2267740	-	4	7
1	2267747	-	2	4
1	2267768	+	2	2
1	2267769	-	5	6
1	2267948	+	5	5
1	2267949	-	6	6
1	2267966	+	5	5
1	2267967	-	3	5
1	2267971	+	4	5
1	2267972	-	5	6
1	2267987	+	5	6
1	2267988	-	6	6
1	2268029	+	9	9
1	2268030	-	8	8
1	2268049	+	7	8
1	2268050	-	6	8
1	2268088	+	5	7
1	2268089	-	4	9
1	2268224	+	2	9
1	2268246	+	2	7
1	2268247	-	2	5
1	2270669	+	2	4
1	2270670	-	2	6
1	2270675	+	3	4
1	2271186	+	4	4
1	2271187	-	5	6
1	2271189	+	4	5
1	2271190	-	5	6
1	2271222	+	2	6
1	2271223	-	2	3
1	2271380	-	4	7
1	2271401	+	3	4
1	2271402	-	2	7
1	2272551	+	3	3
1	2272552	-	2	3
1	2272567	+	3	3
1	2272568	-	4	4
1	2272636	+	5	5
1	2272637	-	5	5
1	2272655	+	6	6
1	2272656	-	4	4
1	2272658	+	4	6
1	2272659	-	4	4
1	2272663	+	5	6
1	2272664	-	4	4
1	2272795	+	7	9
1	2272796	-	10	10
1	2272823	+	7	8
1	2272824	-	8	8
1	2272832	+	7	8
1	2272833	-	7	7
1	2272842	+	5	8
1	2272843	-	6	6
1	2272856	+	6	7
1	2272857	-	5	5
1	2273000	+	7	7
1	2273001	-	12	12
1	2273008	+	6	8
1	2273009	-	11	11
1	2273029	+	5	7
1	2273030	-	8	9
1	2273481	+	1	1
1	2273482	-	3	3
1	2273599	+	8	8
1	2273600	-	3	3
1	2273611	+	7	8
1	2273612	-	2	2
1	2273632	+	6	7
1	2273633	-	4	4
1	2273655	+	2	5
1	2273656	-	2	5
1	2274076	+	7	7
1	2274077	-	2	2
1	2274083	+	6	6
1	2274084	-	2	2
1	2274091	+	8	8
1	2274107	+	7	7
1	2274108	-	2	2
1	2274156	+	5	7
1	2274157	-	3	3
1	2274253	+	1	1
1	2274254	-	2	3
1	2274260	+	1	1
1	2274261	-	2	3
1	2275417	-	1	1
1	2279076	+	8	8
1	2279077	-	6	7
1	2279091	+	6	9
1	2279092	-	4	8
1	2288542	+	2	7
1	2288543	-	2	4
1	2288562	+	3	7
1	2288578	+	2	6
1	2290422	-	2	8
1	2292499	+	2	2
1	2292500	-	4	5
1	2292543	+	4	4
1	2292544	-	5	6
1	2292553	-	5	7
1	2292712	+	5	6
1	2292713	-	1	1
1	2292856	+	3	6
1	2292857	-	5	5
1	2292990	+	9	10
1	2292991	-	2	3
1	2293055	+	13	13
1	2293056	-	3	3
1	2293077	+	4	10
1	2293094	+	8	8
1	2293095	-	7	8
1	2293099	+	7	8
1	2293100	-	8	8
1	2293359	+	3	3
1	2293360	-	6	8
1	2293376	+	4	5
1	2293377	-	5	6
1	2293392	+	4	5
1	2293393	-	6	6
1	2293537	+	8	9
1	2293538	-	5	5
1	2293540	+	8	9
1	2293541	-	4	4
1	2294010	+	4	5
1	2294011	-	2	3
1	2294020	-	2	3
1	2294034	+	3	3
1	2294035	-	4	4
1	2295965	+	3	3
1	2295966	-	7	7
1	2295974	-	6	6
1	2295982	+	2	3
1	2295983	-	5	6
1	2296007	+	3	4
1	2296008	-	2	5
1	2296009	+	3	5
1	2296010	-	3	4
1	2296026	+	3	5
1	2296027	-	2	2
1	2296034	+	6	6
1	2296162	+	3	6
1	2296163	-	3	4
1	2296190	+	3	3
1	2296719	+	6	6
1	2296720	-	6	9
1	2296832	+	5	5
1	2296833	-	3	3
1	2296850	+	3	6
1	2296851	-	2	2
1	2296885	+	9	9
1	2296886	-	3	3
1	2296887	+	6	9
1	2296888	-	2	3
1	2297027	-	3	4
1	2297042	-	3	4
1	2297051	-	5	5
1	2297069	-	2	2
1	2297224	+	6	12
1	2297225	-	5	8
1	2297291	+	7	11
1	2297292	-	8	10
1	2297323	+	6	8
1	2297324	-	6	8
1	2297474	+	3	3
1	2297592	+	9	10
1	2297593	-	3	3
1	2297614	+	10	10
1	2297615	-	3	3
1	2297630	+	7	12
1	2297631	-	3	3
1	2297647	+	7	9
1	2297648	-	3	4
1	2298429	-	3	15
1	2306449	+	5	7
1	2306450	-	2	3
1	2306479	+	2	7
1	2306480	-	2	4
1	2306494	+	3	5
1	2306495	-	4	4
1	2306496	+	2	5
1	2306497	-	4	4
1	2306729	+	9	9
1	2306730	-	1	1
1	2307025	+	4	7
1	2307026	-	4	4
1	2307038	+	5	6
1	2307039	-	4	5
1	2307046	+	5	5
1	2307047	-	4	4
1	2307066	+	3	4
1	2307067	-	4	6
1	2307117	+	5	5
1	2307151	+	2	10
1	2307299	+	10	10
1	2307300	-	4	6
1	2307306	+	9	9
1	2307307	-	6	7
1	2307398	+	8	8
1	2307399	-	6	7
1	2307417	+	6	7
1	2307418	-	5	5
1	2307470	+	6	7
1	2307471	-	2	2
1	2307594	+	5	5
1	2307595	-	7	7
1	2307599	+	7	7
1	2307600	-	6	6
1	2307607	+	5	7
1	2307608	-	6	6
1	2307611	+	6	7
1	2307612	-	5	7
1	2307619	+	7	7
1	2307620	-	6	8
1	2307702	+	4	4
1	2307703	-	8	8
1	2307714	+	3	3
1	2307715	-	4	5
1	2307763	+	4	4
1	2307764	-	3	4
1	2307772	+	2	3
1	2307773	-	4	4
1	2307817	+	6	7
1	2307818	-	5	7
1	2307929	+	7	7
1	2307930	-	3	4
1	2307942	+	4	6
1	2307943	-	3	3
1	2307947	+	4	6
1	2307948	-	2	3
1	2307992	+	4	4
1	2307993	-	1	1
1	2308011	+	6	6
1	2308012	-	1	1
1	2308015	+	3	5
1	2308016	-	1	1
1	2308045	+	4	5
1	2308046	-	1	1
1	2308059	+	3	5
1	2308212	+	2	5
1	2308213	-	5	7
1	2308234	+	2	2
1	2308235	-	4	6
1	2308278	+	3	3
1	2308279	-	4	4
1	2308302	-	2	2
1	2308304	+	2	2
1	2308335	+	4	4
1	2308336	-	2	2
1	2308362	+	4	4
1	2308368	+	2	3
1	2308369	-	1	1
1	2308394	+	4	4
1	2308411	+	3	3
1	2308412	-	2	2
1	2308490	-	3	4
1	2308496	+	3	4
1	2308497	-	3	5
1	2308986	+	6	6
1	2308987	-	6	8
1	2308995	+	5	5
1	2308996	-	6	6
1	2309026	+	8	9
1	2309027	-	3	5
1	2309034	+	10	10
1	2309035	-	3	3
1	2309048	+	7	9
1	2309049	-	2	3
1	2309064	+	9	9
1	2309065	-	2	2
1	2309069	+	9	9
1	2309070	-	2	2
1	2309089	+	7	7
1	2309090	-	2	2
1	2309116	+	3	4
1	2309117	-	3	4
1	2309120	+	4	4
1	2309121	-	5	5
1	2309223	+	3	4
1	2309224	-	2	4
1	2309227	+	2	4
1	2309228	-	2	4
1	2309231	+	3	4
1	2309232	-	4	4
1	2309240	+	6	6
1	2309241	-	3	4
1	2309252	+	6	6
1	2309253	-	3	4
1	2309259	+	5	5
1	2309260	-	2	3
1	2309288	+	6	7
1	2309289	-	2	3
1	2309318	+	2	5
1	2309319	-	1	1
1	2309349	-	1	1
1	2309376	-	1	1
1	2309980	+	3	3
1	2309981	-	6	7
1	2309995	+	2	2
1	2309996	-	6	6
1	2310011	+	1	1
1	2310012	-	6	6
1	2310084	+	4	4
1	2310085	-	5	6
1	2310098	+	2	3
1	2310099	-	4	6
1	2310125	+	2	3
1	2310126	-	2	6
1	2310175	+	3	3
1	2310176	-	3	5
1	2310183	-	3	4
1	2310214	-	4	5
1	2310228	+	4	4
1	2310229	-	3	5
1	2310418	+	8	8
1	2310419	-	6	7
1	2310424	+	7	9
1	2310425	-	7	8
1	2310432	+	6	8
1	2310433	-	6	7
1	2310441	+	5	8
1	2310442	-	5	6
1	2310448	+	5	7
1	2310449	-	4	6
1	2313998	-	4	7
1	2314014	-	2	7
1	2314146	-	3	7
1	2314169	+	3	3
1	2314170	-	3	4
1	2314184	+	2	3
1	2314185	-	4	5
1	2314199	+	3	4
1	2314200	-	5	7
1	2314214	+	3	3
1	2314215	-	9	9
1	2314216	+	3	3
1	2314217	-	8	9
1	2314228	+	3	4
1	2314229	-	4	10
1	2314238	+	4	5
1	2314239	-	9	9
1	2314374	+	2	5
1	2314375	-	6	7
1	2314390	+	3	4
1	2314391	-	8	8
1	2314401	-	7	7
1	2314423	+	1	1
1	2314424	-	6	6
1	2314436	+	1	1
1	2314437	-	4	6
1	2314449	+	1	1
1	2314450	-	6	6
1	2314461	+	1	1
1	2314462	-	6	6
1	2314471	-	2	5
1	2314496	+	1	1
1	2314497	-	2	5
1	2314510	+	2	3
1	2314511	-	3	5
1	2314512	+	2	2
1	2314513	-	2	5
1	2314531	+	2	2
1	2314532	-	3	5
1	2314540	-	4	5
1	2314550	+	3	3
1	2314551	-	3	5
1	2314571	+	3	3
1	2314572	-	4	6
1	2314578	+	3	3
1	2314579	-	2	4
1	2314606	+	2	2
1	2314607	-	4	4
1	2314618	+	2	2
1	2314619	-	5	6
1	2314637	+	2	3
1	2314638	-	5	7
1	2314645	+	2	3
1	2314646	-	4	6
1	2314763	+	3	6
1	2314774	+	5	6
1	2314792	+	6	7
1	2314806	+	3	5
1	2314807	-	2	2
1	2314865	+	2	6
1	2314866	-	2	5
1	2314879	-	3	5
1	2314897	+	8	8
1	2314898	-	8	8
1	2314903	+	5	7
1	2314904	-	7	8
1	2314911	+	8	8
1	2314912	-	6	7
1	2315050	+	2	4
1	2315051	-	6	10
1	2315059	+	2	5
1	2315060	-	9	11
1	2315194	+	2	5
1	2315209	+	3	7
1	2315210	-	3	7
1	2315212	+	6	7
1	2315213	-	6	6
1	2315214	+	4	7
1	2315215	-	2	6
1	2324298	+	4	9
1	2324299	-	4	6
1	2327804	+	2	9
1	2330779	+	10	10
1	2330780	-	6	6
1	2330786	+	8	10
1	2330787	-	5	5
1	2330796	+	11	11
1	2330797	-	4	5
1	2330798	+	10	10
1	2330799	-	5	5
1	2331203	-	2	10
1	2331666	+	4	5
1	2331667	-	4	5
1	2331681	+	5	6
1	2331682	-	6	7
1	2331703	+	6	6
1	2331704	-	4	4
1	2331750	+	5	5
1	2331751	-	4	7
1	2331768	+	5	5
1	2331769	-	6	7
1	2331771	+	3	5
1	2331772	-	3	6
1	2331923	-	2	7
1	2335189	+	4	8
1	2335190	-	4	10
1	2335199	-	4	12
1	2336883	-	9	11
1	2336891	+	3	3
1	2336892	-	8	11
1	2336903	+	3	4
1	2336904	-	6	10
1	2336906	+	3	4
1	2336907	-	7	10
1	2336930	+	2	4
1	2336931	-	3	8
1	2337041	-	3	11
1	2337055	+	5	5
1	2337056	-	9	10
1	2337057	+	5	6
1	2337058	-	9	9
1	2337088	+	3	6
1	2337089	-	5	8
1	2337104	+	6	6
1	2337105	-	6	8
1	2337176	+	2	2
1	2337177	-	7	9
1	2337198	+	3	3
1	2337199	-	7	8
1	2337206	+	3	3
1	2337207	-	7	8
1	2337211	+	4	4
1	2337212	-	7	7
1	2337269	+	5	6
1	2337270	-	3	5
1	2337275	+	6	7
1	2337276	-	5	5
1	2337370	+	2	3
1	2337371	-	4	4
1	2337458	+	2	3
1	2337459	-	10	10
1	2340281	+	6	7
1	2340282	-	5	8
1	2340425	+	9	12
1	2340426	-	9	12
1	2340482	+	2	8
1	2340483	-	2	9
1	2342384	+	3	4
1	2342385	-	8	10
1	2342386	+	4	4
1	2342387	-	8	9
1	2342393	+	3	3
1	2342394	-	7	9
1	2342447	+	1	1
1	2342448	-	3	7
1	2342462	-	5	6
1	2342471	+	3	4
1	2342472	-	3	5
1	2342509	+	2	3
1	2342510	-	5	8
1	2342552	+	3	3
1	2342553	-	7	9
1	2342555	+	2	3
1	2342556	-	9	9
1	2342567	-	8	8
1	2342572	+	2	2
1	2342573	-	6	9
1	2342583	-	9	10
1	2342600	-	3	9
1	2342619	+	4	5
1	2342620	-	3	6
1	2342623	+	4	5
1	2342624	-	6	6
1	2342631	+	3	4
1	2342632	-	5	7
1	2342716	+	2	4
1	2342717	-	7	9
1	2342725	+	3	7
1	2342726	-	6	9
1	2342742	+	7	7
1	2342743	-	7	8
1	2342750	+	7	7
1	2342751	-	7	8
1	2342756	+	5	6
1	2342757	-	5	8
1	2342758	+	5	7
1	2342759	-	6	8
1	2342772	+	8	8
1	2342773	-	2	6
1	2342784	+	5	8
1	2342785	-	2	6
1	2342842	+	2	4
1	2342843	-	4	6
1	2342845	+	3	4
1	2342846	-	6	6
1	2342848	+	4	4
1	2342849	-	5	5
1	2342887	+	3	3
1	2342888	-	3	4
1	2342896	+	4	5
1	2342897	-	2	4
1	2342909	+	3	7
1	2342910	-	5	6
1	2342935	+	3	9
1	2342936	-	4	5
1	2343037	+	3	3
1	2343115	+	6	7
1	2343116	-	5	5
1	2343118	+	6	7
1	2343119	-	3	5
1	2345447	-	2	7
1	2345483	-	4	7
1	2345488	-	5	7
1	2346106	+	2	6
1	2350630	-	2	5
1	2350639	-	2	4
1	2350800	+	3	7
1	2350812	+	5	7
1	2350813	-	4	4
1	2350814	+	3	5
1	2350815	-	3	4
1	2350820	+	3	5
1	2350821	-	4	5
1	2350829	-	2	4
1	2351368	+	2	7
1	2359597	+	2	3
1	2359598	-	3	5
1	2359603	+	2	3
1	2359604	-	2	6
1	2359609	+	2	3
1	2359610	-	2	7
1	2359615	+	2	3
1	2359621	+	2	3
1	2359622	-	2	6
1	2359627	+	2	3
1	2359640	+	3	4
1	2359668	-	2	5
1	2359952	-	4	5
1	2359960	+	1	1
1	2359961	-	4	5
1	2359972	+	1	1
1	2359973	-	7	8
1	2359978	+	2	3
1	2359979	-	7	8
1	2359996	+	2	4
1	2359997	-	9	10
1	2360331	+	4	7
1	2360332	-	4	5
1	2360337	+	7	7
1	2360338	-	4	4
1	2360346	+	7	7
1	2360347	-	3	4
1	2360349	+	6	8
1	2360350	-	2	2
1	2360352	+	8	9
1	2360353	-	2	2
1	2360368	+	6	8
1	2360590	+	3	3
1	2360591	-	9	10
1	2360606	-	10	11
1	2360799	+	2	3
1	2360800	-	6	9
1	2360809	+	2	3
1	2360810	-	7	7
1	2360823	+	2	2
1	2360824	-	4	5
1	2360851	+	3	3
1	2360852	-	3	3
1	2360938	-	5	6
1	2360981	+	2	3
1	2360982	-	6	7
1	2360983	+	2	3
1	2360984	-	6	7
1	2360997	+	2	2
1	2360998	-	7	8
1	2361208	-	2	8
1	2361236	+	2	8
1	2361404	+	5	8
1	2361405	-	8	9
1	2361538	+	3	3
1	2361539	-	5	10
1	2361696	+	9	9
1	2361697	-	4	4
1	2361722	+	6	9
1	2361723	-	6	6
1	2361925	+	2	7
1	2361926	-	4	10
1	2361932	+	5	5
1	2361933	-	8	10
1	2361956	+	4	5
1	2361957	-	5	7
1	2362019	+	3	3
1	2362020	-	2	2
1	2362032	+	3	3
1	2362033	-	1	1
1	2362048	+	5	5
1	2362049	-	1	1
1	2362133	+	8	9
1	2362134	-	2	2
1	2362157	+	4	6
1	2362158	-	5	5
1	2362170	+	4	7
1	2362171	-	3	5
1	2362177	+	6	7
1	2362178	-	5	5
1	2362187	+	8	8
1	2362188	-	6	6
1	2362196	+	2	7
1	2362271	+	4	9
1	2362628	+	3	12
1	2362750	+	6	7
1	2362751	-	5	7
1	2362760	+	6	7
1	2362761	-	7	7
1	2363581	+	2	5
1	2363582	-	2	9
1	2363595	+	2	5
1	2363596	-	4	7
1	2370347	+	3	3
1	2370348	-	8	9
1	2370358	+	3	3
1	2370359	-	2	8
1	2370387	+	4	5
1	2370388	-	3	4
1	2370403	+	5	5
1	2370404	-	3	4
1	2370409	+	6	6
1	2370410	-	4	4
1	2370538	+	4	5
1	2370539	-	2	2
1	2370559	+	3	3
1	2370560	-	2	2
1	2370672	+	3	4
1	2370687	+	4	4
1	2370691	+	4	4
1	2370974	+	5	6
1	2370975	-	2	2
1	2370988	+	4	5
1	2370989	-	2	2
1	2371008	+	5	5
1	2371009	-	2	3
1	2371016	+	5	5
1	2371017	-	3	3
1	2371089	+	1	1
1	2371090	-	6	7
1	2371113	+	2	2
1	2371114	-	3	6
1	2371159	+	3	3
1	2371160	-	5	5
1	2371173	+	4	4
1	2371174	-	3	3
1	2371709	+	2	3
1	2371710	-	8	8
1	2371738	+	4	4
1	2371739	-	5	6
1	2371749	+	4	5
1	2371750	-	5	5
1	2371763	+	5	5
