chr	pos	strand	M	Cov
1	1181039	+	4	4
1	1181040	-	9	10
1	1181041	+	5	5
1	1181042	-	10	10
1	1181063	+	4	6
1	1181064	-	10	10
1	1181091	+	6	7
1	1181092	-	12	12
1	1181152	+	5	5
1	1181153	-	9	9
1	1181158	+	6	6
1	1181159	-	7	8
1	1181224	+	4	4
1	1181225	-	7	8
1	1181226	+	4	4
1	1181227	-	5	8
1	1181253	+	6	7
1	1181254	-	7	7
1	1181269	+	6	6
1	1181270	-	8	8
1	1181384	+	1	1
1	1181385	-	5	7
1	1181531	+	7	8
1	1181532	-	8	9
1	1181546	+	6	7
1	1181547	-	10	10
1	1181578	+	5	5
1	1181579	-	7	7
1	1181700	+	8	9
1	1181701	-	3	4
1	1181708	+	7	9
1	1181709	-	4	4
1	1181767	+	3	9
1	1181768	-	2	4
1	1181779	+	7	8
1	1181780	-	5	5
1	1181822	+	4	4
1	1181823	-	4	5
1	1181828	+	5	5
1	1181829	-	5	6
1	1182180	+	5	5
1	1182181	-	4	4
1	1182219	+	4	4
1	1182220	-	5	5
1	1182312	+	4	4
1	1182313	-	2	2
1	1182316	+	3	3
1	1182317	-	2	2
1	1182369	+	3	4
1	1182370	-	8	8
1	1182388	+	6	6
1	1182389	-	6	6
1	1182453	+	9	9
1	1182454	-	5	5
1	1182487	+	8	8
1	1182488	-	6	7
1	1184573	+	6	11
1	1184574	-	5	12
1	1184601	+	3	7
1	1184602	-	4	14
1	1184620	+	5	7
1	1184621	-	4	13
1	1184674	+	4	8
1	1184675	-	4	14
1	1184694	+	4	5
1	1184695	-	2	12
1	1184700	+	3	3
1	1184701	-	6	11
1	1184712	+	3	3
1	1184713	-	3	11
1	1184722	+	3	3
1	1184723	-	5	12
1	1184752	+	2	3
1	1184753	-	10	12
1	1184779	-	5	7
1	1184785	+	2	2
1	1184786	-	6	7
1	1184790	+	2	2
1	1184791	-	6	6
1	1184818	-	6	8
1	1184826	+	2	2
1	1184827	-	9	9
1	1184832	+	2	2
1	1184833	-	7	8
1	1184835	+	1	1
1	1184836	-	8	8
1	1184854	-	6	7
1	1184857	-	6	7
1	1184871	+	3	3
1	1184872	-	8	8
1	1184877	+	4	4
1	1184878	-	7	7
1	1184898	+	6	6
1	1184899	-	5	5
1	1184901	+	6	7
1	1184902	-	5	5
1	1184932	+	10	11
1	1184933	-	5	6
1	1184934	+	10	11
1	1184935	-	7	7
1	1184948	+	8	11
1	1184949	-	6	6
1	1184995	+	10	12
1	1184996	-	11	11
1	1185058	+	14	15
1	1185059	-	13	13
1	1185068	+	16	16
1	1185069	-	13	13
1	1185206	+	12	15
1	1185207	-	8	13
1	1185943	-	6	8
1	1185951	-	6	9
1	1185959	-	3	8
1	1186124	+	2	3
1	1186125	-	4	5
1	1186134	+	2	3
1	1186135	-	4	4
1	1186153	+	5	5
1	1186154	-	5	5
1	1186167	+	6	6
1	1186168	-	2	4
1	1186243	+	4	4
1	1186244	-	6	7
1	1186251	+	5	5
1	1186252	-	6	6
1	1186451	+	6	9
1	1186452	-	7	7
1	1186453	+	8	9
1	1186454	-	6	7
1	1186467	+	5	6
1	1186468	-	4	4
1	1186477	+	4	5
1	1186478	-	3	3
1	1186486	+	6	6
1	1186487	-	2	3
1	1186648	+	5	5
1	1186649	-	7	7
1	1186672	+	6	6
1	1186673	-	8	8
1	1186685	+	4	4
1	1186686	-	6	7
1	1186693	+	4	5
1	1186694	-	6	7
1	1186752	+	6	7
1	1186753	-	4	4
1	1186769	+	7	8
1	1186770	-	4	4
1	1186777	+	8	9
1	1186778	-	3	4
1	1186787	+	7	10
1	1186788	-	2	3
1	1186809	+	9	9
1	1186810	-	2	3
1	1186828	+	6	7
1	1186829	-	2	2
1	1186905	+	3	4
1	1186906	-	6	8
1	1186930	+	5	5
1	1186931	-	8	8
1	1186942	+	5	5
1	1186943	-	7	7
1	1186955	+	2	4
1	1186956	-	7	8
1	1187090	+	5	5
1	1187091	-	6	6
1	1187099	+	5	5
1	1187100	-	7	7
1	1187107	+	5	5
1	1187108	-	5	5
1	1187138	+	1	1
1	1187139	-	4	4
1	1187144	+	1	1
1	1187145	-	4	4
1	1187154	-	3	4
1	1187162	+	2	2
1	1187163	-	3	3
1	1187301	+	3	5
1	1187302	-	9	11
1	1187311	+	5	5
1	1187312	-	10	12
1	1187351	-	2	11
1	1187370	+	2	3
1	1187371	-	10	11
1	1187386	+	2	2
1	1187387	-	7	9
1	1187454	+	3	6
1	1187455	-	2	3
1	1187465	+	5	7
1	1187473	+	5	8
1	1187621	+	3	10
1	1187629	+	3	9
1	1189626	+	4	7
1	1189681	+	5	7
1	1189682	-	2	2
1	1189781	+	6	9
1	1189782	-	5	7
1	1189864	+	2	8
1	1189882	+	5	7
1	1189883	-	5	7
1	1189904	+	6	7
1	1189905	-	7	7
1	1189932	+	4	8
1	1189933	-	4	6
1	1190036	+	2	2
1	1190037	-	2	3
1	1190045	+	2	2
1	1190046	-	3	3
1	1190053	+	2	2
1	1190054	-	3	3
1	1190074	-	2	3
1	1190142	-	3	4
1	1190165	+	5	6
1	1190166	-	4	5
1	1190286	+	5	8
1	1190333	+	8	10
1	1190354	+	3	10
1	1192724	+	6	6
1	1192725	-	7	7
1	1192729	+	5	5
1	1192730	-	3	6
1	1192741	+	4	6
1	1192742	-	2	6
1	1192761	+	4	5
1	1192762	-	3	4
1	1192764	+	5	6
1	1192765	-	5	5
1	1192909	+	4	6
1	1192910	-	7	9
1	1192927	+	4	6
1	1192928	-	8	8
1	1192935	+	6	7
1	1192936	-	6	7
1	1192943	+	6	6
1	1192944	-	6	6
1	1192959	+	5	6
1	1192960	-	2	5
1	1192967	+	3	6
1	1192968	-	3	5
1	1193096	+	2	5
1	1193212	+	2	2
1	1193213	-	2	5
1	1193217	+	2	3
1	1194298	-	2	9
1	1194324	+	8	11
1	1194325	-	8	10
1	1194328	+	7	12
1	1194329	-	4	11
1	1194335	+	12	13
1	1194336	-	10	11
1	1194343	+	7	13
1	1194344	-	8	10
1	1194406	+	13	17
1	1194407	-	4	5
1	1194476	+	9	9
1	1194477	-	3	3
1	1194576	+	4	4
1	1194577	-	8	9
1	1194721	-	15	18
1	1194785	+	4	5
1	1194786	-	17	17
1	1194840	+	12	13
1	1194841	-	14	15
1	1195138	-	2	6
1	1195144	-	2	7
1	1199315	+	2	6
1	1199316	-	3	6
1	1199323	-	2	5
1	1199565	+	9	9
1	1199566	-	5	6
1	1199583	+	2	6
1	1199584	-	3	6
1	1199607	+	3	5
1	1199630	+	5	6
1	1199634	+	7	8
1	1199722	+	9	10
1	1199723	-	6	6
1	1199726	+	7	10
1	1199727	-	4	6
1	1199741	+	6	6
1	1199742	-	3	4
1	1199758	+	7	7
1	1199759	-	2	3
1	1199771	+	4	4
1	1199772	-	2	2
1	1199777	+	3	3
1	1199778	-	3	4
1	1199786	-	4	4
1	1199807	+	4	4
1	1199808	-	4	4
1	1199809	+	3	4
1	1199810	-	4	4
1	1199872	+	3	5
1	1199873	-	3	4
1	1199933	-	2	6
1	1199945	+	3	3
1	1199946	-	5	6
1	1199964	+	4	4
1	1199965	-	4	4
1	1200014	+	4	4
1	1200015	-	5	5
1	1200018	+	5	6
1	1200019	-	4	5
1	1200031	+	5	5
1	1200032	-	4	5
1	1200044	+	5	5
1	1200045	-	4	4
1	1200046	+	5	5
1	1200047	-	3	4
1	1200052	+	5	6
1	1200053	-	4	4
1	1200068	+	3	6
1	1200069	-	4	5
1	1200495	+	2	3
1	1200496	-	2	6
1	1200502	+	2	3
1	1200503	-	2	5
1	1200515	-	2	7
1	1203871	+	5	6
1	1203872	-	3	4
1	1203921	+	6	9
1	1203922	-	8	8
1	1204099	+	5	5
1	1204100	-	4	7
1	1204113	+	4	4
1	1204114	-	9	9
1	1204278	-	2	6
1	1204426	+	6	7
1	1204427	-	7	8
1	1204443	+	6	6
1	1204444	-	3	6
1	1204452	+	6	7
1	1204453	-	5	6
1	1204512	+	6	6
1	1204513	-	6	6
1	1204670	+	10	12
1	1204671	-	4	6
1	1204687	+	7	8
1	1204688	-	5	6
1	1204835	+	5	6
1	1204836	-	10	11
1	1204843	+	3	6
1	1204844	-	6	9
1	1204939	+	4	5
1	1204940	-	8	10
1	1204951	+	4	4
1	1204952	-	6	8
1	1204978	+	3	4
1	1204979	-	3	6
1	1205001	+	3	4
1	1205002	-	3	6
1	1205026	+	4	5
1	1205027	-	5	6
1	1205151	+	4	4
1	1205152	-	7	7
1	1205184	+	3	3
1	1205185	-	7	7
1	1205187	+	3	3
1	1205188	-	7	7
1	1211675	+	3	5
1	1211676	-	3	5
1	1211682	+	2	6
1	1211683	-	3	5
1	1211850	+	5	6
1	1211852	+	3	6
1	1211858	+	7	8
1	1211859	-	2	2
1	1211864	+	8	8
1	1211865	-	2	2
1	1211866	+	2	8
1	1211869	+	8	8
1	1211871	+	6	8
1	1211872	-	2	2
1	1211884	+	5	7
1	1212041	-	1	1
1	1212575	-	2	16
1	1212585	-	2	16
1	1212768	-	2	7
1	1212773	+	2	2
1	1212774	-	6	7
1	1212779	-	5	7
1	1214075	+	2	4
1	1214076	-	5	7
1	1214082	+	2	5
1	1214083	-	4	6
1	1214088	+	3	4
1	1214089	-	4	6
1	1214096	+	2	3
1	1214097	-	4	6
1	1214574	+	2	10
1	1214583	+	2	10
1	1222982	+	2	9
1	1222988	+	2	10
1	1227634	+	5	5
1	1227635	-	4	4
1	1227654	-	4	5
1	1227862	+	6	6
1	1227863	-	3	4
1	1227869	+	6	7
1	1227870	-	3	4
1	1227913	+	6	7
1	1227914	-	5	5
1	1227927	+	6	7
1	1227928	-	3	4
1	1228049	+	9	9
1	1228050	-	6	6
1	1228086	+	6	6
1	1228087	-	3	4
1	1228099	+	5	5
1	1228100	-	3	3
1	1228152	+	1	1
1	1228153	-	2	2
1	1228284	+	2	2
1	1228285	-	4	6
1	1228353	+	4	4
1	1228354	-	7	9
1	1228529	-	9	9
1	1228554	-	7	7
1	1228686	+	2	2
1	1228687	-	3	3
1	1228713	+	3	4
1	1228714	-	1	1
1	1228718	+	3	3
1	1228719	-	1	1
1	1228740	+	2	2
1	1228741	-	6	7
1	1228753	+	2	2
1	1228754	-	6	9
1	1228913	+	2	4
1	1228914	-	6	8
1	1228950	-	6	8
1	1229076	+	2	2
1	1229077	-	2	2
1	1229124	+	1	1
1	1229125	-	7	7
1	1229235	+	9	10
1	1229236	-	2	3
1	1229252	+	10	12
1	1229253	-	2	4
1	1229257	+	13	13
1	1229258	-	3	3
1	1229318	+	5	6
1	1229319	-	5	7
1	1229517	+	8	9
1	1229518	-	6	8
1	1229523	+	8	10
1	1229524	-	6	7
1	1229526	+	8	10
1	1229527	-	5	7
1	1229537	+	7	12
1	1229538	-	5	8
1	1229706	+	5	7
1	1229707	-	7	8
1	1229779	-	6	6
1	1229792	+	2	3
1	1229793	-	8	9
1	1229928	+	4	5
1	1229929	-	7	7
1	1229946	+	3	5
1	1229947	-	6	7
1	1229974	+	7	7
1	1229975	-	7	7
1	1230080	+	8	8
1	1230081	-	9	9
1	1245316	-	2	6
1	1245334	-	2	5
1	1249731	+	11	22
1	1249732	-	10	15
1	1249756	+	14	21
1	1249757	-	12	14
1	1249772	+	14	19
1	1249773	-	13	14
1	1249810	+	12	19
1	1249811	-	8	9
1	1249929	+	11	14
1	1249930	-	9	9
1	1249943	+	12	13
1	1249944	-	7	8
1	1249959	+	6	9
1	1249960	-	7	8
1	1250079	+	9	9
1	1250080	-	8	8
1	1250091	+	8	11
1	1250092	-	7	8
1	1250102	+	10	11
1	1250103	-	8	8
1	1250116	+	8	9
1	1250117	-	6	8
1	1250132	+	7	9
1	1250133	-	7	8
1	1250272	+	14	15
1	1250273	-	6	7
1	1250284	+	8	12
1	1250285	-	8	9
1	1250309	+	10	11
1	1250310	-	10	10
1	1250325	+	11	13
1	1250326	-	10	11
1	1250469	+	14	16
1	1250470	-	9	9
1	1250481	+	13	15
1	1250482	-	9	9
1	1250492	+	9	12
1	1250493	-	10	12
1	1250506	+	9	11
1	1250507	-	11	11
1	1250522	+	7	9
1	1250523	-	9	10
1	1250652	+	12	13
1	1250653	-	8	10
1	1250664	+	8	10
1	1250665	-	10	10
1	1250675	+	7	9
1	1250676	-	9	9
1	1250689	+	5	6
1	1250690	-	10	11
1	1250833	+	7	7
1	1250834	-	10	12
1	1250845	+	7	9
1	1250846	-	11	12
1	1250856	+	8	9
1	1250857	-	11	12
1	1250870	+	8	9
1	1250871	-	12	14
1	1250886	+	9	11
1	1250887	-	13	13
1	1253208	-	2	6
1	1253213	-	2	5
1	1253561	-	2	5
1	1253579	-	4	5
1	1253594	-	2	4
1	1254791	+	2	10
1	1255747	-	1	1
1	1256498	-	2	7
1	1258866	+	3	4
1	1258867	-	8	10
1	1258877	-	6	11
1	1259013	+	6	6
1	1259014	-	11	11
1	1259045	+	5	5
1	1259046	-	8	11
1	1259069	-	2	9
1	1259158	+	4	8
1	1259159	-	6	12
1	1259180	+	7	7
1	1259181	-	8	11
1	1259190	+	4	6
1	1259191	-	7	8
1	1259264	+	2	4
1	1259265	-	5	6
1	1259327	+	6	7
1	1259385	+	8	9
1	1259386	-	7	7
1	1259397	+	7	8
1	1259398	-	5	8
1	1259440	+	5	5
1	1259441	-	5	5
1	1259457	+	4	4
1	1259458	-	5	6
1	1259487	+	5	5
1	1259488	-	6	7
1	1259501	+	4	4
1	1259502	-	7	7
1	1259505	+	4	4
1	1259506	-	6	7
1	1259519	-	5	5
1	1259522	+	2	3
1	1259523	-	5	5
1	1259531	+	2	3
1	1259532	-	5	5
1	1263297	-	3	8
1	1263299	+	3	6
1	1263300	-	6	9
1	1263313	+	5	6
1	1263314	-	6	11
1	1263333	+	2	4
1	1263334	-	3	10
1	1264015	+	3	7
1	1264016	-	4	4
1	1264026	+	6	8
1	1264027	-	5	7
1	1264356	+	3	5
1	1264357	-	2	2
1	1266871	+	2	4
1	1266872	-	4	5
1	1266876	+	3	4
1	1266877	-	4	5
1	1266934	+	1	1
1	1266935	-	10	11
1	1267118	-	3	3
1	1267215	+	2	5
1	1267487	+	7	10
1	1267488	-	7	7
1	1267490	+	10	10
1	1267491	-	6	7
1	1267499	+	9	10
1	1267500	-	7	7
1	1267522	+	7	8
1	1267523	-	8	9
1	1267655	+	2	5
1	1267656	-	7	10
1	1269821	+	2	8
1	1269822	-	2	6
1	1269827	+	8	9
1	1269828	-	4	6
1	1269836	+	5	10
1	1269837	-	4	6
1	1269978	-	3	10
1	1275944	+	4	4
1	1275945	-	10	11
1	1276100	+	10	11
1	1276101	-	15	17
1	1276104	+	9	10
1	1276105	-	16	17
1	1276184	+	5	7
1	1276185	-	15	18
1	1276232	+	5	9
1	1276233	-	13	17
1	1276649	-	6	9
1	1276651	+	3	4
1	1276652	-	5	9
1	1283085	+	7	9
1	1283086	-	6	7
1	1283092	+	4	9
1	1283093	-	6	6
1	1283126	+	7	7
1	1283127	-	5	6
1	1283133	+	7	8
1	1283134	-	3	5
1	1283227	+	9	10
1	1283228	-	2	5
1	1283461	+	8	9
1	1283462	-	10	12
1	1283467	+	4	8
1	1283468	-	8	12
1	1283843	+	5	5
1	1283844	-	7	7
1	1283860	+	4	7
1	1283861	-	7	7
1	1284437	+	7	9
1	1284438	-	6	8
1	1284444	+	7	9
1	1284445	-	8	8
1	1284810	+	8	8
1	1284811	-	4	4
1	1284824	+	9	9
1	1284825	-	5	5
1	1284834	+	8	10
1	1284835	-	7	7
1	1284927	+	10	12
1	1284928	-	3	5
1	1286881	+	13	14
1	1286882	-	4	5
1	1286889	+	11	13
1	1286890	-	6	6
1	1286902	+	12	14
1	1286903	-	8	8
1	1286966	+	9	11
1	1286967	-	12	15
1	1286975	+	7	9
1	1286976	-	12	15
1	1289042	+	10	17
1	1289043	-	9	12
1	1289058	+	15	16
1	1289059	-	9	11
1	1289072	+	11	14
1	1289073	-	9	10
1	1289083	+	12	15
1	1289084	-	11	13
1	1289095	+	14	15
1	1289096	-	14	15
1	1289229	+	5	7
1	1289230	-	4	6
1	1289259	+	6	7
1	1289260	-	6	7
1	1289270	+	8	8
1	1289271	-	8	9
1	1289282	+	8	8
1	1289283	-	10	11
1	1289432	+	4	5
1	1289433	-	8	10
1	1289448	+	5	6
1	1289449	-	9	12
1	1289462	+	7	7
1	1289463	-	11	13
1	1289485	+	6	9
1	1289486	-	12	15
1	1290375	-	7	11
1	1295168	-	8	11
1	1295180	+	3	3
1	1295181	-	8	13
1	1295258	+	2	2
1	1295259	-	6	9
1	1295268	+	3	4
1	1295269	-	5	7
1	1295279	+	3	5
1	1295280	-	5	5
1	1295302	+	3	4
1	1295303	-	4	5
1	1295315	+	4	4
1	1295316	-	6	6
1	1295317	+	3	3
1	1295318	-	4	6
1	1295329	+	1	1
1	1295330	-	5	7
1	1295359	-	2	6
1	1295387	+	3	4
1	1295388	-	6	7
1	1295389	+	2	4
1	1295390	-	6	7
1	1295656	+	3	5
1	1295657	-	3	3
1	1295676	+	2	5
1	1295685	-	2	3
1	1295687	+	2	5
1	1295688	-	2	3
1	1297888	+	4	6
1	1297889	-	2	3
1	1317110	+	5	6
1	1317111	-	3	7
1	1317124	+	2	4
1	1317125	-	2	6
1	1317301	+	4	8
1	1317302	-	3	7
1	1317320	+	7	8
1	1317321	-	8	9
1	1317486	+	3	3
1	1317487	-	6	7
1	1317641	+	7	8
1	1317642	-	3	3
1	1317648	+	8	8
1	1317649	-	1	1
1	1317660	+	7	7
1	1317661	-	2	2
1	1317803	+	4	4
1	1317804	-	2	3
1	1317810	+	2	3
1	1317811	-	2	4
1	1317985	+	3	3
1	1317986	-	7	8
1	1317988	+	2	3
1	1317989	-	6	8
1	1318003	+	3	3
1	1318004	-	6	8
1	1318121	+	7	8
1	1318122	-	6	9
1	1318132	+	7	9
1	1318133	-	4	7
1	1318165	+	8	11
1	1318166	-	5	8
1	1318171	+	6	9
1	1318172	-	7	8
1	1318182	+	6	7
1	1318183	-	6	9
1	1318195	+	4	8
1	1318196	-	3	9
1	1318209	+	5	7
1	1318210	-	8	10
1	1318292	+	7	11
1	1318293	-	6	6
1	1318409	+	3	3
1	1318410	-	5	5
1	1318411	+	4	4
1	1318412	-	4	5
1	1318423	+	2	5
1	1318424	-	4	5
1	1318585	+	4	7
1	1318586	-	5	9
1	1318747	+	7	7
1	1318748	-	5	6
1	1318779	+	4	5
1	1318780	-	6	7
1	1318883	+	8	8
1	1318884	-	5	7
1	1319053	+	7	9
1	1319054	-	4	5
1	1319057	+	9	9
1	1319058	-	5	5
1	1319190	+	5	9
1	1319310	+	6	6
1	1319311	-	6	7
1	1319325	+	8	8
1	1319326	-	7	7
1	1319346	+	5	9
1	1319347	-	5	7
1	1319403	+	4	7
1	1319404	-	2	3
1	1319508	+	3	6
1	1319518	+	5	6
1	1319519	-	2	2
1	1319539	+	3	5
1	1319573	+	3	4
1	1319574	-	3	3
1	1319629	-	4	4
1	1319639	-	5	5
1	1319657	+	3	3
1	1319658	-	3	5
1	1319951	-	3	5
1	1320098	+	6	7
1	1320099	-	5	7
1	1320106	+	6	6
1	1320107	-	4	6
1	1320117	+	4	6
1	1320118	-	2	6
1	1320124	+	4	10
1	1320182	+	5	8
1	1320183	-	3	5
1	1320195	+	6	7
1	1320196	-	3	4
1	1320287	+	7	10
1	1320308	+	9	10
1	1320309	-	3	3
1	1320332	+	5	9
1	1320333	-	3	4
1	1320347	-	3	6
1	1320359	+	2	6
1	1320360	-	5	7
1	1320518	+	2	7
1	1320565	+	2	6
1	1323621	+	4	5
1	1323622	-	4	5
1	1323789	+	6	6
1	1323790	-	5	6
1	1324003	+	2	5
1	1324004	-	8	12
1	1324006	+	4	5
1	1324007	-	10	11
1	1324024	+	2	4
1	1324025	-	7	11
1	1324160	+	1	1
1	1324161	-	6	7
1	1324171	+	1	1
1	1324172	-	6	6
1	1324180	+	1	1
1	1324181	-	7	7
1	1324182	+	1	1
1	1324183	-	6	7
1	1324317	+	4	6
1	1324318	-	4	6
1	1324322	+	6	6
1	1324323	-	4	5
1	1324325	+	4	6
1	1324326	-	4	5
1	1324345	+	3	5
1	1324346	-	3	4
1	1324348	+	4	5
1	1324349	-	4	4
1	1324363	+	2	5
1	1324371	+	3	4
1	1324372	-	4	4
1	1324472	+	6	7
1	1324473	-	3	5
1	1324482	+	3	7
1	1324483	-	5	6
1	1324498	+	8	8
1	1324499	-	5	6
1	1324520	-	2	6
1	1325375	-	2	10
1	1325858	+	4	6
1	1325859	-	7	9
1	1325873	+	2	6
1	1325874	-	2	6
1	1325878	+	5	7
1	1325879	-	4	6
1	1326032	+	2	2
1	1326033	-	5	6
1	1326050	+	3	3
1	1326051	-	4	6
1	1326217	+	6	9
1	1326218	-	8	12
1	1326225	+	7	8
1	1326226	-	8	11
1	1326272	+	7	9
1	1326273	-	5	6
1	1326522	+	10	10
1	1326523	-	2	2
1	1326672	+	3	3
1	1326673	-	2	3
1	1326692	+	3	3
1	1326751	+	5	5
1	1326752	-	2	3
1	1326784	+	3	8
1	1326785	-	2	7
1	1326930	+	3	5
1	1326933	+	3	5
1	1327066	+	3	4
1	1327067	-	3	3
1	1327078	+	4	4
1	1327079	-	2	2
1	1327106	+	6	6
1	1327107	-	2	2
1	1327166	+	9	11
1	1327167	-	4	5
1	1327283	+	9	10
1	1327284	-	4	5
1	1327393	+	11	12
1	1327394	-	1	1
1	1327403	+	11	13
1	1327448	+	6	9
1	1327449	-	3	3
1	1327459	+	7	8
1	1327460	-	3	3
1	1327465	+	9	9
1	1327466	-	3	4
1	1327479	+	6	7
1	1327480	-	4	4
1	1327611	+	6	7
1	1327612	-	3	4
1	1327787	+	8	9
1	1327788	-	4	5
1	1328060	+	4	6
1	1328061	-	8	8
1	1328468	+	4	9
1	1328469	-	5	5
1	1328590	+	6	6
1	1328591	-	7	9
1	1328597	+	5	5
1	1328598	-	9	9
1	1328733	+	4	4
1	1328734	-	1	1
1	1328805	+	6	8
1	1328806	-	5	5
1	1328808	+	5	9
1	1328809	-	5	5
1	1328819	+	8	10
1	1328820	-	4	6
1	1329400	+	8	8
1	1329401	-	4	4
1	1329404	+	7	7
1	1329405	-	4	4
1	1329566	+	6	7
1	1329567	-	6	9
1	1329568	+	7	7
1	1329569	-	9	9
1	1329603	+	6	6
1	1329604	-	3	4
1	1329620	+	7	7
1	1329621	-	3	3
1	1331652	-	2	6
1	1332143	+	5	8
1	1332144	-	7	7
1	1332153	+	8	10
1	1332154	-	7	7
1	1341653	-	5	9
1	1341708	+	2	4
1	1341709	-	9	12
1	1341801	-	5	6
1	1341811	-	6	9
1	1341826	+	1	1
1	1341827	-	9	9
1	1341834	-	8	10
1	1341875	+	2	2
1	1341876	-	6	9
1	1341878	+	2	3
1	1341879	-	7	10
1	1341895	-	4	9
1	1341936	-	9	11
1	1341942	+	2	3
1	1341943	-	10	10
1	1341965	+	3	3
1	1341966	-	10	10
1	1341977	+	4	4
1	1341978	-	9	9
1	1342026	+	4	8
1	1342027	-	7	9
1	1342134	+	5	5
1	1342135	-	7	8
1	1342160	+	4	4
1	1342161	-	7	8
1	1342166	+	5	5
1	1342167	-	4	7
1	1342211	-	3	5
1	1344363	+	3	11
1	1344364	-	3	18
1	1344370	+	5	10
1	1344371	-	4	15
1	1344373	+	5	11
1	1344374	-	4	16
1	1344495	+	9	14
1	1344496	-	5	6
1	1344503	+	6	13
1	1344504	-	4	5
1	1344513	+	7	10
1	1344514	-	3	3
1	1344529	+	9	10
1	1344530	-	3	4
1	1344546	+	9	10
1	1344547	-	3	4
1	1344552	+	10	12
1	1344553	-	3	5
1	1345520	+	2	6
1	1345594	+	3	6
1	1345595	-	3	4
1	1345648	+	5	7
1	1345649	-	3	5
1	1345666	+	11	11
1	1345667	-	4	4
1	1345684	+	10	10
1	1345685	-	5	5
1	1345690	+	10	10
1	1345691	-	3	5
1	1345772	+	2	3
1	1345773	-	3	4
1	1345777	+	4	4
1	1345778	-	3	3
1	1345793	+	4	4
1	1345794	-	2	3
1	1345813	+	8	8
1	1345814	-	2	3
1	1345818	+	8	8
1	1345819	-	4	4
1	1345841	+	8	8
1	1345842	-	3	4
1	1345903	+	6	6
1	1345904	-	3	4
1	1346159	+	8	8
1	1346160	-	4	4
1	1346199	+	4	6
1	1346200	-	4	6
1	1346363	+	6	6
1	1346364	-	6	7
1	1346396	+	7	9
1	1346397	-	11	14
1	1346398	+	8	9
1	1346399	-	11	14
1	1346404	+	10	11
1	1346405	-	10	14
1	1346455	+	9	10
1	1346456	-	11	11
1	1346457	+	10	10
1	1346458	-	11	11
1	1346491	+	6	8
1	1346492	-	6	6
1	1346499	+	5	8
1	1346500	-	6	6
1	1346530	+	7	7
1	1346531	-	7	7
1	1346533	+	6	7
1	1346534	-	4	7
1	1346536	+	6	6
1	1346537	-	6	6
1	1346561	+	4	7
1	1346710	+	3	3
1	1346711	-	3	3
1	1346722	+	3	4
1	1346723	-	2	3
1	1346809	+	4	4
1	1346810	-	7	7
1	1346819	+	3	3
1	1346820	-	6	7
1	1346832	+	2	4
1	1346833	-	3	6
1	1346989	+	5	5
1	1346990	-	8	9
1	1347004	+	3	4
1	1347005	-	8	10
1	1347016	+	2	2
1	1347017	-	13	13
1	1347025	+	3	3
1	1347026	-	12	13
1	1347039	+	3	3
1	1347040	-	12	13
1	1347073	+	5	5
1	1347074	-	8	10
1	1347095	+	8	8
1	1347096	-	10	11
1	1347151	+	7	9
1	1347152	-	5	5
1	1347204	+	8	8
1	1347205	-	3	5
1	1347239	+	4	5
1	1347240	-	5	6
1	1347252	+	6	8
1	1347253	-	5	6
1	1347264	+	6	6
1	1347265	-	6	6
1	1347276	+	6	6
1	1347277	-	4	4
1	1347303	+	2	5
1	1347324	+	5	5
1	1347325	-	2	2
1	1347348	+	2	2
1	1347349	-	1	1
1	1347354	+	2	2
1	1347363	+	1	1
1	1347364	-	2	2
1	1347371	+	1	1
1	1347372	-	2	2
1	1347436	+	4	5
1	1347437	-	5	7
1	1347454	+	5	6
1	1347455	-	6	6
1	1347492	+	7	9
1	1347493	-	8	8
1	1347747	+	4	9
1	1347748	-	5	8
1	1347755	+	6	8
1	1347756	-	5	9
1	1351363	+	10	10
1	1351364	-	11	13
1	1351435	+	8	9
1	1351436	-	5	6
1	1351568	+	12	13
1	1351569	-	7	8
1	1351597	+	8	11
1	1351598	-	8	9
1	1351764	+	11	11
1	1351765	-	3	5
1	1351789	+	8	8
1	1351790	-	8	8
1	1352059	+	2	2
1	1352060	-	7	8
1	1352076	+	3	3
1	1352077	-	10	10
1	1352240	+	4	4
1	1352241	-	5	5
1	1352289	+	4	4
1	1352290	-	8	8
1	1352300	-	2	8
1	1352310	+	4	4
1	1352311	-	6	7
1	1352435	+	3	3
1	1352436	-	2	2
1	1352444	+	4	4
1	1352445	-	2	3
1	1352586	+	4	4
1	1352587	-	6	7
1	1352994	+	3	4
1	1352995	-	4	4
1	1353009	+	3	3
1	1353010	-	3	3
1	1353048	+	3	3
1	1353049	-	4	4
1	1353094	+	4	4
1	1353095	-	3	3
1	1353106	+	4	4
1	1353107	-	3	3
1	1353234	+	4	6
1	1353235	-	3	4
1	1353405	+	8	8
1	1353406	-	6	6
1	1353417	+	10	11
1	1353418	-	5	5
1	1353738	+	1	1
1	1353739	-	2	2
1	1353926	+	5	6
1	1353927	-	3	5
1	1353946	+	3	3
1	1353947	-	7	7
1	1353951	+	3	3
1	1353952	-	7	7
1	1353968	+	2	2
1	1353969	-	7	9
1	1353976	+	1	1
1	1353977	-	9	9
1	1354027	-	8	8
1	1354073	+	2	3
1	1354074	-	6	8
1	1354129	+	5	5
1	1354130	-	7	7
1	1354136	+	5	5
1	1354137	-	5	6
1	1354138	+	5	5
1	1354139	-	5	6
1	1354166	+	8	8
1	1354167	-	5	5
