chr	pos	strand	M	Cov
1	3258244	+	3	3
1	3258245	-	5	5
1	3258374	+	8	8
1	3258375	-	8	8
1	3258476	+	4	5
1	3258477	-	5	6
1	3258483	+	6	6
1	3258484	-	6	6
1	3258502	+	6	6
1	3258503	-	7	7
1	3258504	+	5	5
1	3258505	-	6	6
1	3258636	+	11	11
1	3258637	-	6	6
1	3258699	+	6	6
1	3258700	-	2	2
1	3258921	+	3	4
1	3258922	-	5	5
1	3259036	+	8	9
1	3259037	-	8	8
1	3259043	+	9	10
1	3259044	-	7	8
1	3259164	+	10	10
1	3259165	-	3	3
1	3259273	+	2	5
1	3259274	-	4	5
1	3259278	+	6	6
1	3259279	-	4	4
1	3259374	+	6	6
1	3259375	-	5	5
1	3259542	+	8	8
1	3259543	-	10	10
1	3259660	-	2	3
1	3259672	+	2	2
1	3259673	-	2	2
1	3259684	+	1	1
1	3259685	-	2	3
1	3259690	+	1	1
1	3259691	-	3	3
1	3259705	+	4	4
1	3259706	-	3	3
1	3259715	+	3	3
1	3259716	-	3	3
1	3259717	+	3	3
1	3259718	-	2	3
1	3259782	+	7	7
1	3259783	-	3	3
1	3259799	+	6	6
1	3259800	-	4	4
1	3259880	+	7	8
1	3259881	-	6	6
1	3259898	+	8	9
1	3259899	-	4	4
1	3267336	+	2	3
1	3267337	-	6	6
1	3267340	-	6	6
1	3267341	+	2	3
1	3267342	-	6	6
1	3268623	+	7	7
1	3268624	-	4	4
1	3268641	+	8	8
1	3268642	-	4	4
1	3268646	+	9	9
1	3268647	-	5	5
1	3268656	+	10	10
1	3268657	-	5	5
1	3268659	+	8	8
1	3268660	-	5	6
1	3275278	+	3	3
1	3275279	-	6	6
1	3275332	+	4	4
1	3275333	-	8	9
1	3275428	+	6	6
1	3275429	-	7	7
1	3275430	+	6	6
1	3275431	-	7	7
1	3275750	+	3	3
1	3275751	-	7	7
1	3276241	+	7	7
1	3276242	-	3	3
1	3276278	+	5	5
1	3276279	-	5	6
1	3276558	+	2	3
1	3276569	+	4	4
1	3276570	-	10	10
1	3277399	+	2	2
1	3277400	-	10	10
1	3277412	+	2	2
1	3277413	-	8	8
1	3277424	+	3	3
1	3277425	-	6	6
1	3277444	+	4	4
1	3277445	-	6	6
1	3280149	+	6	6
1	3280150	-	2	2
1	3280156	+	6	7
1	3280157	-	2	3
1	3280183	+	9	10
1	3280184	-	2	3
1	3280257	+	3	4
1	3280258	-	4	4
1	3280290	+	3	4
1	3280291	-	5	7
1	3280305	+	2	3
1	3280306	-	6	8
1	3280439	+	7	7
1	3280440	-	6	6
1	3280453	+	6	8
1	3280454	-	5	5
1	3280562	+	4	6
1	3280563	-	3	3
1	3280565	+	3	6
1	3280566	-	3	3
1	3280610	+	6	6
1	3280611	-	4	4
1	3280725	+	6	6
1	3280726	-	6	6
1	3280837	+	5	5
1	3280838	-	1	1
1	3280852	+	3	3
1	3280853	-	2	3
1	3280858	+	3	3
1	3280859	-	3	3
1	3281291	+	3	3
1	3281292	-	6	6
1	3281293	+	4	4
1	3281294	-	5	5
1	3281728	+	5	8
1	3281884	+	7	7
1	3281885	-	8	8
1	3281892	+	7	7
1	3281893	-	6	7
1	3282194	+	5	5
1	3282195	-	1	1
1	3282204	+	5	5
1	3282205	-	2	2
1	3282213	+	5	5
1	3282214	-	2	3
1	3282474	+	4	4
1	3282475	-	5	7
1	3282495	+	6	6
1	3282496	-	7	7
1	3282565	+	8	9
1	3282566	-	7	7
1	3282570	+	8	9
1	3282571	-	7	7
1	3282576	+	6	8
1	3282577	-	3	6
1	3282585	+	6	8
1	3282586	-	5	5
1	3282616	+	4	5
1	3282617	-	3	3
1	3282659	+	2	2
1	3282780	+	5	6
1	3282781	-	3	3
1	3282785	+	6	7
1	3282786	-	3	3
1	3282793	+	7	7
1	3282794	-	2	2
1	3282799	+	6	6
1	3282800	-	2	2
1	3282844	-	1	1
1	3282894	+	2	5
1	3282895	-	4	5
1	3282905	+	2	3
1	3282906	-	5	6
1	3282918	+	2	3
1	3282919	-	6	7
1	3282936	+	3	4
1	3282937	-	6	6
1	3282966	+	6	6
1	3282967	-	6	6
1	3282978	+	7	8
1	3282979	-	7	7
1	3283005	+	8	9
1	3283006	-	3	3
1	3283008	+	9	9
1	3283009	-	2	2
1	3283017	+	8	8
1	3283018	-	2	2
1	3283021	+	6	8
1	3283022	-	2	2
1	3283050	+	6	8
1	3283051	-	4	4
1	3283058	+	7	8
1	3283059	-	4	4
1	3283088	+	6	7
1	3283089	-	3	3
1	3283095	+	8	8
1	3283096	-	3	3
1	3284724	-	2	8
1	3287128	-	2	13
1	3287130	+	2	5
1	3287131	-	3	13
1	3287139	+	2	5
1	3287140	-	4	13
1	3287165	+	2	7
1	3287166	-	2	11
1	3291175	+	3	3
1	3292730	+	5	5
1	3292731	-	4	4
1	3292745	+	4	4
1	3292746	-	3	3
1	3292943	-	4	6
1	3294154	+	3	4
1	3294155	-	6	6
1	3294171	+	3	3
1	3294172	-	6	6
1	3294355	+	7	9
1	3294356	-	2	2
1	3294381	+	7	8
1	3294382	-	2	2
1	3294395	-	1	1
1	3294664	+	5	6
1	3294665	-	7	7
1	3294678	+	6	6
1	3294679	-	4	4
1	3294684	+	4	4
1	3294685	-	5	5
1	3294793	+	7	8
1	3294794	-	3	4
1	3294799	+	8	8
1	3294800	-	4	4
1	3294802	+	7	8
1	3294803	-	4	5
1	3294816	+	9	9
1	3294817	-	4	4
1	3294843	+	9	9
1	3294844	-	5	5
1	3294873	+	5	5
1	3294874	-	5	5
1	3295188	+	3	4
1	3295189	-	4	4
1	3295205	+	5	5
1	3295206	-	6	6
1	3295219	+	4	5
1	3295220	-	6	7
1	3295226	+	5	5
1	3295227	-	5	7
1	3297386	+	1	1
1	3298205	+	2	2
1	3298206	-	6	6
1	3298213	+	2	2
1	3298214	-	7	7
1	3298343	+	3	3
1	3298344	-	6	7
1	3298350	+	3	3
1	3298351	-	7	7
1	3298355	+	4	4
1	3298356	-	7	8
1	3298461	+	3	3
1	3298462	-	6	6
1	3298501	+	3	4
1	3298502	-	3	4
1	3298570	+	7	8
1	3298571	-	4	4
1	3298699	+	7	7
1	3298700	-	7	7
1	3298719	+	4	6
1	3298720	-	6	6
1	3298734	+	3	4
1	3298735	-	4	4
1	3298748	+	3	3
1	3298749	-	3	3
1	3298770	+	4	4
1	3298771	-	5	5
1	3311785	+	7	7
1	3311786	-	3	3
1	3311800	+	3	4
1	3311801	-	6	6
1	3311812	+	2	3
1	3311813	-	6	6
1	3311824	+	3	3
1	3311825	-	6	6
1	3312480	+	5	7
1	3312481	-	4	4
1	3312585	+	3	3
1	3312586	-	5	5
1	3312687	+	2	2
1	3312688	-	6	6
1	3312743	+	3	3
1	3312744	-	7	7
1	3312948	+	4	5
1	3312949	-	3	4
1	3312966	+	5	5
1	3312967	-	5	5
1	3313266	+	6	6
1	3313267	-	7	7
1	3313338	+	4	5
1	3313339	-	5	7
1	3313414	+	7	8
1	3313415	-	6	7
1	3313421	+	6	7
1	3313422	-	5	7
1	3314093	+	11	11
1	3314094	-	13	13
1	3314189	+	6	7
1	3314190	-	4	4
1	3314206	+	4	6
1	3314207	-	4	4
1	3314309	+	6	6
1	3314310	-	8	8
1	3314360	+	7	8
1	3314361	-	7	8
1	3314362	+	7	8
1	3314363	-	7	8
1	3314405	+	3	3
1	3314406	-	5	5
1	3314423	+	2	3
1	3314424	-	4	4
1	3314818	+	4	8
1	3314819	-	8	9
1	3314841	+	9	9
1	3314842	-	4	4
1	3315297	+	3	3
1	3315298	-	5	5
1	3315595	+	9	9
1	3315596	-	7	8
1	3315603	+	10	10
1	3315604	-	6	7
1	3315662	+	12	14
1	3315663	-	6	6
1	3315747	+	2	3
1	3315748	-	7	8
1	3315831	+	7	7
1	3315832	-	11	12
1	3315845	+	8	8
1	3315846	-	12	13
1	3315883	+	11	12
1	3315884	-	8	9
1	3315925	+	11	11
1	3315926	-	5	5
1	3315943	+	10	10
1	3315944	-	4	4
1	3315960	+	8	8
1	3315961	-	3	3
1	3315965	+	9	9
1	3315966	-	3	3
1	3316028	+	5	5
1	3316029	-	2	3
1	3316063	+	3	3
1	3316064	-	3	3
1	3316336	+	10	10
1	3316337	-	3	3
1	3316464	+	2	2
1	3316465	-	9	10
1	3316791	+	3	3
1	3316792	-	11	12
1	3316794	-	12	12
1	3317062	+	3	3
1	3317063	-	10	10
1	3317204	+	4	4
1	3317205	-	7	7
1	3317587	+	2	2
1	3317588	-	3	3
1	3317667	+	12	12
1	3317668	-	9	9
1	3317819	+	5	6
1	3317820	-	6	6
1	3317825	+	5	6
1	3317826	-	5	5
1	3317839	+	5	5
1	3317840	-	4	4
1	3317929	+	6	6
1	3317930	-	5	5
1	3317966	+	6	10
1	3317967	-	3	6
1	3317982	+	9	9
1	3317983	-	4	6
1	3317998	+	7	7
1	3317999	-	7	7
1	3318044	+	2	2
1	3318045	-	5	8
1	3318060	+	2	2
1	3318061	-	9	9
1	3318111	+	4	4
1	3318112	-	7	7
1	3318160	+	3	4
1	3318161	-	11	11
1	3318199	+	3	3
1	3318200	-	12	12
1	3318208	+	4	5
1	3318209	-	13	13
1	3318241	+	5	5
1	3318242	-	7	7
1	3318249	+	6	6
1	3318250	-	7	7
1	3318266	+	5	6
1	3318267	-	5	5
1	3318416	+	7	7
1	3318417	-	3	3
1	3318436	+	4	4
1	3318437	-	1	1
1	3318618	+	3	3
1	3318619	-	3	3
1	3318634	+	4	4
1	3318635	-	3	4
1	3318667	+	2	2
1	3318668	-	5	5
1	3318670	+	2	2
1	3318671	-	6	6
1	3318787	+	4	5
1	3318788	-	6	6
1	3319386	+	3	3
1	3319387	-	16	16
1	3319388	+	3	3
1	3319389	-	15	16
1	3319392	+	3	3
1	3319393	-	14	16
1	3320202	+	3	3
1	3320203	-	3	3
1	3320224	+	1	1
1	3320225	-	4	4
1	3320296	+	5	5
1	3320297	-	6	6
1	3320306	+	4	5
1	3320307	-	7	7
1	3320310	+	6	7
1	3320311	-	7	8
1	3320602	+	5	6
1	3320603	-	7	7
1	3320616	+	6	7
1	3320617	-	4	4
1	3320664	+	6	7
1	3320665	-	2	2
1	3320676	+	6	7
1	3320677	-	2	3
1	3320717	+	3	4
1	3320718	-	5	5
1	3320949	+	5	5
1	3320950	-	4	5
1	3320966	+	4	5
1	3320967	-	3	3
1	3321085	+	3	3
1	3321086	-	5	5
1	3321116	-	2	5
1	3321138	+	2	3
1	3326886	+	2	8
1	3327046	+	9	11
1	3327047	-	4	4
1	3327048	+	10	11
1	3327049	-	3	4
1	3327066	+	9	9
1	3327067	-	4	4
1	3330188	+	1	1
1	3330189	-	3	3
1	3330190	+	2	2
1	3330191	-	3	3
1	3334086	+	4	4
1	3334087	-	10	11
1	3334246	-	3	3
1	3334295	+	2	2
1	3334296	-	4	4
1	3334298	+	2	2
1	3334299	-	4	4
1	3334366	+	2	2
1	3334367	-	3	3
1	3334376	+	2	2
1	3334386	+	2	3
1	3334387	-	2	2
1	3334461	+	2	2
1	3334462	-	3	3
1	3334470	+	2	2
1	3334471	-	3	3
1	3334518	+	3	3
1	3334519	-	3	3
1	3334530	+	2	3
1	3334531	-	1	1
1	3334551	+	3	3
1	3334590	+	2	2
1	3334591	-	3	3
1	3334596	+	2	2
1	3334597	-	3	3
1	3334646	+	5	6
1	3334647	-	3	3
1	3334684	+	4	5
1	3334685	-	3	3
1	3334689	+	4	5
1	3334690	-	2	2
1	3334696	+	4	5
1	3334697	-	2	2
1	3334713	+	4	4
1	3334714	-	2	2
1	3334816	+	5	5
1	3334817	-	8	8
1	3334918	+	6	6
1	3334919	-	4	4
1	3334924	+	6	6
1	3334925	-	3	3
1	3334935	+	6	6
1	3334936	-	3	3
1	3334953	+	4	4
1	3334954	-	2	2
1	3334970	+	3	3
1	3334971	-	2	2
1	3334981	+	3	3
1	3334982	-	2	2
1	3334988	+	3	3
1	3334989	-	2	2
1	3334992	+	2	2
1	3334993	-	3	3
1	3335106	+	5	5
1	3335107	-	1	1
1	3335111	+	5	5
1	3335112	-	1	1
1	3335119	+	5	6
1	3335120	-	1	1
1	3335175	+	4	4
1	3335176	-	4	4
1	3335247	+	6	8
1	3335248	-	3	3
1	3335254	+	6	8
1	3335255	-	2	2
1	3335295	+	6	6
1	3335296	-	4	5
1	3335332	+	4	4
1	3335333	-	5	5
1	3335337	+	3	3
1	3335338	-	4	5
1	3335502	+	4	5
1	3335503	-	4	4
1	3335875	+	7	7
1	3335876	-	8	8
1	3336031	+	6	6
1	3336032	-	5	5
1	3336033	+	6	6
1	3336034	-	5	5
1	3336086	+	2	2
1	3336087	-	6	7
1	3336110	+	2	2
1	3336111	-	4	5
1	3336212	+	6	6
1	3336213	-	7	7
1	3336320	+	1	1
1	3336321	-	6	7
1	3336338	+	1	1
1	3336339	-	6	7
1	3336343	+	1	1
1	3336344	-	5	6
1	3336370	+	3	3
1	3336371	-	3	5
1	3336374	+	3	3
1	3336375	-	5	5
1	3336418	+	5	5
1	3336419	-	8	9
1	3336504	+	4	4
1	3336505	-	5	6
1	3336534	+	2	2
1	3336535	-	5	5
1	3336554	+	4	4
1	3336555	-	5	5
1	3336912	+	2	2
1	3336913	-	9	9
1	3336940	+	4	4
1	3336941	-	9	9
1	3336942	+	3	4
1	3336943	-	7	9
1	3336964	+	3	3
1	3336965	-	8	8
1	3337006	+	1	1
1	3337007	-	4	5
1	3339081	+	3	3
1	3339082	-	3	3
1	3339087	+	3	3
1	3339088	-	3	3
1	3339148	+	6	6
1	3339149	-	5	5
1	3339315	+	1	1
1	3339316	-	4	5
1	3339327	+	2	2
1	3339328	-	4	5
1	3339336	+	2	2
1	3339337	-	3	4
1	3339362	+	2	2
1	3339363	-	2	2
1	3339380	+	3	3
1	3339381	-	3	3
1	3339388	+	4	4
1	3339389	-	2	2
1	3339390	+	4	4
1	3339391	-	2	2
1	3339498	+	1	1
1	3339499	-	7	7
1	3339521	+	2	3
1	3339522	-	6	7
1	3339545	+	3	3
1	3339546	-	5	5
1	3339599	+	2	2
1	3339600	-	3	3
1	3339615	+	1	1
1	3339616	-	4	4
1	3339630	+	1	1
1	3339631	-	6	6
1	3339662	+	4	4
1	3339663	-	4	5
1	3339668	+	3	4
1	3339669	-	5	5
1	3339737	+	6	6
1	3339738	-	2	2
1	3339768	+	5	6
1	3339769	-	2	3
1	3339930	+	3	3
1	3339931	-	6	6
1	3339964	+	4	4
1	3339965	-	5	5
1	3339970	+	4	4
1	3339971	-	4	4
1	3340050	+	3	3
1	3340051	-	5	5
1	3340056	+	4	4
1	3340057	-	5	5
1	3340191	+	4	4
1	3340192	-	4	4
1	3340210	+	4	4
1	3340211	-	2	2
1	3340239	+	5	5
1	3340240	-	3	3
1	3340294	+	6	6
1	3340295	-	3	3
1	3340306	+	6	6
1	3340307	-	3	3
1	3340324	+	5	6
1	3340325	-	3	3
1	3340423	+	7	7
1	3340424	-	2	2
1	3340434	+	6	7
1	3340435	-	2	2
1	3340538	+	1	1
1	3340539	-	7	7
1	3340553	-	6	7
1	3340621	+	6	6
1	3340622	-	4	4
1	3340741	+	2	2
1	3340742	-	10	10
1	3340803	+	3	3
1	3340804	-	8	8
1	3340824	+	4	4
1	3340825	-	9	9
1	3342421	-	2	9
1	3342458	+	6	6
1	3342459	-	9	9
1	3342460	+	6	6
1	3342461	-	9	9
1	3342470	+	6	6
1	3342471	-	8	8
1	3342493	+	3	3
1	3342494	-	5	7
1	3342627	+	4	4
1	3342628	-	6	6
1	3342667	+	4	4
1	3342668	-	2	2
1	3343127	+	8	9
1	3343128	-	10	10
1	3343130	+	8	9
1	3343131	-	11	11
1	3343230	+	6	10
1	3343231	-	14	16
1	3343239	+	9	10
1	3343240	-	15	16
1	3343422	+	11	13
1	3343423	-	7	7
1	3343497	+	6	9
1	3343498	-	6	7
1	3343616	+	8	8
1	3343617	-	7	7
1	3343629	+	8	8
1	3343630	-	6	8
1	3343680	+	8	8
1	3343681	-	6	11
1	3343690	+	8	8
1	3343691	-	9	10
1	3343776	+	4	4
1	3343777	-	7	7
1	3343784	+	4	4
1	3343785	-	5	5
1	3343802	+	4	4
1	3343803	-	4	4
1	3343817	+	4	4
1	3343818	-	3	3
1	3343832	+	4	4
1	3343833	-	3	3
1	3343852	+	4	4
1	3343853	-	2	4
1	3343859	+	4	4
1	3343860	-	5	5
1	3343865	+	5	5
1	3343866	-	6	7
1	3343874	+	5	5
1	3343875	-	6	7
1	3343891	+	5	5
1	3343892	-	7	8
1	3343910	+	5	5
1	3343911	-	9	10
1	3343913	+	6	6
1	3343914	-	10	10
1	3343927	+	8	8
1	3343928	-	9	11
1	3343943	+	7	7
1	3343944	-	9	9
1	3343948	+	7	7
1	3343949	-	8	8
1	3343992	+	10	10
1	3343993	-	5	5
1	3344010	+	9	9
1	3344011	-	2	3
1	3344061	+	3	3
1	3344062	-	8	8
1	3344064	+	3	3
1	3344065	-	7	8
1	3344138	+	2	2
1	3344139	-	6	7
1	3344246	+	2	4
1	3344247	-	10	10
1	3344278	+	2	3
1	3344279	-	7	7
1	3344323	+	4	4
1	3344324	-	8	8
1	3344327	+	4	5
1	3344328	-	7	8
1	3344342	+	5	5
1	3344343	-	8	9
1	3344345	+	5	5
1	3344346	-	9	9
1	3344461	+	10	11
1	3344462	-	10	10
1	3344482	+	12	12
1	3344483	-	7	7
1	3344490	+	9	10
1	3344491	-	6	6
1	3344500	+	10	10
1	3344501	-	5	5
1	3344610	+	4	5
1	3344683	+	7	8
1	3344684	-	6	6
1	3344721	+	3	4
1	3344722	-	7	7
1	3344758	+	3	3
1	3344759	-	5	7
1	3344777	+	2	2
1	3344778	-	5	6
1	3344810	+	4	4
1	3344811	-	2	3
1	3344822	+	5	5
1	3344823	-	5	5
1	3344835	+	5	5
1	3344836	-	4	4
1	3344917	+	5	7
1	3344918	-	10	10
1	3344974	+	10	10
1	3344975	-	7	7
1	3344990	+	8	10
1	3344991	-	6	6
1	3345002	+	7	7
1	3345003	-	5	5
1	3345044	+	5	5
1	3345045	-	3	3
1	3345136	+	2	2
1	3345137	-	7	8
1	3345152	+	3	3
1	3345153	-	8	8
1	3345312	+	4	4
1	3345313	-	5	5
1	3345476	+	10	10
1	3345477	-	3	3
1	3345613	+	7	9
1	3345614	-	6	6
1	3346684	+	4	5
1	3346685	-	5	7
1	3346687	+	3	5
1	3346688	-	4	7
1	3350163	+	5	5
1	3350164	-	3	4
1	3350172	+	4	5
1	3350173	-	4	4
1	3350187	+	7	7
1	3350188	-	3	3
1	3350201	+	6	7
1	3350202	-	3	3
1	3350203	+	6	7
1	3350204	-	4	4
1	3350207	+	7	7
1	3350208	-	4	4
1	3350334	+	3	3
1	3350335	-	1	1
1	3350337	+	4	4
1	3350338	-	1	1
1	3350357	+	4	4
1	3350358	-	4	5
1	3350372	+	3	3
1	3350373	-	4	5
1	3351132	-	2	12
1	3357053	+	2	2
1	3357054	-	6	7
1	3357057	-	6	7
1	3357229	+	6	6
1	3357230	-	5	5
1	3357672	+	5	5
1	3357673	-	8	8
1	3357682	+	4	5
1	3357683	-	6	7
1	3357706	+	2	3
1	3357707	-	7	7
1	3357894	+	2	2
1	3357895	-	7	7
1	3357916	+	1	1
1	3357917	-	5	5
1	3357924	+	1	1
1	3357925	-	5	5
1	3357937	+	1	1
1	3357938	-	5	5
1	3358417	+	5	5
1	3358418	-	1	1
1	3358430	+	5	5
1	3358431	-	1	1
1	3360739	+	2	2
1	3360744	+	1	1
1	3360962	+	3	3
1	3360963	-	6	6
1	3360976	+	3	3
1	3360977	-	5	7
1	3361011	+	1	1
1	3361012	-	4	4
1	3361049	+	1	1
1	3361050	-	2	2
1	3361232	-	4	7
1	3361926	-	2	3
1	3361958	+	2	12
1	3361974	+	3	12
1	3361975	-	2	3
1	3361989	+	8	11
1	3361990	-	4	4
1	3362174	+	6	6
1	3362175	-	5	5
1	3362186	+	4	4
1	3362187	-	2	2
1	3362191	+	4	4
1	3362192	-	2	2
1	3362198	+	4	4
1	3362199	-	2	2
1	3362344	+	4	8
1	3362345	-	4	10
1	3362354	+	7	9
1	3362355	-	5	8
1	3364694	+	9	10
1	3364702	+	10	11
1	3364714	+	12	12
1	3364715	-	1	1
1	3364723	+	12	12
1	3364724	-	1	1
1	3364729	+	11	11
1	3365343	+	1	1
1	3365344	-	6	6
1	3365347	+	1	1
1	3365348	-	4	5
1	3365358	-	2	5
1	3365422	+	3	3
1	3365423	-	2	2
1	3365452	+	3	3
1	3365453	-	3	3
1	3365587	+	3	3
1	3365588	-	4	4
1	3365593	+	2	2
1	3365594	-	2	2
1	3365602	+	2	2
1	3365603	-	2	2
1	3365629	+	4	4
1	3365630	-	4	4
1	3365641	+	4	4
1	3365642	-	4	4
1	3365677	+	5	5
1	3365678	-	2	2
1	3366549	+	4	4
1	3366550	-	2	8
1	3369653	+	7	7
1	3369654	-	4	5
1	3369672	+	7	8
1	3369673	-	7	8
1	3371650	+	5	5
1	3371651	-	3	3
1	3371972	+	2	3
1	3371973	-	4	4
1	3372149	+	4	4
1	3372150	-	6	6
1	3372177	+	6	6
1	3372178	-	6	6
1	3372274	+	7	7
1	3372275	-	6	6
1	3372276	+	7	7
1	3372277	-	6	6
1	3372344	+	7	7
1	3372345	-	5	5
1	3372400	+	4	4
1	3372401	-	4	4
1	3372578	+	2	2
1	3372579	-	7	7
1	3372794	+	5	5
1	3372795	-	3	3
1	3372823	+	4	4
1	3372824	-	2	2
1	3373153	+	5	5
1	3373154	-	3	3
1	3373255	+	7	7
1	3373256	-	2	2
1	3373491	+	9	9
1	3373492	-	5	6
1	3373722	+	7	7
1	3373723	-	6	6
1	3373727	+	7	7
1	3373728	-	5	5
1	3373846	+	5	6
1	3373847	-	7	8
1	3373913	+	5	5
1	3373914	-	5	5
1	3374018	+	6	6
1	3374019	-	7	7
1	3374090	+	5	5
1	3374091	-	11	11
1	3374142	+	3	3
1	3374143	-	7	8
1	3374261	+	12	13
1	3374262	-	11	11
1	3374263	+	11	12
1	3374264	-	10	10
1	3374424	+	10	10
1	3374425	-	4	4
1	3374427	+	9	9
1	3374428	-	3	4
1	3374429	+	9	9
1	3374430	-	4	4
1	3374683	+	6	7
1	3374684	-	4	4
1	3374698	+	7	7
1	3374699	-	4	4
1	3374701	+	5	6
1	3374702	-	3	4
1	3374817	+	9	9
1	3374818	-	7	7
1	3375160	+	7	7
1	3375161	-	6	6
1	3375167	+	7	7
1	3375168	-	7	7
1	3375486	+	6	7
1	3375487	-	8	8
1	3375492	+	7	7
1	3375493	-	6	7
1	3375515	+	4	4
1	3375516	-	8	8
1	3375656	+	9	9
1	3375657	-	11	11
1	3375732	+	6	7
1	3375733	-	8	8
1	3375741	+	8	8
1	3375742	-	7	7
1	3375778	+	4	4
1	3375779	-	3	3
1	3375953	+	8	8
1	3375954	-	4	4
1	3376013	+	7	7
1	3376014	-	9	9
1	3376197	+	6	6
1	3376198	-	4	4
1	3376216	+	7	7
1	3376217	-	3	3
1	3376237	+	6	7
1	3376238	-	3	3
1	3376245	+	2	8
1	3376246	-	2	3
1	3376312	+	5	5
1	3376313	-	4	4
1	3376362	+	3	3
1	3376363	-	7	7
1	3376378	+	4	4
1	3376379	-	8	8
1	3376483	+	5	5
1	3376484	-	2	2
1	3376502	+	6	7
1	3376503	-	2	2
1	3376610	+	6	7
1	3376611	-	5	5
1	3376619	+	7	7
1	3376620	-	4	4
1	3376656	+	6	6
1	3376657	-	5	5
1	3376675	+	5	5
1	3376676	-	6	6
1	3376682	+	4	4
1	3376683	-	6	6
1	3376707	+	5	5
1	3376708	-	5	5
1	3376736	+	5	5
1	3376737	-	3	4
1	3376750	+	5	5
1	3376751	-	2	3
1	3376795	+	3	3
1	3376796	-	2	2
1	3376915	+	1	1
1	3376975	+	2	3
1	3376976	-	5	5
1	3376981	+	3	3
1	3376982	-	5	5
1	3376994	+	3	3
1	3376995	-	4	4
1	3376997	+	3	3
1	3376998	-	4	4
1	3377014	-	4	5
1	3377020	+	2	2
1	3377021	-	5	5
1	3377054	+	1	1
1	3377055	-	2	2
1	3377057	+	1	1
1	3377058	-	2	2
1	3377072	+	1	1
1	3377073	-	1	1
1	3377091	+	1	1
1	3377092	-	1	1
1	3378953	+	6	6
1	3378954	-	5	5
1	3378955	+	5	6
1	3378956	-	5	5
1	3378969	+	5	5
1	3378970	-	6	6
1	3379291	+	6	6
1	3379292	-	2	2
1	3379294	+	4	5
1	3379295	-	2	2
1	3379306	+	3	5
1	3379307	-	2	2
1	3379316	+	5	5
1	3379317	-	2	2
1	3379345	+	4	4
1	3379346	-	1	1
1	3379351	+	5	5
1	3379352	-	1	1
1	3379416	+	4	6
1	3379417	-	1	1
1	3379424	+	6	9
1	3379425	-	1	1
1	3380865	+	10	12
1	3380866	-	10	14
1	3382150	+	5	6
1	3382151	-	5	6
1	3382347	+	1	1
1	3382348	-	2	2
1	3382362	+	2	2
1	3382363	-	4	4
1	3383661	-	2	3
1	3384515	+	2	2
1	3384516	-	4	4
1	3384523	+	2	2
1	3384524	-	3	3
1	3384539	-	2	6
1	3384701	+	1	1
1	3384702	-	7	8
1	3384713	-	6	6
1	3384791	+	1	1
1	3384792	-	3	4
1	3384851	+	2	2
1	3384852	-	6	6
1	3384854	+	2	2
1	3384855	-	6	7
1	3384895	+	1	1
1	3384896	-	6	6
1	3384924	+	3	3
1	3384925	-	6	6
1	3384935	+	4	4
1	3384936	-	4	4
1	3384950	+	4	4
1	3384951	-	3	3
1	3384983	+	3	4
1	3384984	-	2	3
1	3385000	+	3	4
1	3385001	-	2	3
1	3385088	+	1	1
1	3385089	-	3	3
1	3385118	-	2	2
1	3385350	+	5	5
1	3385351	-	6	6
1	3385712	+	2	2
1	3385713	-	7	7
1	3385887	+	3	3
1	3385888	-	2	2
1	3385893	+	2	2
1	3385894	-	3	3
1	3385960	+	3	8
1	3385961	-	2	5
1	3386704	+	8	8
1	3386705	-	9	9
1	3386719	+	8	8
1	3386720	-	9	9
1	3386727	+	7	7
1	3386728	-	8	8
1	3386971	+	5	5
1	3386972	-	5	5
1	3386985	+	4	4
1	3386986	-	6	6
1	3387059	+	6	6
1	3387060	-	6	6
1	3387078	+	7	7
1	3387079	-	3	4
1	3387105	-	2	3
1	3387174	+	11	12
1	3387175	-	1	1
1	3387353	+	2	2
1	3387354	-	3	3
1	3387365	+	2	2
1	3387366	-	3	4
1	3387725	+	2	2
1	3387726	-	4	6
1	3387734	+	3	3
1	3387735	-	7	7
1	3387747	+	4	4
1	3387748	-	6	8
1	3400075	+	3	3
1	3400076	-	10	10
1	3400114	+	7	8
1	3400115	-	15	15
1	3400116	+	7	8
1	3400117	-	14	14
1	3400136	+	10	10
1	3400137	-	14	16
1	3400332	+	11	11
1	3400333	-	8	10
1	3400438	+	3	8
1	3400439	-	3	4
1	3400945	-	2	6
1	3400951	-	4	6
1	3402507	+	4	5
1	3402508	-	9	11
1	3407318	-	2	10
1	3407322	+	2	2
1	3407323	-	11	11
1	3407477	+	3	3
1	3407478	-	5	5
1	3407486	+	3	3
1	3407487	-	5	6
1	3407489	+	2	3
1	3407490	-	6	6
1	3407517	-	6	6
1	3407632	+	3	3
1	3407633	-	14	14
1	3407637	+	2	3
1	3407638	-	13	13
1	3407661	+	3	3
1	3407662	-	11	11
1	3407675	+	3	3
1	3407676	-	10	10
1	3407681	+	3	3
1	3407682	-	8	8
1	3407739	+	3	3
1	3407740	-	7	7
1	3407747	+	3	3
1	3407748	-	7	7
1	3407761	+	3	3
1	3407762	-	9	10
1	3407773	+	2	2
1	3407774	-	11	11
1	3407791	+	1	1
1	3407792	-	10	10
1	3407832	+	3	3
1	3407833	-	8	8
1	3407842	+	4	4
1	3407843	-	6	6
1	3407873	+	4	5
1	3407874	-	3	4
1	3408143	+	4	4
