chr	pos	strand	M	Cov
1	2732386	+	10	15
1	2732387	-	3	5
1	2732389	+	15	16
1	2732390	-	4	5
1	2732506	+	8	15
1	2732507	-	3	4
1	2732544	+	12	12
1	2732545	-	5	6
1	2732552	+	2	11
1	2732569	+	12	12
1	2732570	-	6	8
1	2732714	+	4	6
1	2732715	-	3	4
1	2732811	+	5	6
1	2732812	-	3	3
1	2732840	+	4	4
1	2732841	-	3	3
1	2732899	+	6	6
1	2732900	-	5	5
1	2732910	+	5	5
1	2732911	-	7	7
1	2732943	+	6	6
1	2732944	-	8	10
1	2732966	+	4	4
1	2732967	-	11	11
1	2733073	+	7	7
1	2733074	-	5	7
1	2733269	+	2	6
1	2733270	-	4	5
1	2733281	+	6	7
1	2733282	-	4	4
1	2733298	+	7	7
1	2733299	-	5	5
1	2733300	+	7	7
1	2733301	-	4	5
1	2733368	+	4	4
1	2733369	-	5	5
1	2733370	+	3	3
1	2733371	-	4	5
1	2733843	+	2	4
1	2733844	-	5	7
1	2733867	+	4	5
1	2733868	-	6	8
1	2733882	+	4	6
1	2733883	-	6	9
1	2733943	+	5	5
1	2733944	-	5	6
1	2734027	+	2	2
1	2734028	-	3	6
1	2734070	+	3	3
1	2734071	-	8	8
1	2734094	+	5	6
1	2734095	-	8	8
1	2734097	+	5	7
1	2734098	-	6	8
1	2734111	+	5	6
1	2734112	-	4	6
1	2734188	+	2	3
1	2734189	-	4	4
1	2734216	+	3	3
1	2734217	-	5	5
1	2734219	+	3	3
1	2734220	-	5	5
1	2734258	+	3	5
1	2734259	-	2	6
1	2734293	+	2	4
1	2734294	-	3	7
1	2734567	+	5	8
1	2734568	-	5	6
1	2734682	+	3	3
1	2734683	-	3	3
1	2734707	+	2	3
1	2734708	-	5	5
1	2734713	+	3	3
1	2734714	-	6	6
1	2734723	+	3	4
1	2734724	-	3	6
1	2734817	+	6	6
1	2734818	-	5	5
1	2734834	+	4	5
1	2734835	-	3	7
1	2735073	-	6	8
1	2735085	+	4	4
1	2735086	-	5	9
1	2735235	+	3	8
1	2735399	-	2	13
1	2737763	+	4	6
1	2737764	-	4	5
1	2737772	+	6	6
1	2737773	-	4	4
1	2737775	+	4	6
1	2737776	-	5	5
1	2737798	+	8	8
1	2737799	-	4	4
1	2738191	-	2	7
1	2738227	+	2	2
1	2738228	-	6	6
1	2738231	+	2	2
1	2738232	-	6	6
1	2738350	+	8	9
1	2738351	-	4	4
1	2738364	+	8	11
1	2738365	-	6	6
1	2738390	+	10	11
1	2738391	-	6	6
1	2738418	+	2	2
1	2738419	-	4	7
1	2738422	-	2	7
1	2739084	+	6	7
1	2739085	-	8	9
1	2739103	+	7	8
1	2739104	-	7	7
1	2739121	+	7	8
1	2739122	-	8	9
1	2739135	+	7	7
1	2739136	-	9	9
1	2739296	+	7	8
1	2739297	-	4	5
1	2740020	+	2	6
1	2740021	-	2	7
1	2740108	+	2	2
1	2740109	-	6	8
1	2740113	+	2	2
1	2740114	-	7	8
1	2740150	+	2	3
1	2740151	-	5	7
1	2740275	-	3	6
1	2740283	+	8	8
1	2740284	-	5	5
1	2740329	+	10	10
1	2740330	-	2	2
1	2740394	+	8	9
1	2740395	-	4	4
1	2740543	+	5	5
1	2740544	-	7	7
1	2740553	+	4	5
1	2740554	-	7	7
1	2740632	+	5	14
1	2740633	-	3	3
1	2740845	+	2	2
1	2740846	-	5	6
1	2740849	+	3	3
1	2740850	-	4	6
1	2740904	+	5	5
1	2740905	-	8	8
1	2740916	+	4	4
1	2740917	-	6	6
1	2740971	+	3	3
1	2740972	-	11	11
1	2740981	+	4	4
1	2740982	-	11	11
1	2741055	+	7	7
1	2741056	-	5	5
1	2741066	+	9	9
1	2741067	-	4	4
1	2741128	+	15	15
1	2741129	-	5	5
1	2741130	+	15	15
1	2741131	-	5	5
1	2741215	+	7	9
1	2741216	-	4	4
1	2741269	+	3	4
1	2741270	-	2	4
1	2741604	+	6	6
1	2741605	-	1	1
1	2741614	+	4	4
1	2741615	-	1	1
1	2741629	+	4	4
1	2741630	-	1	1
1	2741683	+	5	5
1	2741684	-	4	4
1	2741688	+	5	5
1	2741689	-	3	4
1	2741697	+	5	5
1	2741698	-	4	4
1	2741752	+	6	7
1	2741753	-	4	4
1	2741764	+	6	7
1	2741765	-	5	5
1	2741768	+	8	9
1	2741769	-	4	4
1	2741770	+	9	9
1	2741771	-	4	4
1	2741782	+	7	7
1	2741783	-	5	5
1	2741932	+	5	6
1	2741933	-	6	6
1	2741941	+	5	5
1	2741942	-	6	6
1	2741956	+	3	3
1	2741957	-	4	4
1	2741970	+	4	4
1	2741971	-	2	3
1	2741985	+	5	5
1	2741986	-	3	4
1	2741999	+	4	6
1	2742000	-	3	3
1	2742072	+	1	1
1	2742073	-	6	6
1	2742075	+	1	1
1	2742076	-	5	5
1	2742188	+	8	11
1	2742189	-	7	8
1	2742194	+	5	11
1	2742195	-	3	7
1	2742786	+	3	4
1	2742787	-	4	4
1	2742789	+	3	4
1	2742790	-	3	4
1	2742812	+	2	7
1	2742813	-	4	4
1	2742819	+	6	7
1	2742820	-	4	4
1	2742825	+	4	7
1	2742826	-	3	4
1	2745051	+	2	2
1	2745059	-	2	4
1	2745061	+	1	1
1	2745062	-	2	3
1	2745076	+	2	3
1	2745077	-	2	3
1	2745089	+	5	5
1	2745090	-	3	3
1	2748710	-	3	8
1	2748726	-	4	9
1	2748752	+	3	3
1	2748753	-	9	10
1	2748758	+	3	3
1	2748759	-	6	10
1	2748761	+	3	3
1	2748762	-	10	11
1	2748783	+	3	3
1	2748784	-	12	12
1	2749234	+	10	11
1	2749235	-	9	9
1	2749368	+	5	5
1	2749369	-	6	7
1	2749396	+	5	5
1	2749397	-	7	8
1	2749524	+	4	4
1	2749525	-	4	5
1	2749555	-	6	6
1	2749567	+	6	6
1	2749568	-	6	7
1	2749759	+	8	8
1	2749760	-	4	5
1	2749778	+	3	10
1	2749786	+	9	10
1	2749787	-	1	1
1	2750144	-	2	9
1	2750320	+	2	8
1	2750321	-	3	8
1	2752666	-	2	8
1	2757889	+	11	12
1	2757890	-	6	7
1	2757909	+	10	13
1	2757910	-	8	8
1	2758347	+	3	5
1	2758348	-	9	9
1	2758359	+	3	4
1	2758360	-	7	8
1	2758371	+	4	4
1	2758372	-	8	9
1	2758393	+	4	5
1	2758394	-	5	7
1	2758481	+	5	6
1	2758482	-	4	4
1	2758489	+	5	5
1	2758490	-	4	5
1	2758555	+	3	5
1	2758556	-	17	17
1	2758589	+	5	7
1	2758590	-	14	15
1	2758631	+	4	5
1	2758632	-	7	10
1	2758648	+	4	5
1	2758649	-	3	4
1	2758668	+	2	2
1	2758669	-	3	3
1	2758708	+	5	5
1	2758709	-	2	4
1	2758838	+	3	5
1	2758839	-	3	3
1	2758861	+	2	5
1	2758862	-	4	4
1	2758868	+	2	4
1	2758869	-	3	3
1	2758903	+	3	4
1	2763758	-	3	8
1	2763928	+	6	8
1	2763929	-	6	6
1	2763993	+	10	12
1	2763994	-	8	8
1	2763995	+	7	11
1	2763996	-	8	8
1	2764014	+	4	11
1	2764015	-	2	6
1	2764043	+	7	10
1	2764044	-	8	8
1	2764054	+	6	9
1	2764055	-	8	8
1	2764119	+	6	7
1	2764120	-	13	14
1	2764236	+	4	6
1	2764237	-	9	10
1	2764238	+	4	6
1	2764239	-	8	10
1	2764251	+	4	7
1	2764252	-	10	11
1	2764377	+	6	10
1	2764378	-	9	13
1	2764409	+	3	10
1	2764410	-	7	13
1	2764412	-	3	13
1	2764415	+	8	12
1	2764416	-	10	13
1	2764448	+	11	13
1	2764449	-	10	14
1	2764608	+	10	12
1	2764609	-	6	7
1	2764610	+	10	12
1	2764611	-	5	7
1	2764652	+	8	11
1	2764653	-	8	8
1	2764663	+	9	11
1	2764664	-	8	8
1	2764675	+	8	10
1	2764676	-	5	6
1	2764803	+	6	8
1	2764804	-	8	8
1	2765082	+	6	6
1	2765083	-	10	12
1	2765085	+	6	6
1	2765086	-	9	12
1	2765126	+	5	5
1	2765127	-	8	10
1	2765145	+	4	4
1	2765146	-	7	9
1	2765148	+	4	4
1	2765149	-	8	9
1	2765177	+	5	5
1	2765178	-	5	6
1	2765317	+	7	8
1	2765318	-	4	4
1	2765332	+	6	8
1	2765333	-	4	4
1	2765382	+	7	9
1	2765383	-	7	8
1	2765551	+	4	4
1	2765552	-	12	13
1	2765569	-	13	13
1	2765642	+	6	6
1	2765643	-	10	10
1	2765661	+	6	8
1	2765662	-	8	8
1	2765674	+	8	9
1	2765675	-	8	10
1	2765735	+	5	5
1	2765736	-	7	7
1	2765793	+	2	2
1	2765794	-	4	4
1	2765822	-	2	4
1	2765873	+	5	5
1	2765874	-	8	10
1	2765882	+	6	6
1	2765883	-	10	12
1	2765936	+	4	5
1	2765937	-	8	8
1	2765946	+	4	5
1	2765947	-	6	6
1	2766113	+	6	6
1	2766114	-	5	5
1	2766143	+	7	7
1	2766144	-	7	7
1	2766165	+	6	8
1	2766166	-	9	10
1	2766173	+	7	8
1	2766174	-	8	9
1	2766216	+	6	6
1	2766217	-	7	7
1	2766218	+	6	6
1	2766219	-	7	7
1	2766509	+	4	5
1	2766510	-	7	8
1	2766525	+	4	4
1	2766526	-	7	8
1	2766596	+	2	2
1	2766597	-	3	6
1	2766665	+	8	10
1	2766666	-	7	7
1	2766819	+	3	4
1	2766820	-	5	5
1	2766876	+	2	2
1	2766877	-	1	1
1	2766922	+	5	6
1	2766923	-	2	2
1	2766939	+	7	7
1	2766940	-	4	4
1	2767015	+	8	8
1	2767016	-	11	11
1	2767150	+	2	11
1	2767151	-	2	11
1	2767391	+	4	5
1	2767392	-	4	10
1	2767411	+	6	7
1	2767412	-	8	9
1	2767452	+	7	7
1	2767453	-	5	5
1	2767590	+	4	6
1	2767591	-	7	8
1	2767627	+	5	7
1	2767628	-	2	4
1	2767646	+	4	7
1	2767647	-	3	3
1	2767690	+	5	5
1	2767691	-	4	5
1	2767697	+	4	4
1	2767698	-	5	6
1	2767717	+	2	3
1	2767739	+	3	3
1	2767740	-	6	7
1	2767851	+	3	3
1	2767852	-	8	8
1	2767858	+	5	5
1	2767859	-	7	9
1	2767891	+	2	4
1	2767892	-	5	8
1	2768244	+	7	7
1	2768245	-	4	5
1	2768293	+	4	6
1	2768294	-	4	6
1	2774885	+	4	6
1	2774886	-	3	3
1	2774897	+	5	7
1	2774898	-	2	3
1	2774900	+	2	7
1	2774924	+	9	10
1	2774925	-	2	2
1	2775044	+	4	5
1	2775045	-	3	4
1	2775119	+	4	6
1	2775120	-	4	5
1	2775139	+	6	7
1	2775140	-	3	3
1	2775185	+	9	9
1	2775186	-	4	5
1	2775429	+	10	10
1	2775430	-	5	6
1	2775600	+	7	12
1	2775601	-	4	7
1	2775742	+	7	8
1	2775743	-	6	6
1	2775752	+	7	9
1	2775753	-	6	6
1	2775963	+	6	6
1	2775964	-	7	8
1	2775992	+	4	5
1	2775993	-	4	5
1	2776136	+	13	13
1	2776137	-	6	7
1	2776339	+	3	3
1	2776340	-	2	2
1	2776350	+	4	4
1	2776351	-	3	3
1	2776359	+	4	4
1	2776360	-	5	5
1	2776456	+	6	6
1	2776457	-	8	8
1	2776658	-	2	6
1	2776673	+	3	7
1	2776674	-	5	6
1	2776710	+	10	10
1	2776711	-	9	10
1	2776775	+	6	7
1	2776776	-	7	7
1	2776783	+	6	6
1	2776784	-	7	7
1	2776829	+	2	6
1	2777078	+	2	4
1	2777079	-	2	2
1	2777162	-	1	1
1	2777173	-	2	2
1	2777220	+	4	4
1	2777221	-	6	7
1	2777290	+	4	7
1	2777291	-	3	5
1	2777649	+	6	8
1	2777650	-	10	12
1	2777661	+	6	7
1	2777662	-	12	12
1	2777685	+	4	5
1	2777686	-	11	11
1	2777808	+	5	7
1	2777809	-	7	7
1	2777817	+	5	7
1	2777818	-	7	7
1	2777826	+	7	7
1	2777827	-	7	7
1	2777865	+	5	5
1	2777866	-	5	7
1	2777886	-	3	6
1	2778010	+	4	4
1	2778011	-	7	8
1	2778022	+	3	3
1	2778023	-	7	7
1	2778042	+	5	5
1	2778043	-	8	9
1	2778046	+	5	5
1	2778047	-	9	9
1	2778049	+	4	4
1	2778050	-	8	10
1	2778052	+	4	4
1	2778053	-	11	11
1	2778072	+	5	5
1	2778073	-	10	12
1	2778201	+	3	3
1	2778202	-	6	7
1	2778215	+	3	3
1	2778216	-	6	7
1	2780794	+	5	5
1	2780795	-	5	6
1	2781176	+	3	3
1	2781177	-	10	10
1	2781214	+	3	3
1	2781215	-	6	6
1	2781219	+	4	5
1	2781220	-	4	5
1	2781301	+	3	9
1	2781302	-	6	7
1	2781324	+	3	8
1	2781360	+	8	9
1	2781361	-	7	7
1	2781365	+	8	10
1	2781366	-	5	7
1	2781376	+	5	10
1	2781377	-	4	5
1	2781510	+	2	6
1	2781511	-	6	10
1	2781528	+	5	6
1	2781529	-	7	9
1	2781548	+	2	3
1	2781549	-	5	7
1	2781582	+	4	5
1	2781583	-	7	7
1	2781743	+	8	10
1	2781744	-	3	4
1	2782015	+	6	9
1	2782016	-	10	14
1	2782021	+	7	10
1	2782022	-	11	14
1	2782040	+	6	9
1	2782041	-	11	11
1	2782048	+	4	9
1	2782049	-	7	9
1	2782862	+	5	6
1	2782863	-	2	4
1	2782873	+	5	5
1	2783420	+	6	9
1	2783421	-	2	3
1	2783577	+	4	9
1	2783578	-	5	8
1	2783769	+	8	10
1	2783770	-	7	8
1	2799866	-	2	2
1	2799899	-	3	4
1	2799901	-	4	5
1	2799904	-	6	6
1	2799910	-	6	6
1	2799945	-	9	9
1	2799965	-	8	8
1	2799974	-	6	6
1	2799976	-	6	6
1	2799982	-	6	6
1	2800030	-	1	1
1	2800039	-	1	1
1	2800600	+	1	1
1	2800601	-	1	1
1	2800616	+	2	3
1	2800617	-	3	3
1	2800622	+	2	4
1	2800623	-	3	3
1	2802429	+	7	8
1	2802430	-	3	3
1	2802575	+	6	6
1	2802576	-	5	5
1	2802643	+	6	8
1	2802644	-	5	7
1	2802812	+	6	6
1	2802813	-	4	7
1	2802890	+	7	8
1	2802891	-	8	8
1	2803410	+	5	5
1	2803411	-	6	7
1	2803551	+	7	7
1	2803552	-	9	9
1	2803556	+	7	7
1	2803557	-	7	8
1	2803860	+	8	9
1	2803861	-	10	11
1	2803879	+	5	7
1	2803880	-	11	12
1	2803895	+	6	6
1	2803896	-	10	11
1	2803958	+	10	13
1	2803959	-	6	8
1	2804000	+	13	14
1	2804001	-	5	5
1	2804006	+	11	13
1	2804007	-	5	5
1	2804045	+	4	8
1	2804192	+	3	5
1	2804193	-	5	6
1	2804209	+	3	4
1	2804210	-	4	5
1	2806028	-	2	11
1	2806044	+	7	14
1	2806045	-	3	9
1	2806057	+	10	13
1	2806058	-	6	9
1	2806063	+	13	14
1	2806064	-	8	8
1	2806117	+	10	13
1	2806118	-	2	6
1	2806269	+	3	7
1	2806285	+	5	8
1	2806294	+	10	10
1	2806295	-	2	2
1	2806830	+	5	5
1	2806831	-	4	4
1	2807043	+	13	13
1	2807044	-	6	7
1	2807345	+	7	9
1	2807346	-	3	3
1	2807378	+	7	7
1	2807379	-	9	10
1	2807550	+	3	3
1	2807551	-	6	6
1	2807564	+	2	4
1	2807567	+	4	4
1	2807568	-	2	3
1	2807620	-	2	9
1	2807706	+	3	7
1	2807707	-	2	4
1	2807723	+	7	7
1	2807724	-	3	3
1	2807729	+	4	6
1	2807730	-	2	3
1	2807768	+	4	5
1	2807769	-	3	3
1	2807786	+	4	4
1	2807787	-	4	4
1	2807856	+	5	5
1	2807857	-	3	3
1	2807864	+	5	6
1	2807865	-	3	3
1	2807890	+	7	9
1	2807891	-	3	3
1	2807915	+	9	10
1	2807916	-	2	2
1	2807931	+	13	14
1	2807950	+	11	12
1	2807951	-	3	3
1	2808176	+	5	10
1	2808177	-	2	6
1	2810077	-	10	13
1	2810079	+	3	5
1	2810080	-	12	13
1	2810086	+	3	5
1	2810087	-	6	14
1	2814050	+	3	4
1	2814051	-	7	7
1	2814130	-	4	11
1	2814266	+	4	4
1	2814267	-	9	10
1	2814294	+	6	6
1	2814295	-	6	8
1	2814308	+	7	7
1	2814309	-	6	8
1	2814476	+	3	3
1	2814477	-	10	11
1	2814490	-	3	9
1	2815610	+	4	6
1	2815611	-	6	13
1	2815613	+	6	6
1	2815614	-	12	12
1	2815615	+	6	6
1	2815616	-	13	13
1	2816077	+	10	10
1	2816078	-	8	10
1	2816086	+	9	11
1	2816087	-	8	9
1	2816093	+	2	10
1	2816094	-	3	8
1	2816976	+	5	7
1	2816977	-	3	4
1	2816978	+	5	8
1	2816979	-	3	4
1	2816984	+	3	6
1	2821798	+	3	4
1	2821799	-	2	3
1	2821802	+	2	4
1	2821803	-	2	2
1	2821829	+	4	4
1	2821830	-	7	9
1	2821856	+	4	4
1	2821857	-	7	9
1	2821908	+	3	4
1	2821909	-	5	6
1	2821920	+	4	6
1	2821921	-	2	3
1	2822410	+	2	2
1	2822411	-	9	10
1	2822425	+	3	3
1	2822426	-	7	10
1	2822451	+	3	3
1	2822452	-	9	10
1	2822476	+	5	5
1	2822477	-	7	8
1	2822484	+	4	4
1	2822485	-	6	6
1	2822525	+	5	6
1	2822526	-	8	8
1	2822806	+	9	10
1	2822807	-	9	9
1	2822841	+	7	8
1	2822842	-	7	7
1	2822952	+	4	4
1	2822953	-	10	11
1	2822957	+	3	3
1	2822958	-	10	10
1	2822961	+	2	3
1	2822962	-	7	10
1	2822999	+	5	5
1	2823000	-	9	11
1	2823006	+	8	8
1	2823007	-	9	10
1	2823137	+	7	7
1	2823138	-	3	3
1	2823383	+	4	9
1	2823384	-	2	8
1	2823550	+	7	7
1	2823561	+	3	5
1	2823562	-	3	3
1	2823564	+	6	6
1	2823565	-	3	3
1	2828065	-	3	5
1	2828783	+	2	4
1	2828784	-	3	6
1	2828789	+	3	4
1	2828790	-	4	5
1	2828794	-	2	4
1	2828804	+	6	6
1	2828805	-	3	3
1	2829736	+	2	3
1	2829737	-	4	5
1	2829798	-	2	2
1	2829831	+	4	4
1	2829866	+	3	3
1	2829867	-	3	3
1	2829868	+	3	3
1	2829869	-	3	3
1	2830463	+	6	8
1	2830464	-	7	7
1	2830472	+	9	9
1	2830473	-	8	8
1	2830510	+	5	8
1	2830511	-	6	8
1	2830839	+	2	2
1	2830840	-	2	2
1	2830893	-	5	5
1	2830902	-	6	6
1	2831044	+	2	2
1	2831045	-	5	5
1	2831179	+	6	6
1	2831180	-	4	4
1	2831239	+	5	6
1	2831240	-	6	7
1	2831263	+	9	9
1	2831264	-	9	10
1	2831265	+	9	10
1	2831266	-	8	10
1	2831599	+	3	3
1	2831600	-	3	4
1	2831711	+	7	7
1	2831712	-	7	8
1	2831721	+	8	8
1	2831722	-	7	7
1	2831733	+	7	7
1	2831734	-	6	6
1	2831747	+	8	9
1	2831748	-	6	7
1	2831900	+	6	7
1	2831901	-	7	7
1	2832231	+	5	5
1	2832232	-	1	1
1	2832400	+	4	6
1	2832401	-	4	5
1	2832452	+	9	10
1	2832453	-	3	3
1	2832496	+	10	11
1	2832497	-	2	4
1	2832538	+	6	6
1	2832539	-	7	7
1	2832579	+	2	3
1	2832580	-	5	8
1	2832734	+	5	6
1	2832735	-	3	3
1	2832748	+	5	5
1	2832749	-	5	5
1	2832754	+	7	7
1	2832755	-	4	6
1	2832913	+	7	7
1	2832914	-	9	9
1	2832944	+	8	10
1	2832945	-	8	9
1	2832967	+	8	11
1	2832968	-	7	7
1	2833038	+	3	4
1	2833039	-	5	6
1	2833148	+	8	8
1	2833149	-	9	10
1	2833253	+	3	3
1	2833254	-	7	10
1	2833262	+	3	3
1	2833263	-	9	10
1	2833378	+	4	4
1	2833379	-	11	11
1	2833391	+	6	6
1	2833392	-	14	14
1	2833424	+	4	5
1	2833425	-	10	10
1	2833534	+	4	4
1	2833535	-	6	7
1	2833598	+	4	4
1	2833669	+	4	4
1	2833670	-	6	9
1	2833790	+	7	8
1	2833791	-	4	6
1	2833856	+	4	7
1	2833857	-	3	8
1	2833875	+	6	6
1	2833876	-	7	7
1	2833983	+	3	3
1	2833984	-	6	6
1	2834047	+	5	7
1	2834048	-	5	5
1	2834056	+	5	6
1	2834057	-	7	7
1	2834151	+	6	7
1	2834152	-	5	7
1	2834159	+	7	7
1	2834160	-	3	5
1	2834162	+	6	6
1	2834163	-	4	5
1	2834183	+	7	8
1	2834184	-	3	3
1	2834214	+	7	7
1	2834215	-	3	3
1	2834217	+	7	7
1	2834218	-	3	3
1	2834244	+	7	9
1	2834245	-	4	5
1	2834309	+	7	8
1	2834310	-	3	3
1	2834568	+	3	3
1	2834569	-	5	5
1	2834570	+	3	3
1	2834571	-	4	4
1	2834728	+	6	7
1	2834729	-	7	7
1	2834736	+	8	8
1	2834737	-	7	7
1	2835263	+	9	10
1	2835264	-	6	6
1	2835296	+	9	9
1	2835297	-	7	7
1	2835410	+	10	10
1	2835411	-	10	10
1	2836024	+	8	8
1	2836025	-	3	4
1	2836029	+	6	9
1	2836030	-	2	4
1	2836145	+	6	6
1	2836165	+	7	8
1	2836166	-	2	2
1	2836209	+	7	7
1	2836210	-	1	1
1	2836216	+	4	6
1	2836217	-	1	1
1	2836316	+	14	14
1	2836317	-	10	10
1	2836426	-	2	4
1	2836617	+	8	8
1	2836618	-	7	7
1	2836649	+	7	7
1	2836650	-	8	8
1	2836717	+	3	5
1	2836718	-	2	3
1	2836755	+	3	4
1	2836756	-	5	5
1	2836762	+	3	5
1	2836763	-	5	5
1	2836770	+	4	5
1	2836771	-	5	5
1	2836937	+	7	8
1	2836938	-	13	14
1	2836975	+	8	8
1	2836976	-	7	9
1	2837027	+	10	10
1	2837028	-	8	8
1	2837200	+	4	6
1	2837201	-	4	8
1	2837285	+	6	8
1	2837286	-	7	8
1	2837292	+	8	9
1	2837293	-	8	8
1	2837620	+	5	5
1	2837621	-	9	9
1	2837650	+	7	7
1	2837651	-	10	12
1	2837686	+	7	9
1	2837687	-	8	9
1	2837791	+	7	8
1	2837792	-	10	10
1	2839953	+	2	3
1	2839954	-	11	13
1	2839968	+	2	3
1	2839969	-	8	12
1	2839983	-	8	13
1	2840044	+	6	6
1	2840045	-	2	3
1	2840125	+	8	9
1	2840126	-	3	4
1	2840146	+	7	7
1	2840147	-	2	3
1	2840149	+	3	8
1	2840150	-	2	3
1	2840679	+	2	4
1	2840680	-	4	4
1	2840689	+	4	4
1	2840690	-	3	3
1	2840701	+	3	5
1	2840706	+	3	5
1	2840707	-	2	3
1	2843165	+	10	13
1	2843166	-	3	4
1	2844251	+	4	5
1	2844252	-	8	8
1	2844460	+	4	5
1	2844582	+	4	8
1	2844583	-	5	8
1	2844762	+	3	3
1	2844763	-	5	6
1	2844769	+	2	2
1	2844770	-	6	6
1	2844921	+	8	8
1	2844922	-	12	14
1	2844984	+	4	4
1	2844985	-	9	9
1	2845150	+	6	7
1	2845151	-	6	7
1	2845199	+	7	8
1	2845200	-	7	8
1	2845202	+	8	8
1	2845203	-	8	8
1	2845214	+	6	8
1	2845215	-	6	9
1	2845393	+	3	5
1	2845394	-	4	4
1	2845404	+	3	3
1	2845405	-	5	5
1	2845448	+	4	4
1	2845449	-	5	5
1	2845660	+	5	6
1	2845661	-	2	2
1	2845699	+	2	3
1	2845700	-	2	2
1	2845715	+	2	4
1	2845718	+	3	4
1	2845862	+	3	11
1	2845863	-	2	4
1	2845865	+	6	10
1	2845886	+	3	10
1	2845887	-	2	4
1	2853403	-	2	10
1	2857685	+	4	7
1	2857686	-	3	3
1	2857688	+	7	7
1	2857689	-	2	3
1	2857709	+	4	8
1	2857710	-	2	4
1	2857714	+	6	6
1	2857715	-	3	4
1	2857872	+	2	3
1	2857873	-	5	5
1	2857875	+	3	3
1	2857876	-	5	5
1	2858032	+	5	8
1	2858033	-	4	7
1	2858290	+	5	7
1	2858291	-	4	4
1	2858429	+	4	4
1	2858430	-	6	6
1	2858447	+	5	5
1	2858448	-	5	5
1	2858454	+	4	4
1	2858455	-	5	5
1	2858526	+	5	6
1	2858527	-	7	7
1	2858653	+	4	6
1	2858654	-	7	7
1	2858657	+	7	7
1	2858658	-	6	6
1	2858659	+	6	8
1	2858660	-	5	6
1	2858821	+	5	7
1	2858822	-	6	7
1	2859398	+	2	2
1	2859399	-	4	4
1	2859685	+	4	4
1	2859686	-	3	3
1	2859766	+	4	4
1	2859767	-	5	6
1	2859823	+	2	2
1	2859824	-	7	7
1	2859881	+	2	2
1	2859882	-	8	9
1	2859887	+	2	3
1	2859888	-	7	7
1	2860029	+	3	3
1	2860030	-	7	8
1	2860038	+	3	3
1	2860039	-	6	6
1	2860058	+	4	4
1	2860059	-	3	4
1	2860098	+	3	3
1	2860099	-	2	3
1	2860121	+	3	3
1	2860122	-	2	2
1	2860190	+	3	3
1	2860191	-	6	6
1	2860193	+	2	3
1	2860194	-	6	7
1	2860233	+	5	5
1	2860242	+	2	3
1	2860243	-	4	4
1	2860245	+	3	3
1	2860246	-	2	4
1	2860351	+	3	4
1	2860352	-	8	8
1	2860371	+	3	5
1	2860372	-	7	8
1	2860499	-	3	5
1	2860541	-	2	3
1	2860552	+	2	2
1	2860553	-	3	4
1	2860558	+	2	2
1	2860559	-	3	4
1	2860567	-	3	4
1	2860713	+	5	8
1	2860714	-	4	5
1	2860725	+	6	8
1	2860726	-	3	5
1	2860736	+	4	7
1	2860737	-	3	5
1	2860749	-	2	5
1	2868763	+	6	8
1	2868764	-	3	7
1	2868766	-	5	7
1	2868937	+	7	7
1	2868938	-	5	6
1	2868939	+	5	6
1	2868940	-	5	6
1	2877781	+	2	8
1	2877826	+	2	4
1	2877834	+	2	5
1	2877929	+	2	8
1	2881180	-	2	12
1	2881384	+	2	3
1	2881385	-	7	10
1	2881395	+	2	3
1	2881396	-	7	12
1	2881500	+	2	3
1	2881501	-	9	9
1	2881504	-	6	8
1	2881519	+	2	4
1	2881520	-	7	7
1	2881539	+	2	4
1	2881540	-	4	5
1	2881787	+	6	6
1	2881788	-	4	5
1	2881794	+	3	3
1	2883364	+	7	7
1	2883365	-	2	2
1	2883393	+	4	4
1	2883394	-	2	2
1	2883417	+	2	4
1	2883418	-	2	2
1	2883431	+	2	4
1	2883432	-	2	2
1	2883441	+	4	4
1	2883442	-	3	3
1	2883450	+	3	4
1	2883451	-	2	3
1	2883457	+	2	3
1	2883458	-	3	3
1	2883553	+	2	3
1	2883554	-	2	4
1	2883580	+	2	2
1	2883581	-	3	3
1	2883614	+	4	5
1	2883615	-	2	2
1	2883626	+	3	3
1	2883627	-	1	1
1	2883651	+	3	3
1	2883666	+	7	7
1	2883732	+	6	11
1	2883754	+	2	9
1	2885265	-	5	8
1	2885279	+	4	6
1	2885280	-	5	6
1	2885293	+	2	7
1	2885294	-	2	7
1	2885426	+	7	7
1	2885427	-	4	7
1	2885447	+	7	7
1	2885448	-	7	8
1	2885449	+	7	8
1	2885450	-	7	8
1	2885860	+	2	12
1	2894171	+	8	11
1	2894172	-	4	7
1	2894176	+	10	12
1	2894177	-	7	7
1	2894311	+	4	6
1	2894312	-	2	2
1	2894334	+	5	7
1	2894335	-	3	3
1	2895843	+	2	2
1	2895844	-	3	4
1	2895858	+	2	2
1	2895859	-	4	4
1	2895963	+	6	6
1	2895964	-	5	5
1	2895981	+	7	7
1	2895982	-	3	4
1	2895998	+	8	8
1	2896086	+	2	6
1	2896087	-	3	4
1	2896097	+	3	5
1	2896098	-	3	3
1	2896195	+	3	4
1	2896196	-	3	4
1	2896200	+	3	4
1	2896201	-	4	4
1	2896228	+	4	4
1	2896229	-	4	5
1	2896240	+	6	6
1	2896241	-	4	4
1	2896298	+	5	5
1	2896299	-	1	1
1	2896307	+	6	6
1	2896308	-	2	2
1	2896319	+	4	5
1	2896333	+	6	6
