Chr	Pos	M	Cov
chr1	406206	5	5
chr1	406207	1	1
chr1	406220	5	5
chr1	406221	2	2
chr1	406254	8	8
chr1	406255	2	2
chr1	406294	3	3
chr1	406295	1	1
chr1	406306	2	2
chr1	406307	2	2
chr1	406374	1	1
chr1	406375	1	1
chr1	406428	0	3
chr1	406429	0	4
chr1	406501	0	2
chr1	406502	0	1
chr1	406611	0	2
chr1	406612	0	3
chr1	406630	3	3
chr1	406631	5	5
chr1	406760	0	1
chr1	406761	0	1
chr1	406854	0	2
chr1	406855	0	2
chr1	406956	2	2
chr1	406960	2	2
chr1	407026	0	1
chr1	407027	0	5
chr1	407050	4	4
chr1	407051	5	5
chr1	407086	0	6
chr1	407087	0	4
chr1	407199	0	3
chr1	407200	0	3
chr1	407282	3	3
chr1	407283	6	6
chr1	407287	3	3
chr1	407288	4	5
chr1	407305	4	4
chr1	407306	5	5
chr1	407341	0	3
chr1	407374	0	1
chr1	407375	0	1
chr1	407479	0	2
chr1	407480	0	4
chr1	407519	3	3
chr1	407520	6	6
chr1	407535	2	2
chr1	407536	7	7
chr1	407636	0	6
chr1	407637	0	1
chr1	407776	7	7
chr1	407777	1	1
chr1	407793	7	7
chr1	407794	1	1
chr1	407815	0	7
chr1	407842	0	9
chr1	407901	5	5
chr1	407902	1	1
chr1	407919	5	5
chr1	407920	1	1
chr1	407964	0	7
chr1	407965	0	2
chr1	408110	6	6
chr1	408116	5	6
chr1	408126	0	1
chr1	408236	0	3
chr1	408237	0	1
chr1	408303	0	5
chr1	408306	1	7
chr1	408336	0	9
chr1	408343	0	7
chr1	408435	0	11
chr1	408518	0	6
chr1	408565	0	6
chr1	408625	0	2
chr1	408626	0	4
chr1	408646	0	3
chr1	408647	0	6
chr1	408648	0	3
chr1	408649	0	5
chr1	408701	0	1
chr1	408702	0	8
chr1	408718	0	1
chr1	408719	0	6
chr1	408744	0	4
chr1	408745	0	3
chr1	408753	0	6
chr1	408754	0	4
chr1	408763	0	8
chr1	408764	0	3
chr1	408770	0	8
chr1	408771	0	3
chr1	408773	0	8
chr1	408774	0	3
chr1	408792	0	8
chr1	408793	0	4
chr1	408795	0	7
chr1	408796	0	4
chr1	408806	0	3
chr1	408807	0	6
chr1	408830	0	7
chr1	408842	0	1
chr1	408843	0	7
chr1	408851	0	1
chr1	408852	0	7
chr1	408868	0	5
chr1	408869	0	10
chr1	408874	0	5
chr1	408875	0	13
chr1	408888	0	6
chr1	408889	0	13
chr1	408897	0	8
chr1	408898	1	11
chr1	408907	0	8
chr1	408908	0	11
chr1	408937	0	9
chr1	408938	0	9
chr1	408942	0	8
chr1	408943	0	9
chr1	408952	0	8
chr1	408953	0	4
chr1	408963	0	10
chr1	408964	0	4
chr1	408999	0	9
chr1	409000	0	3
chr1	409024	0	4
chr1	409025	0	3
chr1	409033	0	5
chr1	409034	0	3
chr1	409057	0	5
chr1	409058	0	4
chr1	409061	0	4
chr1	409062	0	5
chr1	409088	0	6
chr1	409089	0	5
chr1	409093	0	6
chr1	409094	0	5
chr1	409106	0	6
chr1	409107	0	6
chr1	409118	0	5
chr1	409119	0	4
chr1	409135	0	5
chr1	409136	0	5
chr1	409142	0	4
chr1	409143	0	5
chr1	409165	0	1
chr1	409166	0	6
chr1	409201	0	5
chr1	409202	0	2
chr1	409203	0	5
chr1	409204	0	2
chr1	409208	0	5
chr1	409209	0	2
chr1	409224	0	5
chr1	409225	0	2
chr1	409245	0	4
chr1	409246	0	2
chr1	409255	0	4
chr1	409256	0	3
chr1	409287	0	1
chr1	409288	0	7
chr1	409296	0	1
chr1	409297	0	6
chr1	409306	0	1
chr1	409307	0	6
chr1	409320	0	1
chr1	409321	0	4
chr1	409323	0	2
chr1	409324	0	4
chr1	409363	0	3
chr1	409364	0	1
chr1	409409	0	4
chr1	409410	0	1
chr1	409458	0	2
chr1	409459	0	2
chr1	409469	0	1
chr1	409470	0	3
chr1	409482	0	3
chr1	409483	0	4
chr1	409527	0	4
chr1	409528	0	9
chr1	409530	0	4
chr1	409531	0	9
chr1	409542	0	4
chr1	409543	0	9
chr1	409564	0	2
chr1	409565	0	7
chr1	409569	0	2
chr1	409570	0	7
chr1	409605	0	2
chr1	409606	0	4
chr1	409658	0	6
chr1	409659	0	2
chr1	409688	0	10
chr1	409689	0	5
chr1	409740	0	8
chr1	409741	0	1
chr1	409780	0	7
chr1	409781	0	2
chr1	409786	0	7
chr1	409787	0	2
chr1	409793	0	7
chr1	409794	0	2
chr1	409849	0	4
chr1	409850	0	5
chr1	409860	0	4
chr1	409861	0	5
chr1	409880	0	4
chr1	409881	0	7
chr1	409916	0	7
chr1	409917	0	4
chr1	409919	0	8
chr1	409920	0	3
chr1	409950	0	6
chr1	409951	0	1
chr1	410024	0	2
chr1	410037	0	4
chr1	410067	0	3
chr1	410068	0	1
chr1	410108	0	3
chr1	410109	0	1
chr1	410186	0	7
chr1	410187	0	1
chr1	410261	0	7
chr1	410262	0	2
chr1	410283	0	7
chr1	410284	0	1
chr1	410306	0	2
chr1	410307	0	1
chr1	410352	0	1
chr1	410353	0	3
chr1	410382	0	3
chr1	410383	0	3
chr1	410397	0	4
chr1	410398	0	3
chr1	410402	0	5
chr1	410403	0	3
chr1	410465	0	9
chr1	410466	0	1
chr1	410478	0	10
chr1	410498	0	8
chr1	410499	0	1
chr1	410689	0	6
chr1	410690	0	2
chr1	410693	0	6
chr1	410694	0	2
chr1	410706	0	4
chr1	410707	0	1
chr1	410763	0	13
chr1	410765	0	13
chr1	410771	0	14
chr1	410790	0	7
chr1	410797	0	8
chr1	410807	0	8
chr1	410808	0	2
chr1	410810	0	8
chr1	410811	0	2
chr1	410817	0	7
chr1	410818	0	2
chr1	410819	0	6
chr1	410820	0	2
chr1	410822	0	4
chr1	410823	0	2
chr1	410825	0	2
chr1	410826	0	2
chr1	410828	0	1
chr1	410829	0	1
chr1	410838	0	1
chr1	410839	0	2
chr1	410840	0	1
chr1	410841	0	2
chr1	410845	0	2
chr1	410846	0	2
chr1	410935	0	3
chr1	410936	0	3
chr1	410983	0	2
chr1	410984	0	3
chr1	411069	0	3
chr1	411094	0	2
chr1	411095	0	1
chr1	411097	0	2
chr1	411098	0	1
chr1	411128	0	3
chr1	411287	0	4
chr1	411345	0	6
chr1	411346	0	1
chr1	411354	0	6
chr1	411355	0	2
chr1	411366	0	7
chr1	411367	0	3
chr1	411370	0	6
chr1	411371	0	3
chr1	411379	0	6
chr1	411380	0	3
chr1	411395	0	7
chr1	411396	0	6
chr1	411658	0	3
chr1	411659	0	2
chr1	411721	0	7
chr1	411722	0	1
chr1	411736	0	10
chr1	411737	0	2
chr1	411772	0	6
chr1	411773	0	5
chr1	411781	0	5
chr1	411782	0	5
chr1	411784	0	5
chr1	411785	0	5
chr1	411794	0	5
chr1	411795	0	5
chr1	411798	0	6
chr1	411799	0	4
chr1	411813	0	5
chr1	411814	0	5
chr1	411816	0	5
chr1	411817	0	5
chr1	411827	0	3
chr1	411828	0	7
chr1	411829	0	3
chr1	411830	0	8
chr1	411842	0	1
chr1	411843	0	9
chr1	411847	0	1
chr1	411848	0	9
chr1	411872	0	2
chr1	411873	0	4
chr1	411890	0	3
chr1	411891	0	4
chr1	411912	0	3
chr1	411913	0	9
chr1	411920	0	4
chr1	411921	0	9
chr1	411939	0	6
chr1	411940	0	11
chr1	411946	0	6
chr1	411947	0	11
chr1	411950	0	5
chr1	411951	0	11
chr1	411969	0	5
chr1	411970	0	14
chr1	411972	0	5
chr1	411973	0	13
chr1	411976	0	5
chr1	411977	0	12
chr1	411985	0	4
chr1	411986	0	6
chr1	411990	0	2
chr1	411991	0	7
chr1	412017	0	1
chr1	412018	0	6
chr1	412020	0	1
chr1	412021	0	7
chr1	412027	0	1
chr1	412028	0	7
chr1	412033	0	8
chr1	412044	0	8
chr1	412057	0	8
chr1	412068	0	7
chr1	412083	0	1
chr1	412084	0	6
chr1	412085	0	1
chr1	412086	0	6
chr1	412092	0	1
chr1	412093	0	3
chr1	412128	0	3
chr1	412129	0	3
chr1	412145	0	4
chr1	412146	0	6
chr1	412150	0	4
chr1	412151	0	7
chr1	412159	1	3
chr1	412160	0	7
chr1	412164	0	4
chr1	412165	0	8
chr1	412185	0	2
chr1	412186	0	8
chr1	412188	0	2
chr1	412189	0	8
chr1	412202	0	7
chr1	412258	0	7
chr1	412382	0	2
chr1	412383	0	3
chr1	412480	0	4
chr1	412481	0	1
chr1	412487	0	4
chr1	412488	0	1
chr1	412524	0	6
chr1	412525	0	5
chr1	412545	0	5
chr1	412546	0	6
chr1	412580	0	5
chr1	412581	0	4
chr1	412582	0	5
chr1	412583	0	4
chr1	412599	0	4
chr1	412600	0	2
chr1	412671	0	2
chr1	412672	0	1
chr1	412683	0	4
chr1	412684	0	2
chr1	412696	0	4
chr1	412697	0	2
chr1	412734	0	4
chr1	412735	0	6
chr1	412755	0	1
chr1	412756	0	4
chr1	412911	0	9
chr1	412912	0	1
chr1	412990	2	2
chr1	412991	1	1
chr1	412994	1	2
chr1	412995	1	1
chr1	413014	0	3
chr1	413015	0	1
chr1	413028	0	3
chr1	413029	0	2
chr1	413081	0	2
chr1	413082	0	6
chr1	413087	0	3
chr1	413088	0	6
chr1	413096	0	3
chr1	413097	0	8
chr1	413102	0	4
chr1	413103	0	8
chr1	413140	0	5
chr1	413141	0	6
chr1	413145	0	4
chr1	413146	0	6
chr1	413185	0	8
chr1	413186	0	3
chr1	413240	0	15
chr1	413276	0	8
chr1	413396	0	1
chr1	413397	0	2
chr1	413455	0	2
chr1	413456	0	2
chr1	413551	0	2
chr1	413552	0	1
chr1	413639	0	5
chr1	413640	0	1
chr1	413689	0	6
chr1	413690	0	1
chr1	413708	0	5
chr1	413709	0	2
chr1	413735	0	7
chr1	413736	0	2
chr1	413767	0	4
chr1	413768	0	3
chr1	413771	0	4
chr1	413772	0	3
chr1	413811	0	5
chr1	413873	1	1
chr1	413874	7	7
chr1	413880	0	1
chr1	413881	0	7
chr1	413898	3	3
chr1	413899	4	4
chr1	413904	0	5
chr1	413905	0	2
chr1	413939	8	8
chr1	413940	2	2
chr1	413972	0	6
chr1	413973	0	1
chr1	414047	0	4
chr1	414048	0	2
chr1	414098	0	2
chr1	414099	0	4
chr1	414137	0	2
chr1	414138	0	5
chr1	414166	0	1
chr1	414167	0	11
chr1	414247	0	8
chr1	414256	0	6
chr1	414278	0	1
chr1	414279	0	2
chr1	414303	0	0
chr1	414309	0	3
chr1	414368	0	6
chr1	414369	0	2
chr1	414389	0	8
chr1	414390	0	3
chr1	414424	0	9
chr1	414425	0	2
chr1	414496	0	6
chr1	414508	0	5
chr1	414533	0	1
chr1	414771	0	5
chr1	414772	0	3
chr1	414805	0	6
chr1	414806	0	5
chr1	414808	0	5
chr1	414809	0	5
chr1	414817	0	7
chr1	414818	0	4
chr1	414863	0	4
chr1	414864	0	7
chr1	414879	0	3
chr1	414880	0	7
chr1	414981	0	1
chr1	414982	0	1
chr1	415125	0	1
chr1	415126	0	2
chr1	415158	0	4
chr1	415159	0	3
chr1	415161	0	4
chr1	415162	0	3
chr1	415168	0	4
chr1	415169	0	3
chr1	415179	0	3
chr1	415180	0	4
chr1	415230	0	8
chr1	415231	0	5
chr1	415242	0	5
chr1	415243	0	4
chr1	415254	0	8
chr1	415255	0	3
chr1	415258	0	6
chr1	415259	0	2
chr1	415263	0	7
chr1	415264	0	2
chr1	415306	0	14
chr1	415351	0	8
chr1	415352	0	3
chr1	415358	0	8
chr1	415359	0	2
chr1	415368	0	8
chr1	415369	0	3
chr1	415380	0	7
chr1	415381	0	4
chr1	415390	1	8
chr1	415391	1	4
chr1	415424	0	7
chr1	415425	0	7
chr1	415430	0	6
chr1	415431	0	7
chr1	415441	0	2
chr1	415442	0	8
chr1	415477	0	1
chr1	415478	0	11
chr1	415498	0	1
chr1	415499	0	9
chr1	415529	0	11
chr1	415556	0	11
chr1	415565	0	13
chr1	415568	0	13
chr1	415623	0	15
chr1	415658	0	21
chr1	415669	0	22
chr1	415675	0	20
chr1	415758	0	1
chr1	415759	0	9
chr1	415761	0	1
chr1	415762	0	9
chr1	415771	0	9
chr1	415806	0	12
chr1	415809	0	12
chr1	415834	0	7
chr1	415897	0	9
chr1	415913	0	12
chr1	415962	0	10
chr1	415966	0	11
chr1	415969	0	11
chr1	416053	0	3
chr1	416054	0	7
chr1	416065	0	4
chr1	416066	0	6
chr1	416073	0	3
chr1	416074	0	8
chr1	416105	0	3
chr1	416106	0	7
chr1	416117	0	1
chr1	416118	0	7
chr1	416122	0	2
chr1	416123	0	6
chr1	416138	0	3
chr1	416139	0	7
chr1	416150	0	6
chr1	416151	0	4
chr1	416158	0	5
chr1	416159	0	5
chr1	416183	0	3
chr1	416184	0	2
chr1	416186	0	3
chr1	416187	0	2
chr1	416235	0	1
chr1	416236	0	11
chr1	416248	0	1
chr1	416249	0	12
chr1	416277	0	1
chr1	416278	0	9
chr1	416359	1	13
chr1	416377	0	9
chr1	416383	0	10
chr1	416389	0	13
chr1	416400	0	15
chr1	416436	0	12
chr1	416451	0	11
chr1	416496	0	2
chr1	416582	0	4
chr1	416589	0	4
chr1	416722	0	1
chr1	416723	0	3
chr1	416725	0	2
chr1	416726	0	3
chr1	416743	0	3
chr1	416744	0	3
chr1	416914	0	2
chr1	416976	0	4
chr1	416977	0	2
chr1	416994	0	7
chr1	416995	0	2
chr1	417008	5	7
chr1	417009	2	3
chr1	417033	0	4
chr1	417034	0	2
chr1	417053	0	5
chr1	417054	0	3
chr1	417086	0	1
chr1	417087	0	1
chr1	417126	0	2
chr1	417156	0	2
chr1	417157	0	1
chr1	417253	0	2
chr1	417260	0	1
chr1	417262	1	1
chr1	417376	0	3
chr1	417433	0	2
chr1	417447	0	4
chr1	417482	0	3
chr1	417483	0	5
chr1	417508	3	3
chr1	417509	2	3
chr1	417706	0	4
chr1	417721	0	1
chr1	417722	0	3
chr1	417728	0	1
chr1	417729	0	4
chr1	417736	0	1
chr1	417737	0	5
chr1	417758	0	1
chr1	417759	0	8
chr1	417888	0	1
chr1	417924	0	1
chr1	417925	0	4
chr1	417960	0	2
chr1	417963	0	2
chr1	418142	0	2
chr1	418143	0	3
chr1	418171	0	2
chr1	418172	0	2
chr1	418212	0	2
chr1	418218	0	2
chr1	418234	0	3
chr1	418259	0	2
chr1	418264	0	3
chr1	418265	0	1
chr1	418288	0	2
chr1	418289	0	1
chr1	418344	0	4
chr1	418365	0	1
chr1	418366	0	10
chr1	418373	0	1
chr1	418374	0	9
chr1	418517	0	4
chr1	418518	0	4
chr1	418557	0	8
chr1	418619	0	9
chr1	418620	0	1
chr1	418698	0	2
chr1	418788	0	2
chr1	418789	0	2
chr1	418808	0	3
chr1	418809	0	3
chr1	418811	0	3
chr1	418812	0	3
chr1	418844	0	3
chr1	418845	0	4
chr1	418865	0	2
chr1	418866	0	5
chr1	418915	0	2
chr1	418916	0	2
chr1	418917	0	2
chr1	418918	0	2
chr1	418929	0	2
chr1	418930	0	2
chr1	418936	0	1
chr1	418937	0	1
chr1	418941	0	1
chr1	418942	0	1
chr1	418993	0	4
chr1	419061	0	3
chr1	419062	0	8
chr1	419131	0	3
chr1	419132	0	5
chr1	419141	0	3
chr1	419142	0	4
chr1	419147	0	2
chr1	419148	0	4
chr1	419158	0	2
chr1	419159	0	5
chr1	419163	0	2
chr1	419164	0	5
chr1	419166	0	2
chr1	419167	0	4
chr1	419178	0	2
chr1	419179	0	4
chr1	419193	0	3
chr1	419194	0	4
chr1	419214	0	3
chr1	419215	0	2
chr1	419240	0	2
chr1	419241	0	1
chr1	419247	0	1
chr1	419292	0	3
chr1	419293	0	3
chr1	419318	0	4
chr1	419319	0	4
chr1	419353	0	5
chr1	419354	0	2
chr1	419387	0	7
chr1	419388	0	4
chr1	419404	0	6
chr1	419405	0	5
chr1	419417	0	3
chr1	419418	0	5
chr1	419422	0	2
chr1	419423	0	5
chr1	419482	0	5
chr1	419511	0	16
chr1	419560	0	10
chr1	419575	0	7
chr1	419613	0	1
chr1	419619	0	1
chr1	419675	0	2
chr1	419676	0	2
chr1	419687	0	2
chr1	419688	0	4
chr1	419694	0	4
chr1	419722	0	14
chr1	419724	0	14
chr1	419742	0	16
chr1	419757	0	15
chr1	419760	0	15
chr1	419772	0	15
chr1	419776	0	12
chr1	419779	0	12
chr1	419830	0	16
chr1	419846	0	19
chr1	419895	0	9
chr1	420105	0	1
chr1	420136	0	3
chr1	420137	0	1
chr1	420164	0	2
chr1	420240	0	6
chr1	420270	0	5
chr1	420333	0	1
chr1	420334	0	1
chr1	420360	0	0
chr1	420361	0	3
chr1	420426	0	4
chr1	420440	0	3
chr1	420522	0	1
chr1	420523	0	1
chr1	420534	0	1
chr1	420535	0	4
chr1	420542	0	2
chr1	420543	0	5
chr1	420586	0	6
chr1	420587	0	10
chr1	420606	0	5
chr1	420607	0	9
chr1	420612	0	8
chr1	420613	0	8
chr1	420619	0	7
chr1	420620	0	6
chr1	420655	0	2
chr1	420678	0	1
chr1	420679	0	1
chr1	420681	0	1
chr1	420682	0	1
chr1	420704	0	1
chr1	420705	0	2
chr1	420740	0	6
chr1	420759	0	8
chr1	420799	0	9
chr1	420809	0	9
chr1	420813	0	7
chr1	420824	0	7
chr1	421009	0	9
chr1	421033	1	9
chr1	421139	0	8
chr1	421143	0	7
chr1	421150	0	6
chr1	421259	0	4
chr1	421260	0	2
chr1	421262	0	4
chr1	421263	0	2
chr1	421319	0	3
chr1	421320	0	9
chr1	421322	0	2
chr1	421323	0	8
chr1	421361	0	3
chr1	421362	0	15
chr1	421385	0	1
chr1	421386	0	10
chr1	421495	0	6
chr1	421496	0	5
chr1	421521	0	5
chr1	421522	0	4
chr1	421538	0	5
chr1	421539	0	6
chr1	421546	0	4
chr1	421547	0	7
chr1	421570	0	3
chr1	421571	0	5
chr1	421835	0	5
chr1	421991	0	5
chr1	421992	0	1
chr1	422000	0	3
chr1	422001	0	2
chr1	422022	0	4
chr1	422023	0	4
chr1	422034	0	4
chr1	422035	0	3
chr1	422084	0	2
chr1	422122	0	2
chr1	422190	0	1
chr1	422191	0	3
chr1	422195	0	1
chr1	422196	0	4
chr1	422233	0	1
chr1	422234	0	4
chr1	422265	0	1
chr1	422330	0	1
chr1	422496	0	4
chr1	422497	0	4
chr1	422588	0	5
chr1	422589	0	1
chr1	422649	0	2
chr1	422658	0	1
chr1	422671	0	1
chr1	422898	1	2
chr1	423109	1	3
chr1	423110	5	5
chr1	423121	2	3
chr1	423122	5	5
chr1	423147	2	2
chr1	423163	2	2
chr1	423337	1	1
chr1	423353	1	1
chr1	423527	1	1
chr1	423691	0	1
chr1	423705	1	1
chr1	423706	0	1
chr1	423722	1	1
chr1	423876	1	1
chr1	423888	0	1
chr1	424332	0	1
chr1	424549	0	1
chr1	424550	0	5
chr1	424648	0	1
chr1	424649	0	1
chr1	424692	0	1
chr1	424693	0	4
chr1	424833	0	3
chr1	424842	0	4
chr1	424873	0	4
chr1	424874	0	3
chr1	424904	0	2
chr1	424905	0	9
chr1	424922	0	3
chr1	424923	0	10
chr1	424928	0	3
chr1	424929	0	11
chr1	424931	0	3
chr1	424932	0	13
chr1	424968	0	7
chr1	424969	0	15
chr1	424983	0	9
chr1	424984	0	15
chr1	425001	0	7
chr1	425002	0	14
chr1	425004	0	7
chr1	425005	0	13
chr1	425027	0	3
chr1	425028	0	7
chr1	425047	0	5
chr1	425048	0	5
chr1	425081	0	1
chr1	425082	0	9
chr1	425086	0	2
chr1	425087	0	9
chr1	425097	0	1
chr1	425098	1	9
chr1	425113	0	9
chr1	425142	0	1
chr1	425143	0	4
chr1	425231	0	2
chr1	425279	0	2
chr1	425526	0	3
chr1	425529	0	3
chr1	425553	0	3
chr1	425554	0	1
chr1	425559	1	2
chr1	425560	0	1
chr1	425712	0	3
chr1	425734	0	0
chr1	426086	0	4
chr1	426087	0	1
chr1	426122	0	3
chr1	426164	0	2
chr1	426165	0	1
chr1	426191	0	2
chr1	426192	0	1
chr1	426199	0	1
chr1	426200	0	1
chr1	426391	0	3
chr1	426392	0	5
chr1	426403	0	3
chr1	426404	0	5
chr1	426418	0	1
chr1	426419	0	4
chr1	426420	0	1
chr1	426421	0	4
chr1	426424	0	1
chr1	426425	0	4
chr1	426428	0	1
chr1	426429	0	3
chr1	426549	0	4
chr1	426609	0	5
chr1	426610	0	3
chr1	426618	0	6
chr1	426619	0	4
chr1	426653	0	7
chr1	426654	0	7
chr1	426673	0	4
chr1	426674	0	9
chr1	426675	0	4
chr1	426676	0	9
chr1	426678	0	4
chr1	426679	0	8
chr1	426694	0	1
chr1	426695	0	5
chr1	426719	0	6
chr1	426815	0	2
chr1	426857	0	1
chr1	426916	0	3
chr1	426917	0	4
chr1	426936	0	4
chr1	426937	0	4
chr1	426950	0	4
chr1	426951	0	4
chr1	426998	0	0
chr1	426999	0	1
chr1	427063	0	4
chr1	427093	0	6
chr1	427110	0	8
chr1	427130	0	1
chr1	427131	0	7
chr1	427207	0	1
chr1	427208	0	1
chr1	427349	0	4
chr1	427353	0	3
chr1	427373	0	1
chr1	427408	0	1
chr1	427504	0	2
chr1	427524	0	1
chr1	427525	0	1
chr1	427542	0	1
chr1	427543	0	3
chr1	427564	0	2
chr1	427565	0	2
chr1	427593	0	2
chr1	427594	0	3
chr1	427607	0	2
chr1	427608	0	2
chr1	427622	0	1
chr1	427623	0	4
chr1	427651	0	6
chr1	427752	0	1
chr1	427753	0	3
chr1	427758	0	1
chr1	427759	0	3
chr1	427776	0	3
chr1	427827	0	1
chr1	427960	0	5
chr1	427961	0	2
chr1	427978	0	4
chr1	428016	0	1
chr1	428043	0	1
chr1	428044	0	1
chr1	428053	0	3
chr1	428063	0	3
chr1	428066	0	1
chr1	428067	0	4
chr1	428080	0	1
chr1	428081	0	5
chr1	428083	0	1
chr1	428084	0	5
chr1	428101	0	1
chr1	428102	0	3
chr1	428135	0	1
chr1	428136	0	1
chr1	428249	0	1
chr1	428260	0	3
chr1	428281	0	4
chr1	428300	0	4
chr1	428303	0	4
chr1	428449	0	2
chr1	428450	0	1
chr1	428546	0	4
chr1	428595	0	5
chr1	428622	0	4
chr1	428943	0	2
chr1	428944	0	1
chr1	428992	0	1
chr1	428993	0	8
chr1	429064	0	5
chr1	429066	0	1
chr1	429067	0	5
chr1	429126	0	9
chr1	429127	0	2
chr1	429318	0	5
chr1	429319	0	2
chr1	429353	0	3
chr1	429354	0	1
chr1	429417	0	1
chr1	429556	0	1
chr1	429557	0	6
chr1	429634	0	17
chr1	429648	0	19
chr1	429696	0	13
chr1	429714	0	11
chr1	429794	0	5
chr1	429806	0	5
chr1	429888	0	5
chr1	429889	0	1
chr1	429891	0	5
chr1	429892	0	1
chr1	430028	0	1
chr1	430086	0	4
chr1	430087	0	1
chr1	430095	0	5
chr1	430096	0	2
chr1	430110	0	5
chr1	430111	0	4
chr1	430129	0	2
chr1	430130	0	6
chr1	430158	0	3
chr1	430159	0	6
chr1	430169	0	2
chr1	430170	0	5
chr1	430175	0	2
chr1	430176	0	5
chr1	430223	0	2
chr1	430331	0	3
chr1	430332	0	4
chr1	430339	0	4
chr1	430340	0	3
chr1	430358	0	6
chr1	430359	0	3
chr1	430367	0	7
chr1	430368	0	4
chr1	430387	0	5
chr1	430388	0	2
chr1	430394	0	0
chr1	430395	0	1
chr1	430432	0	6
chr1	430433	0	2
chr1	430464	0	4
chr1	430465	0	2
chr1	430468	0	4
chr1	430469	0	2
chr1	430478	0	3
chr1	430479	0	1
chr1	430489	0	3
chr1	430490	0	3
chr1	430499	0	2
chr1	430500	0	3
chr1	430513	0	1
chr1	430514	0	3
chr1	430516	0	2
chr1	430517	0	3
chr1	430519	0	2
chr1	430520	0	3
chr1	430528	0	2
chr1	430529	0	4
chr1	430531	0	2
chr1	430532	0	5
chr1	430535	0	2
chr1	430536	0	5
chr1	430578	0	3
chr1	430579	0	1
chr1	430634	0	5
chr1	430682	0	4
chr1	430790	0	2
chr1	430796	0	4
chr1	430802	0	4
chr1	430834	0	6
chr1	430848	0	5
chr1	430855	0	4
chr1	430856	0	1
chr1	431076	0	2
chr1	431077	0	5
chr1	431085	0	2
chr1	431086	0	8
chr1	431094	0	2
chr1	431095	0	9
chr1	431099	0	2
chr1	431100	0	9
chr1	431102	0	2
chr1	431103	0	9
chr1	431221	0	2
chr1	431227	0	3
chr1	431230	0	3
chr1	431234	0	3
chr1	431238	0	3
chr1	431269	0	1
chr1	431270	0	1
chr1	431331	1	3
chr1	431429	5	5
chr1	431554	1	1
chr1	431556	1	1
chr1	431573	1	1
chr1	431606	1	1
chr1	431616	1	1
chr1	431624	3	3
chr1	431633	3	3
chr1	431641	4	5
chr1	431661	4	5
chr1	431680	3	3
chr1	431759	1	1
chr1	431767	1	1
chr1	431793	3	3
chr1	431794	1	1
chr1	431802	3	3
chr1	431841	3	3
chr1	431842	1	1
chr1	431849	2	2
chr1	431850	1	1
chr1	431974	3	3
chr1	431975	2	4
chr1	431996	2	4
chr1	432030	2	2
chr1	432036	4	4
chr1	432054	6	6
chr1	432055	4	4
chr1	432088	2	2
chr1	432089	5	5
chr1	432097	2	2
chr1	432098	4	4
chr1	432104	2	2
chr1	432105	3	3
chr1	432312	0	7
chr1	432329	1	5
chr1	432358	0	3
chr1	432365	0	2
chr1	432619	0	3
chr1	432620	0	1
chr1	432632	0	3
chr1	432633	0	1
chr1	432766	0	6
chr1	432767	0	1
chr1	432808	0	5
chr1	432811	0	4
chr1	432814	0	4
chr1	432815	0	1
chr1	432841	0	3
chr1	432842	0	1
chr1	432843	0	3
chr1	432844	0	1
chr1	432916	0	4
chr1	433048	2	2
chr1	433067	3	3
chr1	433068	3	3
chr1	433079	5	5
chr1	433080	4	4
chr1	433084	6	6
chr1	433085	3	3
chr1	433089	6	6
chr1	433090	3	3
chr1	433098	5	5
chr1	433099	2	3
chr1	433112	5	5
chr1	433113	2	2
chr1	433131	2	2
chr1	433132	2	2
chr1	433205	2	2
chr1	433206	1	1
chr1	433208	2	2
chr1	433209	1	1
chr1	433216	2	2
chr1	433217	1	1
chr1	433270	1	1
chr1	433271	1	2
chr1	433305	1	1
chr1	433353	1	1
chr1	433357	2	2
chr1	433363	2	2
chr1	433379	3	3
chr1	433380	1	1
chr1	433461	1	2
chr1	433462	2	2
chr1	433503	2	2
chr1	433504	2	2
chr1	433509	2	2
chr1	433510	2	2
chr1	433552	2	2
chr1	433571	2	2
chr1	433689	1	1
chr1	433694	1	1
chr1	433697	1	1
chr1	433990	0	4
chr1	433991	0	1
chr1	434010	0	5
chr1	434011	0	4
chr1	434019	0	5
chr1	434020	0	4
chr1	434068	0	1
chr1	434077	0	1
chr1	434161	0	3
chr1	434162	0	1
chr1	434284	0	2
chr1	434285	0	1
chr1	434319	0	5
chr1	434320	0	5
chr1	434340	0	4
chr1	434341	0	7
chr1	434342	0	4
chr1	434343	0	7
chr1	434345	0	3
chr1	434346	0	7
chr1	434650	0	1
chr1	434701	0	3
chr1	434702	0	2
chr1	434848	0	2
chr1	434908	0	1
chr1	435025	0	4
chr1	435239	0	1
chr1	435240	0	2
chr1	435290	0	9
chr1	435310	0	9
chr1	435546	0	5
chr1	435547	0	4
chr1	435716	0	2
chr1	435717	0	3
chr1	435737	0	2
chr1	435742	0	2
chr1	435818	0	1
chr1	435819	0	12
chr1	435835	0	3
chr1	435836	0	11
chr1	435908	0	2
chr1	435909	0	2
chr1	435911	0	3
chr1	435912	0	2
chr1	436121	0	6
chr1	436155	0	3
chr1	436295	0	1
chr1	436296	0	5
chr1	436300	0	2
chr1	436301	0	5
chr1	436309	0	2
chr1	436310	0	7
chr1	436324	0	2
chr1	436325	0	7
chr1	436341	0	1
chr1	436342	0	9
chr1	436372	0	1
chr1	436373	0	8
