Chr Pos M Cov
chr1 412092 0 7
chr1 412093 0 24
chr1 412128 0 4
chr1 412129 0 21
chr1 412145 0 2
chr1 412146 0 17
chr1 412150 0 3
chr1 412151 0 16
chr1 412159 0 5
chr1 412160 0 11
chr1 412164 0 5
chr1 412165 0 12
chr1 412185 0 4
chr1 412186 0 8
chr1 412188 0 4
chr1 412189 0 8
chr1 412201 0 3
chr1 412202 0 8
chr1 412257 0 2
chr1 412258 0 16
chr1 412382 0 6
chr1 412383 0 12
chr1 412480 0 10
chr1 412481 0 14
chr1 412487 0 12
chr1 412488 0 14
chr1 412524 0 10
chr1 412525 0 8
chr1 412545 0 12
chr1 412546 0 7
chr1 412580 0 8
chr1 412581 0 11
chr1 412582 0 9
chr1 412583 0 11
chr1 412599 0 9
chr1 412600 0 8
chr1 412671 0 5
chr1 412672 0 2
chr1 412683 0 8
chr1 412684 0 4
chr1 412696 0 8
chr1 412697 0 4
chr1 412734 0 7
chr1 412735 0 12
chr1 412755 0 6
chr1 412756 0 13
chr1 412808 0 1
chr1 412809 0 11
chr1 412839 0 1
chr1 412840 0 11
chr1 412911 0 19
chr1 412990 4 12
chr1 412991 0 1
chr1 412994 3 11
chr1 412995 0 1
chr1 413014 0 7
chr1 413015 0 2
chr1 413028 0 5
chr1 413029 0 2
chr1 413081 0 2
chr1 413082 0 10
chr1 413087 0 6
chr1 413088 0 10
chr1 413096 0 8
chr1 413097 0 11
chr1 413102 0 9
chr1 413103 0 10
chr1 413140 0 12
chr1 413141 0 6
chr1 413145 0 13
chr1 413146 0 4
chr1 413185 0 19
chr1 413186 0 5
chr1 413240 0 23
chr1 413276 0 6
chr1 413277 0 3
chr1 413333 0 8
chr1 413334 0 1
chr1 413396 1 14
chr1 413397 0 6
chr1 413455 0 2
chr1 413456 0 8
chr1 413475 0 7
chr1 413551 0 7
chr1 413552 0 9
chr1 413639 0 8
chr1 413640 0 5
chr1 413689 1 9
chr1 413690 0 5
chr1 413708 0 9
chr1 413709 0 9
chr1 413735 1 10
chr1 413736 0 8
chr1 413767 0 10
chr1 413768 0 8
chr1 413771 0 9
chr1 413772 0 8
chr1 413810 0 3
chr1 413811 0 4
chr1 413873 6 23
chr1 413874 4 11
chr1 413880 2 22
chr1 413881 0 12
chr1 413898 9 21
chr1 413899 1 4
chr1 413904 10 23
chr1 413905 0 3
chr1 413939 9 14
chr1 413940 1 5
chr1 413972 0 15
chr1 413973 0 6
chr1 414047 0 9
chr1 414048 0 16
chr1 414098 0 6
chr1 414099 0 17
chr1 414137 0 9
chr1 414138 0 13
chr1 414166 0 8
chr1 414167 0 10
chr1 414246 0 1
chr1 414247 0 13
chr1 414255 0 1
chr1 414256 0 16
chr1 414278 0 7
chr1 414279 0 6
chr1 414303 0 3
chr1 414304 0 5
chr1 414309 0 10
chr1 414310 0 5
chr1 414368 0 6
chr1 414369 1 7
chr1 414389 0 5
chr1 414390 0 5
chr1 414424 0 20
chr1 414425 0 1
chr1 414496 0 4
chr1 414497 0 9
chr1 414508 0 6
chr1 414509 0 8
chr1 414533 0 8
chr1 414534 0 6
chr1 414543 0 9
chr1 414544 0 5
chr1 414551 0 6
chr1 414552 0 5
chr1 414559 0 7
chr1 414560 0 4
chr1 414567 0 7
chr1 414568 0 3
chr1 414771 0 7
chr1 414772 0 2
chr1 414805 0 8
chr1 414806 0 8
chr1 414808 0 7
chr1 414809 0 8
chr1 414817 0 8
chr1 414818 0 7
chr1 414863 0 8
chr1 414864 0 4
chr1 414879 0 5
chr1 414880 0 3
chr1 414981 0 1
chr1 414982 0 13
chr1 415125 0 4
chr1 415126 0 6
chr1 415158 0 12
chr1 415159 0 16
chr1 415161 0 12
chr1 415162 0 15
chr1 415168 0 10
chr1 415169 0 15
chr1 415179 0 12
chr1 415180 0 9
chr1 415230 0 16
chr1 415231 0 6
chr1 415242 0 14
chr1 415243 0 6
chr1 415254 0 19
chr1 415255 0 7
chr1 415258 0 23
chr1 415259 0 7
chr1 415263 0 22
chr1 415264 0 7
chr1 415306 0 12
chr1 415307 0 3
chr1 415351 0 14
chr1 415352 0 5
chr1 415358 0 12
chr1 415359 0 5
chr1 415368 0 11
chr1 415369 0 4
chr1 415380 0 11
chr1 415381 0 3
chr1 415390 1 12
chr1 415391 0 3
chr1 415424 0 6
chr1 415425 0 8
chr1 415430 0 4
chr1 415431 0 8
chr1 415441 0 1
chr1 415442 0 13
chr1 415477 0 1
chr1 415478 0 21
chr1 415498 0 3
chr1 415499 0 19
chr1 415528 0 5
chr1 415529 0 21
chr1 415555 0 2
chr1 415556 0 22
chr1 415565 0 21
chr1 415568 0 18
chr1 415622 0 1
chr1 415623 0 27
chr1 415657 0 2
chr1 415658 0 21
chr1 415668 0 2
chr1 415669 0 21
chr1 415674 0 1
chr1 415675 0 20
chr1 415759 0 25
chr1 415762 0 25
chr1 415770 0 1
chr1 415771 0 21
chr1 415805 0 4
chr1 415806 0 18
chr1 415808 0 4
chr1 415809 0 18
chr1 415833 0 3
chr1 415834 0 16
chr1 415897 0 16
chr1 415913 0 19
chr1 415961 0 1
chr1 415962 0 14
chr1 415965 0 1
chr1 415966 0 15
chr1 415968 0 1
chr1 415969 0 16
chr1 416053 0 8
chr1 416054 0 3
chr1 416065 0 8
chr1 416066 0 4
chr1 416073 0 9
chr1 416074 0 6
chr1 416105 0 5
chr1 416106 0 19
chr1 416117 0 6
chr1 416118 0 20
chr1 416122 0 5
chr1 416123 0 20
chr1 416138 0 5
chr1 416139 0 18
chr1 416150 0 4
chr1 416151 0 12
chr1 416158 0 2
chr1 416159 0 7
chr1 416184 0 8
chr1 416187 0 8
chr1 416235 0 2
chr1 416236 0 19
chr1 416248 0 3
chr1 416249 0 19
chr1 416277 0 5
chr1 416278 0 18
chr1 416358 0 4
chr1 416359 0 24
chr1 416376 0 4
chr1 416377 0 15
chr1 416382 0 3
chr1 416383 0 14
chr1 416388 0 2
chr1 416389 0 16
chr1 416399 0 2
chr1 416400 0 21
chr1 416435 0 3
chr1 416436 0 20
chr1 416450 0 2
chr1 416451 0 17
chr1 416479 0 12
chr1 416496 0 10
chr1 416582 0 13
chr1 416589 0 11
chr1 416722 0 8
chr1 416723 0 7
chr1 416725 0 6
chr1 416726 0 7
chr1 416743 0 6
chr1 416744 0 5
chr1 416913 0 1
chr1 416914 0 1
chr1 416976 1 13
chr1 416977 0 2
chr1 416994 0 14
chr1 416995 0 3
chr1 417008 3 10
chr1 417009 2 5
chr1 417033 0 8
chr1 417034 0 5
chr1 417053 0 6
chr1 417054 0 5
chr1 417086 0 10
chr1 417087 0 10
chr1 417125 0 10
chr1 417126 0 10
chr1 417156 0 4
chr1 417157 0 3
chr1 417253 0 13
chr1 417260 0 14
chr1 417262 1 14
chr1 417376 0 4
chr1 417377 0 1
chr1 417432 1 4
chr1 417433 3 5
chr1 417446 0 4
chr1 417447 0 7
chr1 417482 0 5
chr1 417483 0 11
chr1 417508 0 1
chr1 417509 3 13
chr1 417706 0 6
chr1 417707 0 3
chr1 417721 0 6
chr1 417722 0 3
chr1 417728 0 4
chr1 417729 0 4
chr1 417736 0 4
chr1 417737 0 5
chr1 417758 0 2
chr1 417759 0 7
chr1 417887 0 5
chr1 417888 0 14
chr1 417924 0 6
chr1 417925 0 6
chr1 417959 0 3
chr1 417960 0 6
chr1 417962 0 3
chr1 417963 0 6
chr1 418058 0 3
chr1 418142 0 14
chr1 418143 0 9
chr1 418171 0 11
chr1 418172 0 10
chr1 418212 0 10
chr1 418213 0 2
chr1 418218 0 7
chr1 418219 0 1
chr1 418234 0 7
chr1 418259 0 6
chr1 418264 0 7
chr1 418288 0 2
chr1 418289 0 3
chr1 418343 0 7
chr1 418344 0 11
chr1 418365 0 7
chr1 418366 0 8
chr1 418373 0 6
chr1 418374 1 12
chr1 418517 0 11
chr1 418518 0 8
chr1 418557 0 17
chr1 418558 0 3
chr1 418619 0 13
chr1 418620 0 1
chr1 418697 0 2
chr1 418698 0 2
chr1 418788 0 7
chr1 418789 0 10
chr1 418808 0 9
chr1 418809 0 10
chr1 418811 0 9
chr1 418812 0 8
chr1 418844 0 12
chr1 418845 0 8
chr1 418865 0 12
chr1 418866 0 14
chr1 418915 0 12
chr1 418916 1 10
chr1 418917 0 10
chr1 418918 0 10
chr1 418929 0 7
chr1 418930 0 9
chr1 418936 0 8
chr1 418937 0 9
chr1 418941 0 6
chr1 418942 1 9
chr1 418992 0 15
chr1 418993 0 6
chr1 419061 0 4
chr1 419062 0 4
chr1 419131 0 12
chr1 419132 0 12
chr1 419141 0 13
chr1 419142 0 13
chr1 419147 0 12
chr1 419148 0 16
chr1 419158 0 11
chr1 419159 0 14
chr1 419163 0 13
chr1 419164 0 16
chr1 419166 0 12
chr1 419167 0 16
chr1 419178 0 11
chr1 419179 0 17
chr1 419193 0 14
chr1 419194 0 10
chr1 419214 0 15
chr1 419215 0 9
chr1 419240 0 11
chr1 419241 0 7
chr1 419247 0 10
chr1 419248 0 5
chr1 419266 0 6
chr1 419267 0 3
chr1 419292 0 5
chr1 419293 0 5
chr1 419318 0 5
chr1 419319 0 13
chr1 419353 0 8
chr1 419354 0 5
chr1 419387 0 8
chr1 419388 0 5
chr1 419404 0 8
chr1 419405 0 10
chr1 419417 0 7
chr1 419418 0 15
chr1 419422 0 6
chr1 419423 0 16
chr1 419481 0 1
chr1 419482 0 21
chr1 419510 0 2
chr1 419511 0 23
chr1 419559 0 1
chr1 419560 0 13
chr1 419574 0 1
chr1 419575 0 13
chr1 419599 1 2
chr1 419600 0 7
chr1 419613 0 1
chr1 419614 0 9
chr1 419619 0 3
chr1 419620 0 6
chr1 419675 0 2
chr1 419676 0 2
chr1 419687 0 1
chr1 419688 0 5
chr1 419694 0 6
chr1 419721 0 3
chr1 419722 0 5
chr1 419723 0 3
chr1 419724 0 5
chr1 419741 0 7
chr1 419742 0 4
chr1 419756 0 6
chr1 419757 0 8
chr1 419759 0 4
chr1 419760 0 8
chr1 419771 0 4
chr1 419772 0 10
chr1 419775 0 4
chr1 419776 0 12
chr1 419778 0 4
chr1 419779 0 10
chr1 419829 0 1
chr1 419830 0 19
chr1 419845 0 1
chr1 419846 0 15
chr1 419895 0 24
chr1 419946 0 2
chr1 419947 0 11
chr1 420105 0 3
chr1 420106 0 4
chr1 420136 0 3
chr1 420137 0 1
chr1 420164 0 1
chr1 420165 0 3
chr1 420240 0 7
chr1 420269 0 1
chr1 420270 0 4
chr1 420333 0 1
chr1 420334 0 6
chr1 420360 0 1
chr1 420361 0 8
chr1 420426 0 7
chr1 420427 0 7
chr1 420440 0 6
chr1 420441 0 6
chr1 420522 0 3
chr1 420523 0 4
chr1 420534 0 4
chr1 420535 0 5
chr1 420542 0 3
chr1 420543 0 7
chr1 420586 0 10
chr1 420587 0 11
chr1 420606 0 9
chr1 420607 0 11
chr1 420612 0 9
chr1 420613 0 12
chr1 420619 0 7
chr1 420620 0 10
chr1 420655 0 9
chr1 420656 0 5
chr1 420678 0 9
chr1 420679 0 8
chr1 420681 0 9
chr1 420682 0 9
chr1 420704 0 5
chr1 420705 0 8
chr1 420739 0 2
chr1 420740 0 6
chr1 420758 0 5
chr1 420759 0 7
chr1 420798 0 3
chr1 420799 0 13
chr1 420808 0 2
chr1 420809 0 13
chr1 420812 0 3
chr1 420813 0 13
chr1 420823 0 3
chr1 420824 0 15
chr1 421009 0 16
chr1 421033 0 12
chr1 421139 0 22
chr1 421140 0 1
chr1 421143 0 21
chr1 421144 0 1
chr1 421150 0 20
chr1 421151 0 2
chr1 421211 1 10
chr1 421212 0 4
chr1 421259 0 10
chr1 421260 0 6
chr1 421262 0 11
chr1 421263 0 6
chr1 421319 0 10
chr1 421320 0 6
chr1 421322 0 11
chr1 421323 0 6
chr1 421361 0 12
chr1 421362 0 9
chr1 421385 0 13
chr1 421386 0 13
chr1 421495 0 10
chr1 421496 0 7
chr1 421521 0 12
chr1 421522 0 7
chr1 421538 0 9
chr1 421539 0 13
chr1 421546 0 6
chr1 421547 0 10
chr1 421570 0 4
chr1 421571 0 21
chr1 421834 0 1
chr1 421835 0 7
chr1 421991 9 15
chr1 421992 4 6
chr1 422000 5 14
chr1 422001 3 6
chr1 422022 0 10
chr1 422023 0 4
chr1 422034 0 6
chr1 422035 0 8
chr1 422084 0 5
chr1 422085 0 4
chr1 422121 0 3
chr1 422122 0 9
chr1 422190 0 1
chr1 422191 0 11
chr1 422196 1 13
chr1 422234 0 13
chr1 422265 0 5
chr1 422330 0 4
chr1 422331 0 1
chr1 422496 0 3
chr1 422497 0 12
chr1 422588 0 7
chr1 422589 0 7
chr1 422649 0 2
chr1 422650 0 3
chr1 422658 0 2
chr1 422659 0 7
chr1 422671 0 1
chr1 422672 0 6
chr1 422777 0 1
chr1 422897 1 2
chr1 422986 1 3
chr1 423109 9 9
chr1 423110 3 3
chr1 423121 9 10
chr1 423122 3 3
chr1 423146 1 1
chr1 423147 4 4
chr1 423162 3 3
chr1 423163 3 3
chr1 423300 4 4
chr1 423301 2 2
chr1 423312 4 4
chr1 423313 4 6
chr1 423323 3 4
chr1 423324 6 7
chr1 423337 4 4
chr1 423338 7 9
chr1 423353 1 2
chr1 423354 7 8
chr1 423489 1 2
chr1 423501 1 1
chr1 423527 1 1
chr1 423668 5 6
chr1 423669 1 1
chr1 423691 2 2
chr1 423705 1 1
chr1 423706 1 1
chr1 423722 2 2
chr1 423784 1 1
chr1 423785 3 3
chr1 423876 4 4
chr1 423877 1 1
chr1 423888 3 3
chr1 423889 1 3
chr1 423899 3 3
chr1 423900 3 3
chr1 423913 2 2
chr1 423914 4 4
chr1 423929 2 2
chr1 423930 2 3
chr1 424069 4 5
chr1 424070 1 1
chr1 424081 1 1
chr1 424082 2 2
chr1 424092 1 1
chr1 424093 2 2
chr1 424107 1 2
chr1 424123 0 2
chr1 424301 0 1
chr1 424302 2 2
chr1 424315 1 1
chr1 424316 3 3
chr1 424331 2 2
chr1 424332 0 1
chr1 424549 0 3
chr1 424550 0 6
chr1 424648 0 1
chr1 424649 0 7
chr1 424692 0 3
chr1 424693 0 10
chr1 424833 0 8
chr1 424834 0 3
chr1 424842 0 6
chr1 424843 0 7
chr1 424873 0 3
chr1 424874 0 9
chr1 424904 0 4
chr1 424905 0 11
chr1 424922 0 7
chr1 424923 0 13
chr1 424928 0 5
chr1 424929 0 15
chr1 424931 0 7
chr1 424932 0 15
chr1 424968 0 13
chr1 424969 0 13
chr1 424983 0 11
chr1 424984 0 15
chr1 425001 0 12
chr1 425002 0 16
chr1 425004 0 12
chr1 425005 2 13
chr1 425027 0 16
chr1 425028 0 12
chr1 425047 0 21
chr1 425048 0 9
chr1 425081 0 13
chr1 425082 0 8
chr1 425086 0 12
chr1 425087 0 7
chr1 425097 0 9
chr1 425098 0 8
chr1 425112 0 11
chr1 425113 0 11
chr1 425142 0 11
chr1 425143 0 9
chr1 425231 0 8
chr1 425232 0 1
chr1 425279 0 4
chr1 425280 0 3
chr1 425341 0 4
chr1 425342 0 4
chr1 425423 0 2
chr1 425428 0 1
chr1 425429 0 1
chr1 425526 0 9
chr1 425527 0 2
chr1 425529 0 8
chr1 425530 0 3
chr1 425553 0 3
chr1 425554 0 4
chr1 425559 0 3
chr1 425560 0 4
chr1 425711 0 1
chr1 425712 0 6
chr1 425734 0 13
chr1 426086 0 3
chr1 426087 0 1
chr1 426122 0 7
chr1 426123 0 1
chr1 426164 0 3
chr1 426165 0 6
chr1 426192 0 9
chr1 426200 0 6
chr1 426207 0 1
chr1 426208 0 5
chr1 426262 0 2
chr1 426391 0 11
chr1 426392 0 5
chr1 426403 0 8
chr1 426404 0 7
chr1 426418 0 3
chr1 426419 0 10
chr1 426420 0 3
chr1 426421 0 9
chr1 426424 0 4
chr1 426425 0 10
chr1 426428 0 3
chr1 426429 0 10
chr1 426451 0 1
chr1 426452 0 14
chr1 426494 0 3
chr1 426495 0 10
chr1 426549 0 13
chr1 426609 0 8
chr1 426610 0 1
chr1 426618 0 11
chr1 426619 0 4
chr1 426653 0 7
chr1 426654 0 7
chr1 426673 0 6
chr1 426674 0 12
chr1 426675 0 6
chr1 426676 0 12
chr1 426678 0 7
chr1 426679 0 13
chr1 426694 0 7
chr1 426695 0 11
chr1 426718 0 4
chr1 426719 0 11
chr1 426814 0 1
chr1 426815 0 3
chr1 426857 0 1
chr1 426916 0 6
chr1 426917 0 5
chr1 426936 0 7
chr1 426937 0 7
chr1 426950 0 3
chr1 426951 0 8
chr1 426998 0 1
chr1 426999 0 9
chr1 427062 0 1
chr1 427063 0 13
chr1 427093 0 7
chr1 427109 0 1
chr1 427110 0 8
chr1 427130 0 2
chr1 427131 0 10
chr1 427207 0 6
chr1 427349 0 2
chr1 427350 0 5
chr1 427353 0 3
chr1 427354 0 5
chr1 427373 0 2
chr1 427374 0 7
chr1 427409 0 1
chr1 427503 0 10
chr1 427504 0 3
chr1 427524 0 7
chr1 427525 0 2
chr1 427542 0 5
chr1 427543 0 4
chr1 427564 0 3
chr1 427565 0 7
chr1 427593 0 5
chr1 427594 0 5
chr1 427607 0 4
chr1 427608 0 3
chr1 427622 0 3
chr1 427623 0 4
chr1 427650 0 1
chr1 427651 0 4
chr1 427752 0 1
chr1 427753 0 3
chr1 427758 0 1
chr1 427759 0 3
chr1 427776 0 2
chr1 427826 0 1
chr1 427827 0 8
chr1 427960 0 12
chr1 427961 0 4
chr1 427978 0 10
chr1 427979 0 2
chr1 428016 0 10
chr1 428017 0 2
chr1 428043 6 9
chr1 428044 1 1
chr1 428052 4 9
chr1 428053 1 1
chr1 428062 4 7
chr1 428063 1 2
chr1 428066 4 6
chr1 428067 1 3
chr1 428080 3 4
chr1 428081 3 5
chr1 428083 2 3
chr1 428084 3 5
chr1 428101 3 6
chr1 428102 5 10
chr1 428135 2 5
chr1 428136 2 8
chr1 428249 0 6
chr1 428250 0 2
chr1 428260 0 6
chr1 428261 0 1
chr1 428281 0 12
chr1 428282 0 2
chr1 428300 0 10
chr1 428301 0 2
chr1 428303 0 9
chr1 428304 0 2
chr1 428449 0 8
chr1 428450 0 2
chr1 428546 0 11
chr1 428547 0 2
chr1 428595 0 7
chr1 428596 0 1
chr1 428622 0 5
chr1 428623 0 1
chr1 428943 0 6
chr1 428944 0 2
chr1 428992 0 3
chr1 428993 0 7
chr1 429063 0 3
chr1 429064 0 14
chr1 429066 0 2
chr1 429067 0 12
chr1 429126 0 14
chr1 429127 0 5
chr1 429318 0 10
chr1 429319 0 3
chr1 429353 0 10
chr1 429354 0 5
chr1 429417 0 6
chr1 429418 0 4
chr1 429557 0 12
chr1 429633 0 1
chr1 429634 0 13
chr1 429647 0 1
chr1 429648 0 13
chr1 429695 0 6
chr1 429696 0 19
chr1 429713 0 7
chr1 429714 0 20
chr1 429794 0 14
chr1 429795 0 3
chr1 429806 0 12
chr1 429807 0 6
chr1 429888 0 8
chr1 429889 0 9
chr1 429891 0 8
chr1 429892 0 9
chr1 430009 0 8
chr1 430010 0 9
chr1 430028 0 8
chr1 430029 0 7
chr1 430086 0 8
chr1 430087 0 6
chr1 430095 0 7
chr1 430096 0 5
chr1 430110 0 7
chr1 430111 0 10
chr1 430129 0 7
chr1 430130 0 7
chr1 430158 0 8
chr1 430159 0 9
chr1 430169 0 10
chr1 430170 0 12
chr1 430175 0 9
chr1 430176 0 12
chr1 430222 0 2
chr1 430223 0 8
chr1 430331 0 9
chr1 430332 0 16
chr1 430339 0 13
chr1 430340 0 16
chr1 430358 0 17
chr1 430359 0 13
chr1 430367 0 18
chr1 430368 0 11
chr1 430387 0 17
chr1 430388 0 11
chr1 430394 0 8
chr1 430395 0 8
chr1 430432 0 10
chr1 430433 0 2
chr1 430464 0 10
chr1 430465 0 5
chr1 430468 0 11
chr1 430469 0 5
chr1 430478 0 11
chr1 430479 0 7
chr1 430489 0 12
chr1 430490 0 6
chr1 430499 0 13
chr1 430500 0 8
chr1 430513 0 8
chr1 430514 0 12
chr1 430516 0 8
chr1 430517 0 12
chr1 430519 0 8
chr1 430520 0 13
chr1 430528 0 11
chr1 430529 0 12
chr1 430531 0 10
chr1 430532 0 10
chr1 430535 0 10
chr1 430536 0 10
chr1 430578 0 8
chr1 430579 0 1
chr1 430634 1 12
chr1 430635 0 4
chr1 430682 0 1
chr1 430778 0 6
chr1 430790 0 8
chr1 430791 0 3
chr1 430796 0 6
chr1 430797 0 4
chr1 430802 0 6
chr1 430803 0 4
chr1 430834 0 2
chr1 430835 0 3
chr1 430848 0 1
chr1 430849 0 1
chr1 430855 0 1
chr1 430856 0 1
chr1 430904 0 2
chr1 431076 0 4
chr1 431077 0 7
chr1 431085 0 8
chr1 431086 0 7
chr1 431094 0 10
chr1 431095 0 14
chr1 431099 0 10
chr1 431100 0 14
chr1 431102 0 12
chr1 431103 0 13
chr1 431187 0 4
chr1 431188 0 2
chr1 431221 0 3
chr1 431222 0 2
chr1 431227 0 4
chr1 431228 0 2
chr1 431230 0 6
chr1 431231 0 3
chr1 431234 0 7
chr1 431235 0 2
chr1 431238 0 7
chr1 431239 0 3
chr1 431269 0 8
chr1 431270 0 7
chr1 431331 4 5
chr1 431332 2 3
chr1 431367 3 3
chr1 431368 6 6
chr1 431428 11 12
chr1 431429 3 5
chr1 431502 4 4
chr1 431503 6 6
chr1 431510 5 5
chr1 431511 5 5
chr1 431519 5 5
chr1 431520 5 5
chr1 431527 5 7
chr1 431528 5 5
chr1 431553 4 5
chr1 431554 3 3
chr1 431555 4 5
chr1 431556 3 3
chr1 431572 9 10
chr1 431573 3 3
chr1 431594 13 13
chr1 431595 7 8
chr1 431597 14 14
chr1 431598 8 8
chr1 431605 13 14
chr1 431606 13 14
chr1 431615 13 14
chr1 431616 17 19
chr1 431623 8 8
chr1 431624 16 16
chr1 431632 9 9
chr1 431633 17 19
chr1 431640 7 7
chr1 431641 17 18
chr1 431660 8 8
chr1 431661 12 12
chr1 431679 8 8
chr1 431680 16 16
chr1 431723 1 1
chr1 431724 7 7
chr1 431731 1 1
chr1 431732 7 7
chr1 431749 1 1
chr1 431750 9 9
chr1 431758 1 1
chr1 431759 13 13
chr1 431766 1 1
chr1 431767 11 12
chr1 431793 5 5
chr1 431794 14 15
chr1 431802 7 7
chr1 431803 11 11
chr1 431841 6 7
chr1 431842 4 4
chr1 431849 7 7
chr1 431850 6 6
chr1 431974 13 17
chr1 431975 5 6
chr1 431996 13 13
chr1 431997 7 8
chr1 432030 10 11
chr1 432031 4 4
chr1 432036 11 11
chr1 432037 3 5
chr1 432054 17 18
chr1 432055 4 5
chr1 432088 9 13
chr1 432089 5 7
chr1 432097 9 11
chr1 432098 3 5
chr1 432104 6 6
chr1 432105 4 6
chr1 432312 0 4
chr1 432313 2 3
chr1 432329 0 3
chr1 432330 2 4
chr1 432358 0 2
chr1 432359 2 4
chr1 432365 1 2
chr1 432366 2 3
chr1 432619 9 12
chr1 432620 3 4
chr1 432632 10 16
chr1 432633 2 3
chr1 432766 3 13
chr1 432767 0 1
chr1 432808 4 9
chr1 432809 2 3
chr1 432811 3 8
chr1 432812 2 4
chr1 432814 3 8
chr1 432815 2 4
chr1 432841 2 4
chr1 432842 2 5
chr1 432843 2 3
chr1 432844 2 5
chr1 432915 1 2
chr1 432916 4 10
chr1 433015 4 4
chr1 433016 2 2
chr1 433047 9 9
chr1 433048 10 10
chr1 433067 9 9
chr1 433068 13 13
chr1 433079 7 8
chr1 433080 11 11
chr1 433084 5 7
chr1 433085 9 9
chr1 433089 6 7
chr1 433090 10 10
chr1 433098 6 7
chr1 433099 5 7
chr1 433112 3 4
chr1 433113 5 5
chr1 433131 1 1
chr1 433132 4 5
chr1 433205 4 4
chr1 433206 8 9
chr1 433208 5 5
chr1 433209 10 10
chr1 433216 4 4
chr1 433217 6 6
chr1 433270 6 7
chr1 433271 8 8
chr1 433304 7 8
chr1 433305 3 3
chr1 433327 8 10
chr1 433328 3 3
chr1 433353 8 8
chr1 433354 5 5
chr1 433357 8 8
chr1 433358 5 5
chr1 433363 7 8
chr1 433364 4 4
chr1 433379 5 5
chr1 433380 3 3
chr1 433461 3 3
chr1 433462 6 6
chr1 433503 3 3
chr1 433504 7 7
chr1 433509 4 4
chr1 433510 6 8
chr1 433552 4 4
chr1 433553 7 10
chr1 433571 2 3
chr1 433572 7 7
chr1 433590 6 7
chr1 433688 3 3
chr1 433689 8 9
chr1 433693 3 3
chr1 433694 8 8
chr1 433696 3 3
chr1 433697 7 7
chr1 433733 10 10
chr1 433734 2 4
chr1 433748 12 12
chr1 433749 2 3
chr1 433769 5 7
chr1 433770 5 5
chr1 433944 0 7
chr1 433945 0 3
chr1 433990 0 4
chr1 433991 0 8
chr1 434010 0 5
chr1 434011 0 9
chr1 434019 0 5
chr1 434020 0 8
chr1 434161 0 6
chr1 434162 0 11
chr1 434284 0 5
chr1 434285 0 5
chr1 434319 0 5
chr1 434320 0 5
chr1 434340 0 2
chr1 434341 0 7
chr1 434342 0 2
chr1 434343 0 7
chr1 434345 0 1
chr1 434346 0 8
chr1 434650 0 6
chr1 434651 0 5
chr1 434701 0 11
chr1 434702 0 4
chr1 434848 0 6
chr1 434884 0 3
chr1 434885 0 2
chr1 434907 0 3
chr1 434908 0 3
chr1 435025 0 1
chr1 435239 0 4
chr1 435240 0 3
chr1 435289 0 3
chr1 435290 0 8
chr1 435309 0 4
chr1 435310 0 17
chr1 435546 0 16
chr1 435547 0 7
chr1 435716 0 2
chr1 435717 0 9
chr1 435736 0 1
chr1 435737 0 14
chr1 435742 0 14
chr1 435818 0 8
chr1 435819 0 18
chr1 435835 0 11
chr1 435836 0 17
chr1 435908 0 3
chr1 435909 0 13
chr1 435911 0 4
chr1 435912 0 11
chr1 436121 0 6
chr1 436155 0 3
chr1 436295 0 7
chr1 436296 0 8
chr1 436300 0 7
chr1 436301 0 8
chr1 436309 0 5
chr1 436310 0 9
chr1 436324 0 3
chr1 436325 0 9
chr1 436341 0 4
chr1 436342 0 9
chr1 436372 0 5
chr1 436373 0 10
chr1 436383 0 4
chr1 436384 0 14
chr1 436398 0 2
chr1 436399 0 15
chr1 436520 0 12
chr1 436521 0 11
chr1 436532 0 13
chr1 436533 0 7
chr1 436580 0 9
chr1 436581 0 2
chr1 436586 0 9
chr1 436587 0 4
chr1 436614 0 8
chr1 436615 0 6
chr1 436640 0 10
chr1 436641 0 5
chr1 436655 0 10
chr1 436656 0 11
chr1 436676 0 8
chr1 436677 0 13
chr1 436697 0 15
chr1 436698 0 8
chr1 436711 0 14
chr1 436712 0 9
chr1 436724 0 18
chr1 436725 0 9
chr1 436727 0 18
chr1 436728 0 6
chr1 436736 0 16
chr1 436737 0 8
chr1 436739 0 15
chr1 436740 0 9
chr1 436747 0 13
chr1 436748 0 9
chr1 436764 0 13
chr1 436765 0 7
chr1 436780 0 9
chr1 436781 0 9
chr1 436786 0 7
chr1 436787 0 8
chr1 436852 0 6
chr1 436853 0 2
chr1 436861 0 3
chr1 436862 0 1
chr1 436909 0 12
chr1 436948 0 9
chr1 436961 0 7
chr1 436962 0 1
chr1 437002 0 5
chr1 437003 0 5
chr1 437048 0 3
chr1 437049 0 8
chr1 437051 0 2
chr1 437052 0 10
chr1 437158 0 1
chr1 437159 0 14
chr1 437171 0 1
chr1 437172 0 17
chr1 437196 0 14
chr1 437217 0 1
chr1 437218 0 6
chr1 437260 0 12
chr1 437261 0 4
chr1 437266 0 13
chr1 437267 0 4
chr1 437325 0 5
chr1 437326 0 2
chr1 437329 0 5
chr1 437330 0 2
chr1 437337 0 4
chr1 437338 0 1
chr1 437374 0 5
chr1 437375 0 1
chr1 437412 0 7
chr1 437413 0 6
chr1 437414 0 7
chr1 437415 0 7
chr1 437448 0 8
chr1 437449 0 8
chr1 437516 0 11
chr1 437517 0 2
chr1 437576 0 10
