chr	pos	strand	M	Cov
1	965639	+	5	7
1	965640	-	4	5
1	965669	+	3	4
1	965670	-	3	3
1	965698	+	3	3
1	965699	-	4	5
1	965823	-	1	1
1	965839	+	2	2
1	965840	-	1	1
1	965995	+	6	6
1	965996	-	5	6
1	966021	+	6	6
1	966022	-	8	9
1	966027	+	4	4
1	966028	-	10	10
1	973547	+	2	10
1	973582	+	8	9
1	973583	-	6	8
1	973611	+	2	9
1	975287	+	7	8
1	975288	-	6	6
1	975309	+	2	4
1	975310	-	6	7
1	975331	+	3	5
1	975332	-	4	8
1	975341	+	3	4
1	975342	-	6	7
1	979757	+	1	1
1	979758	-	3	3
1	979771	+	1	1
1	979772	-	3	3
1	979893	+	5	6
1	979894	-	5	6
1	979897	+	4	4
1	979898	-	5	5
1	979905	+	2	3
1	979906	-	5	5
1	979925	+	2	3
1	979926	-	5	5
1	979985	+	6	6
1	979986	-	5	5
1	979994	+	7	7
1	979995	-	4	4
1	980022	+	7	8
1	980023	-	5	5
1	980179	+	2	6
1	980270	+	1	1
1	980271	-	3	4
1	980282	+	2	2
1	980283	-	4	5
1	980293	+	2	2
1	980294	-	4	5
1	980311	+	2	2
1	980312	-	5	6
1	980326	+	3	3
1	980327	-	5	5
1	981008	+	2	2
1	981009	-	4	4
1	981026	+	1	1
1	981027	-	5	5
1	981039	+	1	1
1	981040	-	4	5
1	988501	-	2	6
1	988528	+	4	7
1	988529	-	5	9
1	988549	+	5	6
1	988550	-	9	11
1	988554	-	2	10
1	989569	+	5	7
1	989600	-	2	7
1	990369	+	2	2
1	990370	-	1	1
1	990374	+	3	3
1	990375	-	1	1
1	992473	+	6	6
1	992474	-	3	3
1	992606	+	4	5
1	992607	-	3	4
1	992612	+	4	5
1	992613	-	4	4
1	992615	+	5	5
1	992616	-	4	4
1	992652	+	6	6
1	992653	-	7	7
1	992660	+	6	6
1	992661	-	6	6
1	994481	+	3	4
1	994482	-	3	3
1	994838	+	2	3
1	994839	-	4	4
1	995224	+	5	5
1	995225	-	1	1
1	995347	+	2	2
1	995348	-	4	4
1	995350	+	2	2
1	995351	-	4	4
1	995392	+	2	2
1	995393	-	5	5
1	995405	+	2	2
1	995406	-	2	2
1	995412	+	2	2
1	995413	-	2	2
1	995545	+	2	2
1	995546	-	3	3
1	997096	+	5	5
1	997097	-	2	3
1	997186	+	4	4
1	997187	-	2	2
1	997213	+	3	3
1	997214	-	1	1
1	997223	+	3	3
1	997224	-	2	2
1	997239	+	4	5
1	997240	-	2	2
1	997264	+	5	5
1	997265	-	3	3
1	997309	+	10	11
1	997310	-	6	7
1	997412	+	7	7
1	997413	-	1	1
1	997586	+	5	5
1	997587	-	2	2
1	997627	+	4	4
1	997675	+	7	7
1	997676	-	4	4
1	997762	+	9	10
1	997763	-	3	4
1	997796	+	7	7
1	997797	-	3	3
1	997805	+	6	6
1	997806	-	2	3
1	997819	+	6	6
1	997820	-	3	3
1	997822	+	5	5
1	997823	-	2	3
1	997864	+	3	3
1	997865	-	3	3
1	997878	+	4	4
1	997879	-	3	3
1	998022	+	7	8
1	998023	-	6	7
1	998032	+	4	6
1	998033	-	6	7
1	998274	+	10	10
1	998275	-	5	5
1	998449	+	4	4
1	998450	-	3	3
1	998451	+	5	5
1	998452	-	2	2
1	998482	+	5	5
1	998483	-	2	3
1	998559	+	3	3
1	998560	-	2	2
1	998592	+	3	4
1	998593	-	4	4
1	998692	+	4	4
1	998693	-	5	5
1	998733	+	6	6
1	998749	+	8	8
1	998750	-	2	2
1	998771	+	6	6
1	998772	-	4	4
1	998792	+	5	5
1	998793	-	2	2
1	998887	+	4	4
1	998888	-	2	2
1	998902	+	3	4
1	998903	-	2	3
1	998904	+	3	4
1	998905	-	3	3
1	998932	+	4	4
1	998933	-	4	5
1	998937	+	4	4
1	998938	-	5	5
1	998945	+	5	5
1	998946	-	5	5
1	998958	+	4	5
1	998959	-	5	5
1	998993	+	6	6
1	998994	-	6	8
1	998998	+	7	7
1	998999	-	7	8
1	999075	+	10	11
1	999076	-	6	6
1	999128	+	8	8
1	999129	-	4	4
1	999144	+	7	8
1	999145	-	5	5
1	999156	+	6	6
1	999157	-	3	3
1	999161	+	6	6
1	999162	-	3	3
1	999213	+	2	2
1	999214	-	4	4
1	999250	+	4	4
1	999251	-	2	2
1	999295	+	5	5
1	999296	-	2	2
1	999328	+	4	4
1	999329	-	3	3
1	999337	+	2	3
1	999338	-	2	2
1	999343	+	2	2
1	999344	-	2	2
1	999359	+	2	2
1	999360	-	2	2
1	999369	+	2	2
1	999370	-	2	2
1	999383	+	2	2
1	999384	-	3	3
1	999389	+	3	3
1	999390	-	3	3
1	999491	+	7	7
1	999492	-	3	3
1	999512	+	6	6
1	999513	-	1	1
1	999670	+	3	3
1	999671	-	2	2
1	999676	+	4	4
1	999677	-	1	1
1	1007114	+	4	4
1	1007115	-	5	5
1	1007122	+	5	5
1	1007123	-	4	4
1	1007131	+	4	4
1	1007132	-	4	4
1	1007140	+	4	4
1	1007141	-	4	4
1	1007185	+	4	4
1	1007186	-	5	5
1	1007187	+	2	3
1	1007188	-	4	4
1	1007200	+	3	3
1	1007201	-	3	4
1	1007366	+	6	6
1	1007367	-	5	6
1	1007372	+	5	6
1	1007373	-	6	7
1	1007477	+	6	6
1	1007478	-	12	12
1	1007502	+	6	7
1	1007503	-	14	14
1	1007561	+	5	5
1	1007562	-	6	6
1	1007570	+	5	5
1	1007571	-	4	4
1	1007612	+	5	5
1	1007614	+	6	6
1	1007621	+	6	6
1	1007622	-	1	1
1	1007628	+	3	4
1	1007629	-	2	2
1	1007661	+	4	5
1	1007662	-	6	6
1	1007678	+	3	4
1	1007679	-	6	7
1	1007685	-	8	8
1	1007688	+	4	4
1	1007689	-	9	9
1	1007704	+	4	6
1	1007705	-	10	12
1	1007730	+	4	4
1	1007731	-	10	10
1	1007764	+	3	3
1	1007765	-	7	8
1	1007783	-	3	8
1	1007876	+	4	4
1	1007877	-	2	2
1	1007891	+	6	6
1	1007892	-	1	1
1	1007902	+	5	5
1	1007903	-	2	2
1	1007913	+	3	3
1	1007914	-	1	1
1	1007928	+	3	3
1	1007929	-	1	1
1	1007935	+	3	3
1	1007936	-	1	1
1	1007947	+	3	3
1	1007948	-	1	1
1	1007973	+	3	3
1	1007974	-	2	2
1	1007989	+	2	2
1	1007990	-	2	2
1	1007991	+	2	2
1	1007992	-	2	2
1	1010348	+	3	5
1	1010349	-	5	5
1	1010353	+	2	4
1	1010354	-	6	6
1	1010366	-	5	5
1	1010602	+	2	2
1	1010603	-	2	2
1	1010609	-	2	2
1	1014780	+	4	5
1	1014781	-	3	4
1	1015020	+	1	1
1	1015325	+	2	2
1	1015339	+	2	2
1	1015340	-	4	5
1	1015342	-	2	4
1	1015491	+	5	5
1	1015492	-	4	4
1	1015498	+	3	3
1	1015499	-	5	5
1	1015916	+	3	4
1	1015917	-	5	8
1	1015934	+	5	6
1	1015935	-	6	8
1	1016102	+	5	5
1	1016103	-	4	5
1	1016355	+	3	5
1	1016356	-	1	1
1	1016407	+	5	6
1	1016408	-	3	3
1	1016428	+	2	4
1	1016429	-	5	5
1	1016660	+	5	7
1	1016661	-	7	7
1	1016787	+	2	3
1	1016788	-	9	10
1	1016803	+	4	4
1	1016804	-	9	10
1	1016857	+	7	7
1	1016858	-	2	2
1	1016993	+	4	4
1	1016994	-	3	3
1	1017177	+	7	8
1	1017178	-	4	4
1	1019960	+	1	1
1	1019961	-	6	6
1	1019978	-	7	7
1	1028828	+	2	9
1	1031940	+	2	4
1	1031941	-	6	6
1	1031959	+	5	5
1	1031960	-	5	5
1	1031976	+	4	4
1	1031977	-	5	5
1	1031978	+	4	4
1	1031979	-	5	5
1	1031993	+	4	4
1	1031994	-	5	5
1	1032264	+	6	6
1	1032265	-	5	5
1	1032277	+	5	6
1	1032278	-	5	5
1	1032390	+	9	9
1	1032391	-	3	5
1	1032393	+	9	9
1	1032394	-	2	5
1	1032402	+	7	7
1	1032403	-	4	5
1	1033836	+	5	5
1	1033837	-	6	6
1	1034052	+	4	4
1	1034053	-	6	7
1	1034158	+	4	4
1	1034159	-	2	2
1	1034302	+	5	6
1	1034303	-	3	4
1	1034305	+	4	6
1	1034306	-	3	4
1	1034327	+	6	6
1	1034328	-	7	7
1	1034369	+	4	4
1	1034370	-	7	7
1	1038312	+	4	5
1	1038313	-	4	4
1	1038335	+	4	4
1	1038336	-	4	4
1	1038361	+	4	4
1	1038362	-	4	5
1	1038370	+	2	2
1	1038371	-	4	5
1	1038651	+	4	6
1	1038847	-	7	7
1	1038866	+	1	1
1	1038867	-	7	7
1	1038868	+	1	1
1	1038869	-	5	6
1	1038880	+	3	3
1	1038881	-	6	6
1	1041690	+	2	2
1	1041691	-	3	3
1	1041698	+	3	3
1	1041699	-	3	3
1	1041727	+	2	2
1	1041728	-	3	3
1	1041744	+	2	2
1	1041745	-	5	5
1	1041828	+	3	3
1	1041829	-	5	5
1	1041863	+	3	3
1	1041864	-	4	4
1	1041882	+	2	2
1	1041883	-	3	3
1	1041900	+	4	4
1	1041901	-	3	3
1	1041932	+	5	5
1	1041933	-	4	4
1	1041944	+	5	5
1	1041945	-	5	5
1	1041959	+	5	5
1	1041960	-	5	5
1	1042018	+	1	1
1	1042019	-	5	6
1	1042039	-	7	7
1	1042096	+	3	5
1	1042097	-	5	6
1	1042209	+	3	3
1	1042210	-	2	3
1	1042246	+	5	6
1	1042247	-	4	5
1	1043247	+	1	1
1	1046099	+	6	7
1	1046100	-	2	2
1	1046106	+	6	7
1	1046107	-	3	3
1	1046513	+	1	1
1	1047020	+	4	4
1	1047021	-	4	4
1	1047027	+	4	4
1	1047028	-	3	3
1	1047152	+	4	5
1	1047153	-	5	6
1	1047167	+	4	4
1	1047168	-	6	7
1	1047176	+	4	4
1	1047177	-	6	6
1	1047191	+	4	4
1	1047192	-	4	5
1	1047235	+	5	5
1	1047236	-	3	4
1	1047243	+	5	5
1	1047244	-	3	4
1	1047271	+	5	6
1	1047297	+	6	7
1	1047392	+	4	4
1	1047393	-	4	5
1	1047398	+	3	3
1	1047399	-	4	5
1	1047414	+	4	4
1	1047415	-	4	4
1	1047444	+	3	4
1	1047445	-	3	3
1	1047460	+	3	3
1	1047461	-	2	2
1	1047502	+	3	3
1	1047510	+	2	2
1	1047532	+	3	3
1	1047533	-	2	2
1	1047538	+	2	2
1	1047539	-	3	3
1	1047568	+	2	2
1	1047569	-	4	4
1	1047588	+	3	3
1	1047589	-	6	8
1	1047673	+	3	3
1	1047674	-	7	7
1	1047681	+	3	3
1	1047682	-	6	6
1	1047700	+	1	1
1	1047731	+	1	1
1	1047732	-	5	5
1	1047763	+	1	1
1	1047764	-	4	5
1	1047785	-	3	4
1	1047787	-	4	4
1	1047820	+	2	2
1	1047821	-	4	4
1	1048339	+	2	2
1	1048340	-	5	7
1	1048354	+	2	2
1	1048355	-	4	4
1	1048358	+	3	3
1	1048359	-	3	3
1	1048475	+	3	3
1	1048476	-	3	4
1	1048509	+	5	5
1	1048510	-	5	5
1	1051962	+	3	3
1	1051975	+	4	4
1	1051976	-	3	3
1	1052116	+	2	2
1	1052117	-	6	6
1	1052174	+	1	1
1	1052175	-	7	7
1	1052252	+	4	6
1	1052253	-	2	5
1	1052304	+	5	5
1	1052305	-	6	6
1	1052344	+	5	5
1	1052345	-	7	7
1	1052352	+	6	6
1	1052353	-	6	6
1	1052459	+	2	2
1	1052460	-	4	5
1	1052628	+	5	5
1	1052629	-	10	11
1	1052641	+	3	3
1	1052642	-	10	11
1	1052664	+	2	3
1	1052665	-	8	9
1	1052894	+	2	3
1	1052895	-	8	8
1	1052903	+	3	3
1	1052904	-	7	8
1	1052938	+	4	5
1	1052939	-	5	5
1	1052952	+	6	6
1	1052953	-	4	5
1	1053090	+	5	5
1	1053091	-	4	4
1	1053828	+	7	7
1	1053829	-	3	3
1	1053838	+	6	7
1	1053839	-	2	2
1	1053863	+	4	6
1	1053864	-	4	4
1	1053920	+	5	7
1	1053921	-	4	5
1	1053965	+	8	8
1	1053966	-	7	7
1	1054057	+	6	6
1	1054058	-	5	5
1	1054122	+	3	3
1	1054123	-	2	3
1	1054136	+	2	2
1	1054137	-	3	4
1	1054224	+	4	4
1	1054225	-	4	4
1	1054965	+	3	3
1	1054966	-	4	4
1	1055344	+	3	4
1	1055345	-	5	6
1	1055360	+	3	4
1	1055361	-	4	6
1	1055515	+	8	8
1	1055538	+	6	6
1	1055539	-	1	1
1	1055577	+	7	7
1	1055578	-	1	1
1	1055837	+	4	6
1	1055838	-	5	5
1	1055872	+	2	3
1	1055873	-	7	7
1	1055879	+	2	2
1	1055880	-	8	8
1	1055882	+	1	1
1	1055883	-	8	8
1	1055897	-	7	8
1	1055902	-	7	7
1	1055916	+	1	1
1	1055917	-	9	9
1	1055930	+	1	1
1	1055931	-	9	9
1	1056093	+	3	3
1	1056094	-	8	8
1	1056482	+	1	1
1	1056483	-	2	2
1	1056491	+	1	1
1	1056492	-	2	2
1	1056503	+	1	1
1	1056504	-	3	3
1	1058427	+	4	4
1	1058428	-	2	2
1	1058445	+	4	4
1	1058446	-	2	2
1	1058457	+	4	4
1	1058458	-	2	2
1	1058975	+	2	5
1	1058988	+	5	5
1	1058989	-	6	6
1	1059002	+	6	6
1	1059003	-	4	5
1	1059118	+	7	8
1	1059119	-	2	2
1	1059125	+	5	7
1	1059126	-	2	2
1	1059886	-	1	1
1	1061765	-	3	6
1	1061771	+	3	3
1	1061772	-	6	6
1	1061774	+	2	3
1	1061775	-	5	6
1	1062209	+	7	7
1	1062210	-	4	4
1	1062227	+	3	5
1	1062228	-	3	3
1	1065646	+	2	3
1	1065647	-	3	5
1	1065652	+	3	4
1	1065653	-	6	6
1	1065727	+	3	3
1	1065728	-	6	7
1	1065750	+	2	2
1	1065751	-	4	4
1	1065758	+	4	4
1	1065759	-	5	5
1	1065769	+	3	3
1	1065770	-	7	7
1	1065798	+	5	5
1	1065799	-	6	6
1	1065850	+	4	5
1	1065851	-	5	5
1	1065858	+	3	3
1	1065859	-	4	4
1	1065867	+	3	3
1	1065868	-	1	1
1	1065961	+	5	5
1	1065962	-	1	1
1	1065973	+	6	6
1	1065974	-	1	1
1	1065982	+	6	6
1	1065983	-	2	2
1	1065986	+	6	6
1	1065987	-	2	2
1	1066047	+	2	2
1	1066048	-	3	4
1	1066094	+	4	4
1	1066095	-	4	6
1	1066182	+	6	7
1	1066183	-	8	8
1	1066190	+	5	7
1	1066191	-	6	6
1	1066260	+	7	8
1	1066261	-	1	1
1	1066310	+	5	5
1	1066311	-	4	5
1	1066326	+	3	3
1	1066327	-	5	5
1	1066335	+	4	4
1	1066336	-	5	5
1	1066555	+	5	5
1	1066556	-	3	5
1	1066633	+	7	7
1	1066634	-	7	7
1	1066680	+	4	4
1	1066681	-	10	11
1	1066722	+	1	1
1	1066723	-	10	10
1	1066852	+	8	8
1	1066853	-	6	6
1	1066903	+	4	4
1	1066904	-	6	6
1	1066978	+	2	2
1	1066979	-	7	8
1	1067003	+	3	3
1	1067004	-	9	9
1	1067016	+	5	5
1	1067017	-	7	7
1	1067024	+	4	4
1	1067025	-	6	6
1	1067057	+	4	4
1	1067058	-	6	6
1	1067251	+	4	4
1	1067252	-	6	6
1	1067257	+	4	4
1	1067258	-	5	6
1	1067339	+	2	2
1	1067340	-	7	7
1	1067390	+	4	4
1	1067391	-	4	4
1	1067392	+	4	4
1	1067393	-	3	3
1	1067741	+	6	6
1	1067742	-	10	11
1	1067801	+	6	7
1	1067802	-	3	3
1	1067868	+	5	6
1	1067869	-	3	3
1	1067875	+	6	6
1	1067876	-	3	3
1	1068042	+	3	3
1	1068043	-	4	5
1	1068066	+	2	2
1	1068067	-	7	7
1	1068208	+	5	5
1	1068209	-	4	5
1	1068542	+	3	3
1	1068543	-	5	5
1	1068552	+	3	3
1	1068553	-	3	3
1	1068666	+	4	4
1	1068667	-	5	6
1	1068721	+	3	4
1	1068722	-	6	6
1	1068746	+	4	4
1	1068747	-	3	4
1	1068754	+	4	4
1	1068755	-	2	3
1	1068766	+	4	4
1	1068767	-	2	2
1	1068769	+	3	4
1	1068770	-	2	2
1	1068831	+	3	3
1	1068832	-	1	1
1	1068959	+	4	4
1	1068960	-	7	9
1	1069000	+	4	4
1	1069001	-	8	8
1	1069010	+	4	4
1	1069011	-	6	6
1	1069022	+	6	6
1	1069023	-	6	7
1	1069152	+	6	6
1	1069153	-	6	6
1	1069162	+	3	3
1	1069163	-	6	6
1	1069190	-	4	5
1	1069193	+	1	1
1	1069194	-	5	5
1	1069237	-	3	3
1	1069351	+	1	1
1	1069352	-	5	5
1	1069357	+	1	1
1	1069358	-	4	4
1	1069559	+	3	3
1	1069560	-	3	3
1	1074473	+	3	3
1	1074474	-	5	7
1	1074480	-	2	6
1	1074499	+	3	4
1	1074500	-	5	5
1	1074675	+	5	6
1	1074676	-	4	4
1	1074825	+	8	9
1	1074826	-	8	9
1	1074898	+	2	2
1	1074899	-	6	6
1	1074980	+	3	3
1	1074981	-	4	6
1	1075020	+	5	5
1	1075021	-	9	9
1	1075750	+	4	9
1	1075751	-	3	8
1	1075830	+	1	1
1	1075831	-	6	6
1	1075837	+	2	2
1	1075838	-	5	5
1	1075859	+	3	3
1	1075860	-	3	3
1	1075861	+	3	3
1	1075862	-	3	3
1	1075874	+	3	3
1	1075875	-	2	3
1	1075888	+	2	3
1	1075889	-	2	3
1	1075918	+	7	7
1	1076042	+	3	4
1	1076043	-	5	5
1	1076074	-	6	6
1	1076270	+	6	6
1	1076271	-	2	3
1	1076273	+	6	6
1	1076274	-	4	5
1	1076292	+	8	8
1	1076293	-	5	5
1	1076908	+	7	8
1	1076909	-	7	8
1	1076922	+	7	7
1	1076923	-	7	8
1	1077034	+	3	3
1	1077035	-	6	6
1	1077059	+	2	2
1	1077060	-	4	4
1	1077098	+	1	1
1	1077099	-	2	2
1	1077242	+	5	5
1	1077243	-	1	1
1	1077298	+	3	3
1	1077299	-	3	3
1	1077312	+	5	5
1	1077313	-	4	4
1	1077319	+	5	5
1	1077320	-	5	5
1	1077370	+	4	4
1	1077371	-	5	6
1	1077535	+	5	5
1	1077536	-	5	5
1	1077544	+	5	5
1	1077545	-	5	5
1	1077569	+	4	4
1	1077570	-	4	4
1	1077574	+	3	3
1	1077575	-	4	4
1	1077589	+	2	4
1	1077590	-	4	4
1	1077595	+	4	4
1	1077596	-	4	4
1	1077728	+	4	4
1	1077729	-	2	2
1	1078176	+	7	7
1	1078177	-	2	2
1	1078203	+	7	7
1	1078204	-	6	7
1	1078226	+	6	7
1	1078227	-	7	7
1	1078243	+	7	7
1	1078244	-	7	7
1	1078284	+	7	7
1	1078285	-	8	9
1	1078291	+	7	8
1	1078292	-	6	7
1	1078325	+	3	4
1	1078326	-	4	4
1	1078484	+	3	3
1	1078485	-	5	5
1	1078513	+	4	4
1	1078514	-	3	4
1	1078648	+	7	7
1	1078649	-	2	2
1	1078720	-	2	2
1	1078745	+	5	5
1	1078746	-	1	1
1	1078830	+	4	5
1	1078831	-	4	4
1	1078929	+	6	6
1	1078930	-	5	5
1	1078931	+	6	6
1	1078932	-	6	6
1	1078991	+	3	3
1	1078992	-	8	8
1	1079261	+	1	1
1	1079262	-	3	3
1	1079456	+	3	4
1	1079457	-	3	3
1	1079562	-	3	3
1	1079595	+	4	4
1	1079596	-	4	4
1	1079606	+	5	5
1	1079607	-	5	5
1	1079610	+	4	5
1	1079611	-	5	5
1	1079657	+	6	6
1	1079658	-	5	5
1	1079673	+	5	5
1	1079674	-	4	4
1	1079676	+	5	5
1	1079677	-	3	4
1	1079692	+	4	4
1	1079693	-	3	3
1	1079707	+	3	3
1	1079708	-	4	4
1	1087588	+	3	4
1	1087589	-	5	5
1	1087607	+	4	4
1	1087608	-	4	4
1	1087618	+	5	5
1	1087619	-	3	4
1	1087642	+	5	5
1	1087643	-	1	1
1	1087663	+	5	5
1	1087664	-	4	4
1	1087690	+	6	6
1	1087691	-	4	4
1	1087705	+	5	5
1	1087706	-	4	4
1	1087754	+	6	7
1	1087755	-	5	5
1	1087781	+	4	6
1	1087782	-	3	3
1	1087811	+	7	7
1	1087812	-	3	3
1	1087822	+	6	6
1	1087823	-	2	2
1	1087837	+	6	6
1	1087838	-	4	4
1	1087931	+	5	5
1	1087932	-	3	4
1	1088001	+	7	7
1	1088002	-	4	4
1	1088015	+	8	8
1	1088016	-	5	5
1	1088030	+	9	11
1	1088031	-	4	4
1	1088205	+	11	11
1	1088206	-	3	4
1	1088238	+	4	9
1	1088251	+	8	8
1	1088252	-	2	3
1	1088336	+	8	9
1	1088337	-	6	6
1	1088411	+	8	9
1	1088412	-	4	4
1	1088425	+	5	8
1	1088426	-	3	3
1	1088448	+	7	9
1	1088449	-	2	4
1	1088515	+	5	5
1	1088516	-	4	4
1	1088521	+	5	5
1	1088522	-	5	5
1	1088751	+	3	3
1	1088752	-	4	4
1	1088788	+	3	3
1	1088789	-	6	6
1	1088791	+	4	4
1	1088792	-	5	5
1	1088803	+	4	4
1	1088804	-	4	4
1	1088880	+	5	5
1	1088881	-	3	4
1	1089016	+	9	9
1	1089017	-	2	2
1	1089019	+	9	9
1	1089020	-	2	2
1	1089198	+	8	8
1	1089199	-	2	3
1	1089210	+	8	8
1	1089211	-	3	3
1	1089223	+	5	6
1	1089224	-	3	3
1	1089473	+	7	7
1	1089474	-	2	3
1	1089658	+	7	7
1	1089659	-	5	5
1	1089745	+	1	1
1	1089746	-	5	5
1	1089752	+	1	1
1	1089753	-	4	4
1	1089826	+	6	7
1	1089846	+	6	7
1	1089864	+	8	9
1	1089865	-	4	6
1	1090048	+	7	9
1	1090049	-	4	4
1	1090062	+	9	9
1	1090063	-	3	3
1	1090188	+	3	4
1	1090189	-	7	7
1	1090646	+	2	4
1	1090647	-	8	9
1	1090657	+	5	5
1	1090658	-	10	10
1	1090662	+	3	5
1	1090663	-	7	9
1	1090936	+	5	5
1	1090937	-	7	7
1	1091110	+	3	4
1	1091111	-	6	7
1	1091180	+	2	4
1	1091181	-	1	1
1	1091196	+	5	5
1	1091197	-	3	3
1	1091201	+	6	6
1	1091202	-	2	2
1	1091208	+	7	7
1	1091209	-	2	2
1	1091225	+	7	7
1	1091226	-	2	2
1	1091321	+	1	1
1	1091322	-	3	4
1	1091362	+	5	6
1	1091363	-	4	4
1	1091433	+	7	7
1	1091434	-	4	4
1	1091449	+	4	4
1	1091450	-	3	4
1	1091542	+	6	6
1	1091543	-	5	6
1	1091734	+	3	3
1	1091735	-	1	1
1	1091737	+	3	3
1	1091738	-	1	1
1	1091760	+	3	3
1	1091761	-	3	3
1	1091773	+	3	3
1	1091774	-	2	2
1	1091796	+	3	5
1	1091797	-	2	2
1	1091947	+	8	8
1	1091948	-	7	7
1	1091957	+	8	8
1	1091958	-	7	8
1	1092057	+	2	2
1	1092058	-	10	10
1	1092065	+	2	2
1	1092066	-	7	7
1	1092080	+	2	2
1	1092081	-	7	7
1	1092231	+	4	4
1	1092232	-	4	4
1	1092268	+	1	1
1	1092269	-	3	3
1	1092277	+	1	1
1	1092278	-	1	1
1	1092304	+	1	1
1	1092305	-	1	1
1	1092310	+	1	1
1	1092311	-	1	1
1	1092312	+	2	2
1	1092313	-	1	1
1	1092325	+	4	4
1	1092326	-	3	3
1	1092337	+	5	5
1	1092338	-	3	3
1	1092362	+	8	8
1	1092363	-	3	3
1	1092392	+	7	8
1	1092393	-	3	3
1	1092394	+	6	8
1	1092395	-	3	3
1	1092442	+	3	5
1	1092443	-	4	4
1	1092577	+	6	7
1	1092578	-	2	2
1	1092903	+	3	3
1	1092904	-	2	2
1	1093199	+	3	3
1	1093200	-	2	2
1	1093205	+	3	4
1	1093206	-	2	2
1	1093223	+	4	4
1	1093224	-	2	2
1	1093238	+	6	6
1	1093239	-	2	2
1	1093816	+	3	3
1	1093817	-	5	6
1	1093845	-	4	5
1	1093954	+	6	8
1	1093962	+	6	7
1	1093963	-	3	3
1	1093985	+	7	8
1	1093986	-	3	3
1	1093987	+	7	8
1	1093988	-	4	4
1	1094336	+	4	4
1	1094337	-	5	7
1	1094357	+	4	4
1	1094358	-	5	6
1	1094400	+	3	3
1	1094401	-	7	7
1	1094403	+	3	3
1	1094404	-	7	7
1	1094411	+	2	2
1	1094412	-	4	6
1	1094556	+	5	5
1	1094557	-	2	3
1	1094602	+	5	6
1	1094603	-	3	3
1	1094632	+	3	4
1	1094633	-	3	5
1	1094829	+	6	6
1	1094904	+	4	5
1	1094905	-	5	5
1	1095150	-	5	5
1	1095153	+	2	2
1	1095154	-	5	5
1	1095227	+	7	7
1	1095228	-	8	8
1	1095234	+	8	8
1	1095235	-	8	8
1	1098043	+	3	3
1	1098044	-	2	4
1	1098088	+	5	5
1	1098089	-	9	9
1	1098099	+	5	5
1	1098100	-	7	8
1	1098446	+	3	3
1	1098447	-	3	3
1	1098581	+	4	4
1	1098582	-	6	6
1	1098652	+	5	6
1	1098653	-	9	10
1	1098739	+	8	8
1	1098740	-	5	5
1	1098743	+	7	9
1	1098744	-	5	5
1	1098858	+	6	6
1	1098859	-	7	8
1	1098933	+	3	3
1	1098934	-	3	3
1	1099062	+	3	3
1	1099063	-	5	5
1	1099069	+	2	2
1	1099070	-	4	5
1	1099080	+	2	2
1	1099081	-	5	5
1	1099093	-	5	5
1	1099097	-	5	5
1	1099129	+	4	4
1	1099146	+	4	4
1	1099147	-	4	4
1	1099148	+	4	4
1	1099149	-	4	4
1	1099158	+	4	4
1	1099159	-	4	4
1	1099225	+	2	2
1	1099226	-	5	6
1	1099234	+	1	1
1	1099235	-	6	6
1	1099263	+	1	1
1	1099264	-	5	5
1	1099294	-	3	3
1	1099417	+	3	3
1	1099418	-	4	5
1	1106619	+	5	5
1	1106620	-	3	3
1	1106628	+	6	6
1	1106629	-	2	2
1	1106647	+	4	4
1	1106648	-	4	4
1	1106666	+	3	3
1	1106667	-	5	5
1	1106669	+	3	3
1	1106670	-	6	6
1	1106685	+	6	6
1	1106686	-	8	8
1	1106882	+	2	2
1	1106883	-	5	5
1	1110513	-	3	3
1	1110647	+	7	8
1	1110648	-	8	9
1	1110667	+	7	8
1	1110668	-	10	10
1	1110731	+	4	5
1	1110732	-	3	4
1	1110737	+	4	4
1	1110738	-	2	3
1	1110828	+	2	4
1	1110829	-	5	5
1	1110898	+	5	6
1	1110899	-	5	5
1	1110906	+	2	4
1	1110907	-	4	4
1	1111048	+	3	4
1	1111049	-	6	6
1	1111386	+	1	1
1	1111387	-	9	9
1	1111504	+	4	4
1	1111505	-	4	4
1	1111809	+	3	5
1	1111810	-	2	2
1	1111819	+	2	5
1	1112111	+	5	5
1	1112112	-	7	7
1	1112224	+	6	6
1	1112225	-	5	5
1	1112404	+	7	7
1	1112405	-	3	4
1	1112426	+	10	10
1	1112427	-	6	6
1	1112513	+	8	8
1	1112514	-	10	11
1	1112559	+	6	6
1	1112560	-	5	5
1	1112574	+	6	6
1	1112575	-	3	4
1	1112755	+	3	5
1	1112756	-	5	5
1	1112759	+	3	4
1	1112760	-	5	5
1	1112767	+	2	3
1	1112768	-	4	4
1	1112811	+	3	3
1	1112812	-	3	3
1	1112870	+	4	4
1	1112871	-	4	6
1	1112881	+	5	5
1	1112882	-	5	6
1	1113295	+	2	2
1	1113296	-	3	4
1	1113501	+	3	3
1	1113502	-	11	12
1	1113512	+	4	5
1	1113513	-	9	10
1	1113527	+	5	5
1	1113528	-	6	8
1	1113608	+	7	8
1	1113609	-	3	3
1	1115567	+	3	3
1	1115568	-	5	5
1	1115705	+	5	5
1	1115706	-	7	7
1	1115778	+	2	2
1	1115779	-	6	6
1	1115797	+	1	1
1	1115798	-	5	6
1	1115818	+	2	2
1	1115819	-	4	4
1	1115950	+	1	1
