Chr	Pos	M	Cov
chr1	300328	0	5
chr1	300329	0	2
chr1	300330	0	6
chr1	300331	0	2
chr1	300332	0	6
chr1	300642	0	5
chr1	300657	0	4
chr1	300680	0	2
chr1	301015	0	1
chr1	301097	0	8
chr1	301154	0	2
chr1	301155	0	2
chr1	301169	0	3
chr1	301170	0	1
chr1	301272	0	6
chr1	301273	0	2
chr1	301556	0	6
chr1	301580	0	5
chr1	301629	0	3
chr1	301630	0	2
chr1	301695	0	2
chr1	301703	0	1
chr1	301785	0	2
chr1	301786	0	2
chr1	301856	0	1
chr1	301857	0	1
chr1	301915	0	1
chr1	302096	0	3
chr1	302097	0	1
chr1	302201	0	1
chr1	302267	0	2
chr1	302278	0	2
chr1	302316	0	1
chr1	302346	0	2
chr1	302405	0	2
chr1	302406	0	0
chr1	302421	0	2
chr1	302422	0	1
chr1	302426	0	2
chr1	302427	0	3
chr1	302433	0	2
chr1	302434	0	2
chr1	302471	0	4
chr1	302472	0	5
chr1	302474	0	4
chr1	302475	0	5
chr1	302480	0	2
chr1	302481	0	4
chr1	302510	0	5
chr1	302534	0	3
chr1	302535	0	9
chr1	302553	0	6
chr1	302554	0	10
chr1	302567	0	6
chr1	302568	0	11
chr1	302571	0	6
chr1	302572	0	11
chr1	302574	0	6
chr1	302575	0	11
chr1	302579	0	1
chr1	302580	0	12
chr1	302607	0	3
chr1	302608	0	7
chr1	302617	0	3
chr1	302618	0	6
chr1	302633	0	3
chr1	302634	0	4
chr1	302749	0	3
chr1	302750	0	7
chr1	302751	0	3
chr1	302752	0	7
chr1	302785	0	1
chr1	302786	0	6
chr1	302937	0	3
chr1	302940	0	3
chr1	303029	0	2
chr1	303030	0	1
chr1	303089	0	3
chr1	303116	0	7
chr1	303188	0	2
chr1	303319	0	3
chr1	303320	0	2
chr1	303374	0	2
chr1	303446	0	3
chr1	303447	0	2
chr1	303517	0	2
chr1	303518	0	7
chr1	303533	0	3
chr1	303534	0	8
chr1	303536	0	3
chr1	303537	0	8
chr1	303545	0	3
chr1	303546	0	7
chr1	303554	0	3
chr1	303555	0	7
chr1	303609	0	2
chr1	303615	0	2
chr1	303687	0	6
chr1	303688	0	2
chr1	303722	0	1
chr1	303731	0	2
chr1	303768	0	5
chr1	303782	0	1
chr1	303783	0	7
chr1	303813	0	1
chr1	303814	0	7
chr1	303816	0	1
chr1	303817	0	6
chr1	303842	0	5
chr1	303850	0	4
chr1	303909	0	7
chr1	303912	0	7
chr1	303971	0	6
chr1	303987	0	5
chr1	303990	0	5
chr1	304008	0	4
chr1	304011	0	2
chr1	304014	0	3
chr1	304031	0	2
chr1	304051	0	4
chr1	304168	0	1
chr1	304301	0	1
chr1	304308	0	1
chr1	304309	0	1
chr1	304334	0	1
chr1	304347	0	2
chr1	304348	0	4
chr1	304358	0	2
chr1	304359	0	11
chr1	304385	0	4
chr1	304386	0	12
chr1	304401	0	5
chr1	304402	0	9
chr1	304431	0	4
chr1	304432	0	6
chr1	304450	0	7
chr1	304451	0	7
chr1	304456	0	7
chr1	304457	0	6
chr1	304554	0	1
chr1	304555	0	4
chr1	304570	0	2
chr1	304571	0	3
chr1	304628	0	3
chr1	304642	0	4
chr1	304733	0	2
chr1	304821	0	3
chr1	304822	0	2
chr1	304925	0	13
chr1	304926	0	1
chr1	304948	0	12
chr1	304949	0	1
chr1	305120	0	4
chr1	305169	0	9
chr1	305206	0	9
chr1	305207	0	2
chr1	305221	0	9
chr1	305222	0	3
chr1	305242	0	6
chr1	305243	0	3
chr1	305255	0	6
chr1	305256	0	3
chr1	305611	0	3
chr1	305671	0	2
chr1	305672	0	4
chr1	305675	0	2
chr1	305676	0	5
chr1	305732	0	4
chr1	305790	1	5
chr1	305791	0	2
chr1	305890	0	1
chr1	305891	0	8
chr1	305907	0	2
chr1	305908	0	9
chr1	305917	0	3
chr1	305918	0	10
chr1	305977	0	5
chr1	305978	0	6
chr1	306025	0	9
chr1	306050	0	8
chr1	306051	0	1
chr1	306070	0	8
chr1	306071	0	1
chr1	306076	0	7
chr1	306077	0	1
chr1	306128	0	4
chr1	306129	0	1
chr1	306143	0	3
chr1	306144	1	2
chr1	306151	0	7
chr1	306152	0	3
chr1	306154	0	7
chr1	306155	0	3
chr1	306162	0	8
chr1	306163	0	2
chr1	306164	0	7
chr1	306165	0	2
chr1	306195	0	7
chr1	306196	0	2
chr1	306198	0	6
chr1	306199	0	4
chr1	306209	0	7
chr1	306210	0	4
chr1	306222	0	6
chr1	306223	0	3
chr1	306225	0	6
chr1	306226	0	3
chr1	306264	0	1
chr1	306265	0	3
chr1	306280	0	2
chr1	306349	0	2
chr1	306359	0	4
chr1	306408	0	5
chr1	306409	0	4
chr1	306421	0	4
chr1	306422	0	4
chr1	306439	0	2
chr1	306440	0	4
chr1	306574	0	5
chr1	306575	0	1
chr1	306577	0	5
chr1	306578	0	1
chr1	306585	0	4
chr1	306586	0	2
chr1	306636	0	2
chr1	306637	0	3
chr1	306656	0	4
chr1	306657	0	3
chr1	306693	0	7
chr1	306694	0	3
chr1	306700	0	8
chr1	306701	0	3
chr1	306710	0	6
chr1	306711	0	3
chr1	306786	0	1
chr1	306787	0	1
chr1	306865	0	5
chr1	306866	0	2
chr1	307020	0	2
chr1	307072	0	2
chr1	307073	3	4
chr1	307177	0	6
chr1	307178	0	5
chr1	307198	0	5
chr1	307199	0	5
chr1	307241	3	3
chr1	307242	2	2
chr1	307250	1	2
chr1	307251	2	2
chr1	307349	0	2
chr1	307350	0	7
chr1	307411	1	1
chr1	307412	7	10
chr1	307417	0	1
chr1	307418	1	11
chr1	307456	0	1
chr1	307457	0	7
chr1	307500	5	6
chr1	307517	3	3
chr1	307567	4	4
chr1	307636	0	2
chr1	307637	0	3
chr1	307692	3	3
chr1	307693	5	5
chr1	307729	4	4
chr1	307751	4	4
chr1	307812	0	5
chr1	307919	0	1
chr1	307962	1	1
chr1	307963	3	4
chr1	307977	2	2
chr1	307978	4	5
chr1	308015	9	10
chr1	308016	5	5
chr1	308025	9	10
chr1	308026	4	6
chr1	308037	11	11
chr1	308038	4	4
chr1	308103	0	11
chr1	308177	0	3
chr1	308178	0	2
chr1	308292	0	4
chr1	308293	0	4
chr1	308300	0	3
chr1	308301	0	3
chr1	308309	0	3
chr1	308310	0	4
chr1	308443	0	6
chr1	308494	0	3
chr1	308495	0	5
chr1	308514	0	4
chr1	308515	0	2
chr1	308560	0	1
chr1	308566	0	2
chr1	308591	0	2
chr1	308639	0	2
chr1	308665	0	2
chr1	308666	0	2
chr1	308723	0	9
chr1	308724	0	4
chr1	308766	0	7
chr1	308767	0	1
chr1	308768	0	7
chr1	308769	0	1
chr1	308819	0	4
chr1	308834	0	6
chr1	308835	0	1
chr1	308853	0	5
chr1	308854	0	1
chr1	308868	0	6
chr1	308869	0	9
chr1	308883	0	10
chr1	308884	0	8
chr1	308907	0	10
chr1	308908	0	12
chr1	308912	0	10
chr1	308913	0	9
chr1	309005	0	1
chr1	309006	0	4
chr1	309018	0	1
chr1	309019	0	2
chr1	309023	0	3
chr1	309024	0	2
chr1	309028	0	3
chr1	309029	0	2
chr1	309043	0	4
chr1	309044	0	1
chr1	309067	0	7
chr1	309068	0	1
chr1	309088	0	10
chr1	309089	0	1
chr1	309112	0	4
chr1	309113	0	1
chr1	309119	0	4
chr1	309120	0	1
chr1	309135	0	2
chr1	309136	0	5
chr1	309166	0	3
chr1	309167	0	9
chr1	309178	0	2
chr1	309179	0	6
chr1	309183	0	2
chr1	309184	0	6
chr1	309207	0	1
chr1	309208	0	5
chr1	309275	0	3
chr1	309282	0	3
chr1	309291	0	3
chr1	309299	0	3
chr1	309323	0	2
chr1	309344	0	2
chr1	309442	0	7
chr1	309443	0	7
chr1	309454	0	7
chr1	309455	0	6
chr1	309475	0	4
chr1	309476	0	5
chr1	309540	0	2
chr1	309553	0	3
chr1	309604	0	4
chr1	309607	0	4
chr1	309614	0	4
chr1	309615	0	1
chr1	309743	0	3
chr1	309744	0	1
chr1	309760	0	3
chr1	309761	0	1
chr1	309804	0	5
chr1	309807	0	7
chr1	309830	0	9
chr1	309853	0	9
chr1	309889	0	1
chr1	309988	0	1
chr1	309989	0	6
chr1	310102	0	2
chr1	310138	0	2
chr1	310139	0	4
chr1	310144	0	2
chr1	310145	0	4
chr1	310165	0	1
chr1	310166	0	6
chr1	310207	0	4
chr1	310267	0	1
chr1	310338	0	1
chr1	310339	0	1
chr1	310370	0	4
chr1	310371	0	12
chr1	310377	0	4
chr1	310378	0	11
chr1	310406	0	1
chr1	310407	0	14
chr1	310431	0	9
chr1	310450	0	7
chr1	310464	0	9
chr1	310500	0	5
chr1	310541	0	3
chr1	310542	0	7
chr1	310544	0	3
chr1	310545	0	7
chr1	310561	0	3
chr1	310562	0	8
chr1	310580	0	4
chr1	310581	0	5
chr1	310604	1	3
chr1	310605	0	2
chr1	310606	0	1
chr1	310607	0	2
chr1	310617	0	3
chr1	310620	0	4
chr1	310634	0	7
chr1	310674	0	7
chr1	310694	0	7
chr1	310707	0	4
chr1	310721	0	1
chr1	310722	0	6
chr1	310727	0	2
chr1	310728	0	8
chr1	310733	0	3
chr1	310734	0	10
chr1	310745	0	5
chr1	310746	0	10
chr1	310750	0	5
chr1	310751	0	10
chr1	310762	0	5
chr1	310763	0	10
chr1	310766	0	5
chr1	310767	0	11
chr1	310775	0	4
chr1	310776	0	11
chr1	310801	0	3
chr1	310802	0	8
chr1	310808	0	2
chr1	310809	0	6
chr1	310818	0	3
chr1	310819	0	3
chr1	310825	0	5
chr1	310826	0	4
chr1	310843	0	5
chr1	310844	0	4
chr1	310861	0	7
chr1	310862	0	6
chr1	310865	0	7
chr1	310866	0	6
chr1	310891	0	3
chr1	310892	0	7
chr1	310922	0	2
chr1	310923	0	9
chr1	310940	0	5
chr1	310941	0	8
chr1	310949	0	6
chr1	310950	0	7
chr1	310988	0	5
chr1	310989	0	1
chr1	311071	0	2
chr1	311138	0	1
chr1	311167	0	1
chr1	311185	0	2
chr1	311193	0	4
chr1	311339	0	6
chr1	311340	0	1
chr1	311344	0	6
chr1	311345	0	1
chr1	311349	0	7
chr1	311350	0	2
chr1	311366	0	6
chr1	311367	0	3
chr1	311378	0	5
chr1	311379	0	4
chr1	311388	0	9
chr1	311389	0	3
chr1	311408	0	9
chr1	311409	0	3
chr1	311418	0	10
chr1	311419	0	3
chr1	311459	0	3
chr1	311466	0	5
chr1	311508	0	8
chr1	311511	0	8
chr1	311530	0	9
chr1	311544	0	7
chr1	311545	0	1
chr1	311567	0	7
chr1	311568	0	4
chr1	311584	0	5
chr1	311585	0	7
chr1	311588	0	6
chr1	311589	0	7
chr1	311595	0	5
chr1	311596	0	7
chr1	311607	0	4
chr1	311608	0	6
chr1	311609	0	4
chr1	311610	0	6
chr1	311616	0	4
chr1	311617	0	5
chr1	311622	0	4
chr1	311623	0	5
chr1	311627	0	4
chr1	311628	0	4
chr1	311646	0	6
chr1	311647	0	5
chr1	311660	0	8
chr1	311661	0	3
chr1	311705	0	8
chr1	311706	0	8
chr1	311721	0	9
chr1	311722	0	7
chr1	311735	0	9
chr1	311736	0	7
chr1	311744	0	7
chr1	311745	0	5
chr1	311750	0	6
chr1	311751	0	0
chr1	311753	0	5
chr1	311754	0	5
chr1	311761	0	4
chr1	311762	0	5
chr1	311766	0	5
chr1	311767	0	4
chr1	311773	0	4
chr1	311774	0	3
chr1	311787	0	2
chr1	311788	0	3
chr1	311834	0	7
chr1	311835	0	2
chr1	311862	0	11
chr1	311863	0	2
chr1	311868	0	10
chr1	311869	0	2
chr1	311881	0	8
chr1	311882	0	2
chr1	311888	0	8
chr1	311889	0	3
chr1	311904	0	8
chr1	311905	0	4
chr1	311907	0	8
chr1	311908	0	4
chr1	311919	0	6
chr1	311920	0	3
chr1	311943	0	6
chr1	311944	0	2
chr1	311951	0	6
chr1	311952	0	2
chr1	311974	0	3
chr1	311975	0	1
chr1	311979	0	2
chr1	311980	0	1
chr1	311990	0	0
chr1	311991	0	1
chr1	312014	0	2
chr1	312015	0	2
chr1	312046	0	1
chr1	312054	0	1
chr1	312057	0	2
chr1	312075	0	4
chr1	312076	0	3
chr1	312078	0	4
chr1	312079	0	3
chr1	312102	0	3
chr1	312103	0	4
chr1	312105	0	3
chr1	312106	0	6
chr1	312117	0	2
chr1	312118	0	5
chr1	312123	0	2
chr1	312124	0	6
chr1	312129	0	2
chr1	312130	0	8
chr1	312133	0	1
chr1	312134	0	8
chr1	312147	0	1
chr1	312148	0	7
chr1	312150	0	7
chr1	312163	0	3
chr1	312168	0	6
chr1	312178	0	7
chr1	312180	0	6
chr1	312201	0	3
chr1	312202	0	9
chr1	312204	0	4
chr1	312205	0	10
chr1	312206	0	4
chr1	312207	0	11
chr1	312212	0	4
chr1	312213	0	12
chr1	312227	0	7
chr1	312228	0	13
chr1	312236	0	7
chr1	312237	0	14
chr1	312243	0	6
chr1	312244	0	13
chr1	312258	0	5
chr1	312259	0	11
chr1	312261	0	5
chr1	312262	0	12
chr1	312272	0	2
chr1	312273	0	10
chr1	312301	0	17
chr1	312311	0	16
chr1	312313	0	17
chr1	312332	0	1
chr1	312333	0	13
chr1	312363	0	4
chr1	312364	0	7
chr1	312369	0	4
chr1	312370	0	10
chr1	312372	0	5
chr1	312373	0	10
chr1	312387	0	6
chr1	312388	0	8
chr1	312393	0	7
chr1	312394	0	11
chr1	312407	0	6
chr1	312408	0	12
chr1	312410	0	5
chr1	312411	0	13
chr1	312434	0	3
chr1	312435	0	8
chr1	312437	0	4
chr1	312438	0	8
chr1	312440	0	4
chr1	312441	0	9
chr1	312463	0	8
chr1	312464	0	5
chr1	312467	0	7
chr1	312468	0	6
chr1	312471	0	9
chr1	312472	0	6
chr1	312483	0	12
chr1	312484	0	5
chr1	312486	0	12
chr1	312487	0	3
chr1	312488	0	11
chr1	312489	0	4
chr1	312500	0	14
chr1	312501	0	4
chr1	312503	0	12
chr1	312504	0	4
chr1	312512	0	12
chr1	312513	0	5
chr1	312518	0	10
chr1	312519	0	4
chr1	312527	0	8
chr1	312528	0	3
chr1	312534	0	8
chr1	312535	0	3
chr1	312545	0	5
chr1	312546	0	2
chr1	312547	0	6
chr1	312548	0	3
chr1	312551	0	6
chr1	312552	0	4
chr1	312561	0	6
chr1	312562	0	3
chr1	312573	0	4
chr1	312574	0	4
chr1	312585	0	5
chr1	312586	0	3
chr1	312588	0	5
chr1	312589	0	3
chr1	312623	0	5
chr1	312624	0	5
chr1	312648	0	4
chr1	312649	0	3
chr1	312662	0	4
chr1	312663	0	3
chr1	312675	0	6
chr1	312676	0	4
chr1	312678	0	5
chr1	312679	0	4
chr1	312681	0	6
chr1	312682	0	5
chr1	312693	0	5
chr1	312694	0	5
chr1	312713	0	6
chr1	312714	0	3
chr1	312717	0	6
chr1	312718	0	3
chr1	312719	0	8
chr1	312720	0	3
chr1	312729	0	10
chr1	312730	0	5
chr1	312738	0	10
chr1	312739	0	5
chr1	312740	0	11
chr1	312741	0	4
chr1	312752	0	8
chr1	312753	0	4
chr1	312780	0	6
chr1	312781	0	2
chr1	312791	0	6
chr1	312792	0	2
chr1	312813	0	9
chr1	312896	0	6
chr1	312902	0	6
chr1	312920	0	6
chr1	312921	0	1
chr1	312929	0	3
chr1	312930	0	1
chr1	312935	0	4
chr1	312936	0	1
chr1	312978	0	2
chr1	312979	0	2
chr1	312993	0	3
chr1	312994	0	2
chr1	312996	0	3
chr1	312997	0	3
chr1	313001	0	3
chr1	313002	0	3
chr1	313016	0	2
chr1	313017	0	3
chr1	313215	0	1
chr1	313216	0	3
chr1	313264	0	2
chr1	313265	0	3
chr1	313274	0	3
chr1	313275	0	1
chr1	313355	0	3
chr1	313356	0	3
chr1	313498	0	1
chr1	313499	0	3
chr1	313550	0	2
chr1	313551	0	1
chr1	313612	3	3
chr1	313616	2	2
chr1	313647	0	2
chr1	313648	0	4
chr1	313710	2	2
chr1	313712	1	1
chr1	313713	2	2
chr1	313733	0	1
chr1	313734	0	1
chr1	313830	0	1
chr1	313831	0	1
chr1	313871	1	1
chr1	313872	1	2
chr1	313886	1	1
chr1	313887	2	2
chr1	313921	0	2
chr1	313922	0	1
chr1	313962	0	3
chr1	313963	0	5
chr1	314021	0	4
chr1	314022	0	3
chr1	314052	5	5
chr1	314066	7	7
chr1	314090	4	4
chr1	314093	2	2
chr1	314096	3	3
chr1	314127	3	3
chr1	314147	0	4
chr1	314148	0	1
chr1	314192	4	4
chr1	314193	1	1
chr1	314210	5	5
chr1	314211	1	1
chr1	314214	4	4
chr1	314215	2	2
chr1	314229	4	4
chr1	314230	2	2
chr1	314326	0	6
chr1	314327	0	1
chr1	314369	0	1
chr1	314370	0	3
chr1	314441	2	2
chr1	314442	4	4
chr1	314457	1	1
chr1	314458	4	4
chr1	314519	6	6
chr1	314545	11	12
chr1	314697	0	1
chr1	314698	0	3
chr1	314721	3	3
chr1	314722	3	3
chr1	314737	3	3
chr1	314738	6	6
chr1	314922	1	1
chr1	314923	8	9
chr1	314935	2	2
chr1	314936	9	10
chr1	314970	0	3
chr1	314971	0	12
chr1	315000	0	2
chr1	315001	0	6
chr1	315069	0	2
chr1	315183	0	2
chr1	315184	0	1
chr1	315271	0	3
chr1	315272	0	1
chr1	315315	0	5
chr1	315336	0	5
chr1	315402	0	4
chr1	315457	0	1
chr1	315458	0	9
chr1	315470	0	7
chr1	315515	0	1
chr1	315516	0	4
chr1	315547	0	2
chr1	315548	0	4
chr1	315563	0	4
chr1	315564	0	2
chr1	315629	0	11
chr1	315630	0	1
chr1	315666	0	2
chr1	315667	0	3
chr1	315684	0	5
chr1	315685	0	2
chr1	315692	0	6
chr1	315693	0	3
chr1	315702	0	6
chr1	315703	0	3
chr1	315714	0	5
chr1	315715	0	4
chr1	315733	0	4
chr1	315734	0	5
chr1	315759	0	1
chr1	315760	0	6
chr1	315762	0	1
chr1	315763	0	6
chr1	315809	0	6
chr1	315815	0	5
chr1	315824	0	5
chr1	315827	0	2
chr1	315847	0	1
chr1	315848	0	3
chr1	315898	0	7
chr1	315899	0	4
chr1	315902	0	7
chr1	315903	0	3
chr1	315918	0	7
chr1	315919	0	3
chr1	315921	0	6
chr1	315922	0	3
chr1	315935	0	8
chr1	315936	0	4
chr1	315938	0	7
chr1	315939	0	4
chr1	315942	0	6
chr1	315943	0	4
chr1	315962	0	4
chr1	315963	0	3
chr1	316008	0	6
chr1	316009	0	3
chr1	316121	0	4
chr1	316126	0	1
chr1	316127	0	4
chr1	316140	0	2
chr1	316141	0	4
chr1	316162	0	3
chr1	316163	0	2
chr1	316172	0	3
chr1	316173	0	4
chr1	316175	0	3
chr1	316176	0	4
chr1	316178	0	3
chr1	316179	0	4
chr1	316193	0	3
chr1	316194	0	4
chr1	316196	0	6
chr1	316197	0	5
chr1	316208	0	8
chr1	316209	0	5
chr1	316233	0	11
chr1	316234	0	5
chr1	316266	0	14
chr1	316267	0	2
chr1	316326	0	5
chr1	316327	0	1
chr1	316412	0	1
chr1	316413	0	2
chr1	316437	0	1
chr1	316481	0	3
chr1	316482	0	1
chr1	316557	0	4
chr1	316558	0	1
chr1	316631	0	9
chr1	316652	0	1
chr1	316653	0	8
chr1	316685	0	1
chr1	316686	0	9
chr1	316691	0	1
chr1	316692	0	8
chr1	316713	0	2
chr1	316714	0	6
chr1	316749	0	3
chr1	316750	0	3
chr1	316814	0	4
chr1	316815	0	4
chr1	316882	0	4
chr1	316883	0	3
chr1	316888	0	4
chr1	316889	0	5
chr1	316936	0	5
chr1	316991	0	2
chr1	316992	0	2
chr1	317024	0	5
chr1	317025	0	4
chr1	317079	0	2
chr1	317080	0	5
chr1	317085	2	2
chr1	317086	4	4
chr1	317160	0	1
chr1	317161	0	1
chr1	317272	4	4
chr1	317273	2	2
chr1	317316	1	2
chr1	317317	4	4
chr1	317318	1	2
chr1	317319	4	4
chr1	317348	3	3
chr1	317349	2	2
chr1	317375	3	4
chr1	317376	4	4
chr1	317410	0	7
chr1	317411	0	3
chr1	317452	0	4
chr1	317453	0	5
chr1	317455	3	3
chr1	317456	6	6
chr1	317516	0	1
chr1	317571	0	4
chr1	317587	0	5
chr1	317588	0	2
chr1	317687	0	3
chr1	317780	0	1
chr1	317781	0	1
chr1	317802	0	1
chr1	317946	0	4
chr1	317947	0	5
chr1	317987	0	4
chr1	318012	0	4
chr1	318277	1	1
chr1	318310	0	2
chr1	318311	0	7
chr1	318339	0	2
chr1	318340	0	7
chr1	318387	3	3
chr1	318388	0	2
chr1	318452	0	1
chr1	318453	8	8
chr1	318466	1	1
chr1	318467	6	8
chr1	318540	5	5
chr1	318541	4	4
chr1	318577	4	5
chr1	318578	5	6
chr1	318596	3	4
chr1	318597	3	5
chr1	318622	0	5
chr1	318623	0	2
chr1	318697	1	1
chr1	318698	4	4
chr1	318824	0	3
chr1	318825	0	3
chr1	318912	0	2
chr1	318918	0	2
chr1	319006	0	9
chr1	319007	0	3
chr1	319266	0	6
chr1	319267	0	2
chr1	319270	0	6
chr1	319271	0	2
chr1	319293	0	6
chr1	319294	0	2
chr1	319325	0	5
chr1	319424	0	7
chr1	319425	0	1
chr1	319520	0	1
chr1	319521	0	3
chr1	319618	0	1
chr1	319619	0	1
chr1	319724	0	1
chr1	319725	0	4
chr1	319738	0	1
chr1	319739	1	2
chr1	319825	0	2
chr1	319893	0	2
chr1	319909	0	3
chr1	319910	0	1
chr1	319953	0	5
chr1	320085	0	4
chr1	320098	0	6
chr1	320279	3	3
chr1	320280	5	5
chr1	320285	5	5
chr1	320286	3	3
chr1	320293	7	7
chr1	320294	3	4
chr1	320339	0	7
chr1	320340	0	2
chr1	320374	3	3
chr1	320375	2	2
chr1	320396	2	2
chr1	320397	1	1
chr1	320406	2	2
chr1	320445	0	2
chr1	320446	0	3
chr1	320473	0	3
chr1	320474	0	5
chr1	320478	0	3
chr1	320479	0	4
chr1	320534	5	5
chr1	320573	4	4
chr1	320605	5	5
chr1	320642	0	2
chr1	320643	0	6
chr1	320672	3	3
chr1	320673	6	6
chr1	320716	0	15
chr1	320808	0	4
chr1	320809	0	10
chr1	320856	7	7
chr1	320857	4	5
chr1	320866	0	7
chr1	320867	0	9
chr1	320914	0	9
chr1	320989	0	5
chr1	321019	0	6
chr1	321039	8	8
chr1	321056	0	10
chr1	321098	1	1
chr1	321099	3	3
chr1	321178	2	3
chr1	321179	6	6
chr1	321235	1	8
chr1	321236	0	4
chr1	321259	10	10
chr1	321260	2	2
chr1	321262	10	11
chr1	321263	2	2
chr1	321267	12	13
chr1	321278	11	12
chr1	321279	1	2
chr1	321283	10	11
chr1	321284	2	2
chr1	321290	9	9
chr1	321291	2	2
chr1	321312	6	7
chr1	321313	1	2
chr1	321542	0	3
chr1	321543	0	3
chr1	321556	0	4
chr1	321557	0	4
chr1	321564	0	4
chr1	321565	0	4
chr1	321581	0	1
chr1	321582	0	6
chr1	321629	0	9
chr1	321662	0	1
chr1	321663	0	6
chr1	321687	0	2
chr1	321688	0	4
chr1	321776	0	4
chr1	321777	0	3
chr1	321779	0	4
chr1	321780	0	3
chr1	321792	0	3
chr1	321793	0	4
chr1	321814	0	5
chr1	321984	0	7
chr1	321985	0	1
chr1	322007	0	2
chr1	322008	0	1
chr1	322038	0	4
chr1	322043	0	5
chr1	322070	0	7
chr1	322107	0	8
chr1	322152	0	8
chr1	322156	0	7
chr1	322170	0	6
chr1	322173	0	6
chr1	322223	0	6
chr1	322295	0	6
chr1	322296	0	3
chr1	322322	0	3
chr1	322323	0	5
chr1	322338	0	2
chr1	322339	0	6
chr1	322445	0	3
chr1	322480	0	1
chr1	322493	0	2
chr1	322512	0	2
chr1	322513	0	1
chr1	322520	0	2
chr1	322521	0	1
chr1	322530	0	4
chr1	322531	0	1
chr1	322547	0	3
chr1	322548	0	1
chr1	322611	0	1
chr1	322612	0	3
chr1	322614	0	1
chr1	322615	0	3
chr1	322639	0	2
chr1	322640	0	2
chr1	322653	0	3
chr1	322654	0	3
chr1	322671	0	2
chr1	322672	0	4
chr1	322678	0	2
chr1	322679	0	5
chr1	322690	0	3
chr1	322691	0	7
chr1	322699	0	3
chr1	322700	0	7
chr1	322706	0	4
chr1	322707	0	7
chr1	322711	0	5
chr1	322712	0	6
chr1	322726	0	4
chr1	322727	0	5
chr1	322729	0	4
chr1	322730	0	5
chr1	322744	0	7
chr1	322745	0	5
chr1	322748	0	6
chr1	322749	0	4
chr1	322779	0	15
chr1	322780	0	2
chr1	322789	0	15
chr1	322790	0	3
chr1	322792	0	16
chr1	322793	0	3
chr1	322794	0	13
chr1	322795	0	2
chr1	322797	0	13
chr1	322798	0	2
chr1	322804	0	14
chr1	322805	0	3
chr1	322825	0	8
chr1	322826	0	1
chr1	322845	0	5
chr1	322846	0	1
chr1	322851	0	6
chr1	322852	0	1
chr1	322857	0	7
chr1	322858	0	1
chr1	322892	0	6
chr1	322898	0	5
chr1	322899	0	1
chr1	322969	0	5
chr1	322970	0	8
chr1	322972	0	5
chr1	322973	0	7
chr1	322988	0	4
chr1	322989	0	8
chr1	322992	0	3
chr1	322993	0	7
chr1	323002	0	1
chr1	323003	0	7
chr1	323020	0	1
chr1	323021	0	4
chr1	323022	0	1
chr1	323023	0	4
chr1	323060	0	2
chr1	323061	0	3
chr1	323067	0	2
chr1	323068	0	8
chr1	323073	0	2
chr1	323074	0	8
chr1	323091	0	1
chr1	323092	0	11
chr1	323106	0	2
chr1	323107	0	10
chr1	323110	0	2
chr1	323111	0	9
chr1	323125	0	3
chr1	323126	0	3
chr1	323160	0	4
chr1	323181	0	6
chr1	323209	0	7
chr1	323210	0	3
chr1	323224	0	5
chr1	323225	0	4
chr1	323246	0	2
chr1	323247	0	4
chr1	323261	0	2
chr1	323262	0	3
chr1	323312	0	1
chr1	323317	0	1
chr1	323318	0	2
chr1	323489	0	4
chr1	323575	0	3
chr1	323617	0	5
chr1	323618	0	1
chr1	323689	0	5
chr1	323690	0	4
chr1	323711	0	2
chr1	323712	0	2
chr1	323777	0	3
chr1	323778	0	1
chr1	323826	0	2
chr1	323827	0	3
chr1	324134	0	5
chr1	324135	0	3
chr1	324193	0	4
chr1	324194	0	2
chr1	324293	0	4
chr1	324294	0	7
chr1	324308	0	2
chr1	324309	0	7
chr1	324392	0	1
chr1	324393	0	6
chr1	324450	0	6
chr1	324661	0	10
chr1	324662	0	2
chr1	324684	0	13
chr1	324685	0	4
chr1	324691	0	8
chr1	324692	0	5
chr1	324698	0	8
chr1	324699	0	5
chr1	324737	0	7
chr1	324738	0	6
chr1	324774	0	2
chr1	324775	0	4
chr1	324925	0	1
chr1	324928	0	1
chr1	324941	0	1
chr1	325009	0	2
chr1	325025	0	4
chr1	325026	0	3
chr1	325059	0	7
chr1	325060	0	8
chr1	325064	0	7
chr1	325065	0	8
chr1	325069	0	8
chr1	325070	0	8
chr1	325079	0	8
chr1	325080	0	6
chr1	325098	0	6
chr1	325099	0	4
chr1	325103	0	7
chr1	325104	0	4
chr1	325107	0	9
chr1	325108	0	6
chr1	325110	0	9
chr1	325111	0	6
chr1	325121	0	9
chr1	325122	0	5
chr1	325148	0	7
chr1	325149	0	10
chr1	325160	0	6
chr1	325161	0	10
chr1	325202	0	2
chr1	325203	0	2
chr1	325230	0	3
chr1	325231	0	3
chr1	325238	0	1
chr1	325239	0	3
chr1	325243	0	1
chr1	325244	0	7
chr1	325274	0	1
chr1	325275	0	5
chr1	325276	0	1
chr1	325277	0	5
chr1	325286	0	1
chr1	325287	0	5
chr1	325378	0	8
chr1	325422	0	7
chr1	325489	0	2
chr1	325490	0	2
chr1	325501	0	2
chr1	325502	0	2
chr1	325555	0	2
chr1	325556	0	8
chr1	325585	0	1
chr1	325586	0	8
chr1	325588	0	1
chr1	325589	0	8
chr1	325599	0	1
