chr	pos	strand	M	Cov
1	811484	-	2	3
1	811842	-	2	14
1	811909	+	1	1
1	811910	-	9	11
1	811915	-	9	12
1	811960	-	2	10
1	812090	-	4	5
1	812324	+	1	1
1	814150	+	12	13
1	814151	-	1	1
1	814152	+	6	12
1	814153	-	1	1
1	814691	-	3	3
1	814720	-	3	5
1	814740	+	3	3
1	814741	-	3	4
1	814744	+	4	4
1	814745	-	2	4
1	814883	+	7	8
1	814884	-	4	5
1	814918	+	7	9
1	814919	-	5	5
1	815043	+	3	3
1	815044	-	5	5
1	815075	+	4	4
1	815076	-	3	4
1	815302	+	2	14
1	815405	+	5	5
1	815406	-	2	3
1	815533	+	4	4
1	815587	+	4	6
1	815593	+	7	7
1	815594	-	2	2
1	815609	+	6	7
1	815610	-	3	3
1	815711	+	2	3
1	815712	-	3	5
1	815729	+	2	2
1	815730	-	4	5
1	815759	+	4	5
1	815760	-	3	3
1	816403	+	5	7
1	816404	-	1	1
1	816414	+	3	7
1	816415	-	1	1
1	816481	+	6	7
1	816482	-	2	2
1	816502	-	3	3
1	816517	+	3	4
1	822063	+	2	13
1	822064	-	2	22
1	822156	+	14	16
1	822157	-	16	16
1	822258	+	14	14
1	822259	-	19	20
1	822279	+	14	16
1	822280	-	19	20
1	822397	+	16	23
1	822398	-	34	38
1	822402	+	15	24
1	822403	-	35	37
1	822995	-	6	9
1	823001	-	5	8
1	825736	+	4	5
1	825737	-	7	9
1	825746	+	4	5
1	825747	-	8	10
1	825971	+	3	6
1	825978	+	5	6
1	825979	-	2	4
1	825998	+	3	5
1	825999	-	2	3
1	826006	+	2	5
1	826007	-	3	3
1	826012	-	2	2
1	827356	+	5	5
1	827381	+	7	8
1	827392	+	6	9
1	827441	+	6	7
1	827442	-	2	4
1	827485	+	5	5
1	827486	-	5	6
1	827500	+	3	4
1	827501	-	3	5
1	827546	+	5	6
1	827547	-	2	3
1	827552	+	5	6
1	827553	-	3	3
1	827574	+	5	5
1	827575	-	2	2
1	827831	+	3	3
1	827832	-	4	4
1	827866	+	4	4
1	827867	-	3	5
1	827936	+	3	3
1	827937	-	5	6
1	827952	+	2	2
1	827953	-	5	5
1	828046	+	13	13
1	828047	-	3	3
1	828123	+	16	17
1	828132	+	15	17
1	828159	+	14	15
1	828350	+	9	10
1	828351	-	1	1
1	828523	+	5	6
1	828524	-	2	3
1	828651	+	12	14
1	828652	-	2	2
1	828690	+	23	23
1	828691	-	1	1
1	828892	+	11	14
1	828893	-	1	1
1	828904	+	17	17
1	828905	-	1	1
1	829001	+	11	16
1	829004	+	13	16
1	829005	-	1	1
1	829069	+	12	14
1	829070	-	2	2
1	829164	+	9	9
1	829165	-	1	1
1	829178	+	6	6
1	829179	-	1	1
1	829227	+	7	7
1	829228	-	9	9
1	829234	+	7	8
1	829235	-	11	11
1	829245	+	7	8
1	829246	-	14	14
1	829293	+	5	6
1	829294	-	25	27
1	829307	+	6	7
1	829308	-	22	25
1	829366	+	10	10
1	829367	-	16	16
1	829928	+	18	19
1	831882	+	4	4
1	831883	-	6	6
1	831887	+	3	5
1	831888	-	5	6
1	832064	+	4	6
1	832068	+	5	6
1	832080	+	5	6
1	832664	+	3	4
1	832665	-	7	8
1	832687	+	4	4
1	832688	-	7	8
1	832704	+	4	4
1	832705	-	6	8
1	832719	+	2	3
1	832720	-	7	8
1	832819	+	5	5
1	832820	-	6	6
1	832843	+	5	5
1	832844	-	5	6
1	832857	+	4	4
1	832858	-	5	6
1	833023	+	2	2
1	833024	-	9	12
1	834207	+	10	10
1	834208	-	18	20
1	834417	+	6	8
1	834418	-	4	5
1	834489	+	11	12
1	834490	-	6	8
1	834555	+	11	11
1	834556	-	3	3
1	834574	+	12	12
1	834575	-	3	3
1	834657	+	8	8
1	834658	-	2	2
1	834666	+	7	9
1	834667	-	1	1
1	834734	+	9	12
1	834735	-	1	1
1	834829	+	8	11
1	834840	+	5	11
1	836383	+	1	1
1	836720	-	7	10
1	837203	+	4	5
1	837204	-	9	10
1	837211	+	6	6
1	837212	-	9	11
1	837225	+	7	7
1	837226	-	6	7
1	838497	+	2	2
1	838498	-	12	13
1	838500	+	2	2
1	838501	-	10	12
1	838506	-	9	10
1	838518	+	1	1
1	838519	-	8	9
1	838537	+	1	1
1	838538	-	9	10
1	838577	+	2	2
1	838578	-	3	3
1	838604	+	2	2
1	838605	-	3	3
1	838728	+	1	1
1	838729	-	4	6
1	838780	+	1	1
1	838781	-	3	4
1	838788	+	1	1
1	838789	-	3	3
1	838790	+	1	1
1	838791	-	3	3
1	839049	-	1	1
1	839537	-	10	14
1	839552	-	12	16
1	839567	-	3	16
1	839704	+	5	7
1	839705	-	17	19
1	839709	+	7	7
1	839710	-	14	18
1	839952	+	2	3
1	839953	-	4	4
1	840061	+	4	4
1	840062	-	1	1
1	840095	+	5	6
1	840133	+	8	8
1	840134	-	1	1
1	840145	+	8	9
1	840384	+	3	4
1	840385	-	2	3
1	840390	+	4	4
1	840391	-	3	3
1	840409	+	3	3
1	840410	-	5	6
1	841200	+	1	1
1	841993	+	1	1
1	855439	+	3	5
1	855440	-	6	8
1	855449	-	7	8
1	855456	+	3	3
1	855457	-	8	10
1	855474	+	3	3
1	855475	-	8	9
1	855478	+	2	3
1	855479	-	5	8
1	855498	+	3	3
1	855499	-	6	9
1	855541	+	2	5
1	856285	+	5	7
1	856286	-	3	4
1	857078	+	2	13
1	857079	-	6	13
1	857082	-	2	13
1	861302	+	4	6
1	861303	-	3	5
1	861307	+	5	6
1	861316	+	6	7
1	861367	+	2	7
1	861440	+	5	5
1	861441	-	2	2
1	861446	+	4	5
1	861447	-	2	2
1	861448	+	6	6
1	861449	-	2	2
1	861463	+	5	7
1	861464	-	1	1
1	861471	+	4	6
1	861472	-	2	2
1	861618	+	4	4
1	861619	-	6	6
1	861630	+	5	5
1	861631	-	6	6
1	861638	+	5	5
1	861639	-	5	5
1	861679	+	8	9
1	861680	-	2	2
1	861734	+	4	7
1	861735	-	2	2
1	861750	+	4	6
1	861751	-	2	2
1	861766	+	4	6
1	861767	-	2	2
1	861778	+	4	4
1	861779	-	2	2
1	861803	+	6	6
1	861804	-	3	3
1	861824	+	6	8
1	861825	-	4	4
1	862110	+	2	9
1	862111	-	3	4
1	862351	+	5	9
1	862352	-	8	10
1	862355	+	7	9
1	862356	-	7	10
1	862372	+	5	7
1	862373	-	5	7
1	866579	-	2	24
1	866785	+	1	1
1	866786	-	5	9
1	866795	-	6	7
1	866806	-	6	7
1	869317	-	6	10
1	869352	-	9	10
1	869365	-	10	10
1	869480	+	2	9
1	869481	-	1	1
1	869508	+	5	5
1	869534	+	2	2
1	869668	+	5	5
1	869669	-	2	3
1	869676	+	4	4
1	869677	-	2	3
1	869682	+	3	4
1	869683	-	3	3
1	869685	+	4	4
1	869686	-	4	4
1	869759	+	1	1
1	869760	-	7	9
1	869777	-	10	10
1	872732	+	2	9
1	873206	-	3	20
1	873695	-	4	7
1	873700	-	8	8
1	873705	-	8	8
1	876389	+	2	2
1	876390	-	16	19
1	876391	+	2	2
1	876392	-	16	18
1	876578	+	3	4
1	876579	-	5	8
1	876600	+	3	3
1	876601	-	5	6
1	876607	+	2	3
1	876608	-	7	7
1	876682	+	1	1
1	876692	+	1	1
1	876693	-	11	15
1	876704	+	1	1
1	876705	-	14	14
1	876716	+	1	1
1	876717	-	10	12
1	876756	-	9	9
1	876758	-	8	9
1	876764	-	5	7
1	876778	+	1	1
1	876779	-	6	6
1	876870	-	3	11
1	876884	-	10	12
1	876903	-	4	9
1	878420	+	5	13
1	878431	+	13	16
1	878432	-	2	2
1	878571	+	10	10
1	878572	-	3	3
1	878574	+	10	11
1	878575	-	3	3
1	878590	+	12	12
1	878591	-	3	4
1	878596	+	9	11
1	878597	-	4	4
1	878606	+	8	9
1	878607	-	2	4
1	878744	+	12	12
1	878745	-	6	7
1	878762	+	12	14
1	878763	-	5	5
1	878779	+	10	13
1	878780	-	2	5
1	878935	+	7	8
1	878936	-	2	3
1	879062	+	3	3
1	879063	-	2	2
1	879080	+	4	4
1	879081	-	1	1
1	879088	+	4	4
1	879089	-	1	1
1	879122	+	2	4
1	879128	+	4	4
1	879216	+	7	8
1	879217	-	4	6
1	879229	+	6	8
1	879230	-	6	6
1	879277	+	6	10
1	879278	-	4	5
1	880800	-	1	1
1	881156	+	3	3
1	881157	-	2	2
1	881195	+	4	4
1	881196	-	4	4
1	881335	+	2	2
1	881349	+	2	2
1	881350	-	2	2
1	881351	+	2	2
1	881352	-	2	2
1	881376	+	1	1
1	881377	-	2	2
1	881385	-	3	3
1	881412	-	2	2
1	881446	+	1	1
1	881447	-	5	6
1	881454	+	1	1
1	881455	-	6	7
1	881486	-	10	11
1	881542	+	4	5
1	881543	-	9	10
1	881590	+	5	5
1	881591	-	8	8
1	881593	+	5	5
1	881594	-	8	8
1	881611	+	4	5
1	881612	-	9	9
1	881657	-	7	10
1	881662	+	2	2
1	881663	-	8	10
1	881665	+	2	2
1	881666	-	8	9
1	881752	+	2	2
1	881753	-	7	9
1	881896	+	2	13
1	881897	-	2	14
1	881977	+	9	16
1	882583	-	14	14
1	882591	-	12	15
1	882805	-	2	9
1	884729	+	2	11
1	884875	+	7	8
1	884892	+	4	9
1	884893	-	1	1
1	884907	+	6	10
1	885010	+	8	12
1	885011	-	2	2
1	885032	+	4	11
1	885033	-	2	2
1	885069	+	6	7
1	885070	-	1	1
1	885076	+	6	7
1	885077	-	1	1
1	885090	+	5	6
1	885207	+	6	7
1	885208	-	2	3
1	885220	+	5	8
1	885221	-	3	3
1	885227	+	9	10
1	885228	-	2	3
1	885259	+	8	11
1	885260	-	2	3
1	885333	+	7	8
1	885334	-	1	1
1	885513	+	3	4
1	885514	-	1	1
1	885521	+	4	5
1	885522	-	1	1
1	885545	+	3	4
1	885546	-	1	1
1	885860	+	8	8
1	885861	-	3	5
1	885871	+	9	9
1	885872	-	5	5
1	885887	+	8	9
1	885888	-	4	6
1	885917	+	10	11
1	885918	-	6	7
1	886063	+	14	15
1	886155	+	6	17
1	886190	+	14	19
1	886191	-	2	2
1	886197	+	15	17
1	886198	-	2	2
1	886224	+	10	13
1	886225	-	2	2
1	886324	+	12	17
1	886329	+	12	17
1	886330	-	1	1
1	886391	+	2	18
1	886441	+	8	11
1	886448	+	8	11
1	886449	-	3	4
1	886450	+	10	11
1	886451	-	3	4
1	886846	+	2	9
1	887032	+	7	7
1	887033	-	9	10
1	887035	+	5	7
1	887036	-	7	9
1	887174	+	8	10
1	887175	-	6	8
1	887377	+	5	6
1	887378	-	6	8
1	887387	+	4	6
1	887388	-	7	9
1	887422	+	7	7
1	887423	-	4	5
1	887433	+	7	9
1	887434	-	4	6
1	888547	+	2	27
1	888624	+	7	23
1	888625	-	4	10
1	888724	+	28	32
1	888725	-	9	12
1	888740	+	23	30
1	888741	-	9	12
1	888853	+	14	16
1	888854	-	14	16
1	888865	+	16	17
1	888866	-	14	16
1	888876	+	15	16
1	888877	-	16	17
1	888890	+	15	16
1	888891	-	16	18
1	889021	+	20	20
1	889022	-	10	11
1	889044	+	21	22
1	889045	-	10	10
1	889058	+	19	22
1	889059	-	10	10
1	889074	+	17	20
1	889075	-	8	9
1	889196	+	22	24
1	889197	-	4	4
1	889208	+	24	26
1	889209	-	5	6
1	889219	+	25	27
1	889220	-	6	6
1	889233	+	23	27
1	889234	-	5	5
1	889249	+	22	25
1	889250	-	8	8
1	889432	+	8	21
1	889467	+	6	18
1	889478	+	11	16
1	889483	+	6	14
1	890457	+	1	1
1	890746	-	9	15
1	890756	+	2	2
1	890757	-	13	16
1	890775	+	2	2
1	890776	-	14	16
1	890781	+	1	1
1	890782	-	14	15
1	890798	+	1	1
1	890799	-	12	14
1	890819	+	1	1
1	890820	-	14	15
1	890845	-	13	15
1	890852	+	1	1
1	890853	-	12	14
1	890876	+	1	1
1	890877	-	5	13
1	890889	+	1	1
1	890890	-	11	13
1	890904	+	1	1
1	890905	-	10	11
1	890953	-	11	11
1	890961	-	12	12
1	890968	+	2	2
1	890969	-	12	13
1	890982	+	2	2
1	890983	-	13	15
1	890987	+	3	3
1	890988	-	15	15
1	891056	+	3	4
1	891057	-	15	17
1	891075	+	3	4
1	891076	-	15	15
1	891132	-	10	12
1	891139	+	2	3
1	891140	-	13	13
1	891203	+	2	2
1	891204	-	8	9
1	891224	+	1	1
1	891225	-	11	12
1	891239	+	2	2
1	891240	-	17	17
1	891267	+	2	2
1	891268	-	19	20
1	891270	-	18	19
1	891291	+	1	1
1	891292	-	18	19
1	891313	-	16	19
1	891424	-	11	14
1	891433	-	10	13
1	894818	+	1	1
1	894819	-	5	9
1	894824	+	1	1
1	894825	-	4	7
1	894844	+	1	1
1	894845	-	5	6
1	894846	+	1	1
1	894847	-	3	6
1	904816	+	2	17
1	904817	-	2	10
1	905516	+	2	5
1	905517	-	2	10
1	905519	+	3	6
1	905520	-	3	10
1	910360	-	1	1
1	910372	-	2	2
1	910380	-	2	2
1	912982	+	5	32
1	919517	-	2	9
1	919541	+	3	7
1	919542	-	2	8
1	919557	-	2	7
1	919566	+	3	5
1	919567	-	4	6
1	919580	+	2	3
1	919581	-	4	7
1	919969	-	2	5
1	919977	+	2	3
1	919978	-	3	6
1	919994	-	4	7
1	929528	-	2	16
1	934675	+	5	6
1	934678	+	7	7
1	934807	+	3	3
1	934808	-	3	3
1	934820	+	2	2
1	934821	-	4	5
1	934822	+	2	2
1	934823	-	4	4
1	934848	+	1	1
1	934849	-	3	3
1	934862	+	1	1
1	934863	-	3	4
1	934876	+	1	1
1	934877	-	3	4
1	934983	+	4	4
1	934984	-	5	5
1	935215	-	6	10
1	935219	+	3	3
1	935220	-	8	10
1	935229	+	3	3
1	935230	-	9	11
1	935451	-	4	6
1	935459	-	6	6
1	935477	+	2	2
1	935478	-	6	6
1	935494	+	3	3
1	935495	-	5	5
1	935664	+	3	7
1	935665	-	7	9
1	935666	+	6	8
1	935667	-	8	8
1	935680	+	5	6
1	935681	-	9	10
1	938759	-	2	3
1	938904	+	6	7
1	938905	-	1	1
1	938918	+	4	9
1	938927	+	8	9
1	938967	+	5	8
1	938968	-	1	1
1	938986	+	9	9
1	938987	-	1	1
1	939040	+	5	8
1	939100	+	5	5
1	939101	-	3	3
1	939117	+	4	5
1	939118	-	4	4
1	939129	+	3	4
1	939130	-	3	4
1	939415	+	3	3
1	939416	-	3	3
1	939480	+	6	6
1	939481	-	4	4
1	939491	+	8	9
1	939492	-	3	3
1	939617	+	6	10
1	939618	-	3	3
1	939844	+	6	7
1	939845	-	3	3
1	939957	+	5	5
1	939958	-	7	7
1	939985	+	4	4
1	939986	-	8	8
1	940014	+	2	2
1	940015	-	9	10
1	940025	+	3	3
1	940026	-	10	10
1	940141	+	4	4
1	940142	-	8	8
1	940143	+	4	4
1	940144	-	8	8
1	940148	+	3	4
1	940149	-	8	9
1	940179	+	7	8
1	940180	-	7	8
1	940197	+	4	9
1	940198	-	5	8
1	940214	+	7	9
1	940215	-	6	6
1	940323	+	5	13
1	940324	-	2	2
1	940472	+	12	13
1	940473	-	5	5
1	940481	+	14	14
1	940482	-	3	5
1	940500	+	13	16
1	940501	-	4	5
1	940529	+	13	13
1	940530	-	4	4
1	942199	-	4	4
1	942216	-	2	4
1	944158	+	9	15
1	944159	-	2	5
1	944208	+	9	15
1	944209	-	3	7
1	944221	+	10	16
1	944222	-	4	10
1	944223	+	12	17
1	944224	-	3	10
1	944279	+	13	15
1	944280	-	9	12
1	944290	+	11	17
1	944291	-	8	14
1	944304	+	14	17
1	944305	-	7	13
1	944325	+	12	17
1	944326	-	14	14
1	944368	+	21	22
1	944369	-	10	13
1	944370	+	14	22
1	944371	-	11	14
1	945820	+	7	11
1	945821	-	7	8
1	945829	+	12	12
1	945830	-	8	9
1	945991	+	5	7
1	945994	+	3	7
1	946008	+	5	8
1	946101	+	6	7
1	946102	-	3	6
1	946181	-	2	8
1	946198	+	6	8
1	946199	-	7	7
1	946220	+	7	9
1	946221	-	5	5
1	946223	+	3	9
1	946224	-	2	5
1	946266	+	8	9
1	946267	-	4	4
1	946333	+	14	14
1	946334	-	5	5
1	946338	+	11	14
1	946339	-	4	5
1	946387	+	14	15
1	946388	-	5	5
1	946396	+	11	12
1	946397	-	2	2
1	946404	+	13	13
1	946405	-	2	2
1	946407	+	10	12
1	946408	-	2	2
1	946418	+	11	13
1	946419	-	2	2
1	946589	+	8	9
1	946590	-	2	2
1	946598	+	11	11
1	946599	-	2	2
1	946784	+	14	15
1	946785	-	1	1
1	946808	+	12	15
1	946809	-	2	2
1	946918	+	3	6
1	946919	-	3	7
1	946968	+	2	3
1	946969	-	6	6
1	946995	+	3	4
1	946996	-	6	6
1	946997	+	3	4
1	946998	-	6	6
1	947131	+	8	10
1	947132	-	3	3
1	947189	+	11	13
1	958478	+	5	26
1	958479	-	2	8
1	958534	+	8	17
1	958535	-	7	10
1	958536	+	11	16
1	958537	-	10	12
1	958554	+	10	13
1	958555	-	15	16
1	958566	+	7	10
1	958567	-	14	16
1	958688	+	4	5
1	958689	-	8	12
1	958690	+	4	5
1	958691	-	12	13
1	958703	+	5	7
1	958704	-	8	13
1	958751	+	7	9
1	958752	-	7	7
1	958762	+	8	11
1	958763	-	7	7
1	958765	+	11	11
1	958766	-	5	7
1	958768	+	11	11
1	958769	-	6	7
1	958771	+	9	11
1	958772	-	6	6
1	958781	+	12	12
1	958782	-	8	8
1	958783	+	13	13
1	958784	-	8	8
1	958786	+	14	14
1	958787	-	6	8
1	958792	+	11	13
1	958793	-	7	7
1	958795	+	13	13
1	958796	-	7	7
1	958800	+	12	13
1	958801	-	6	8
1	958847	+	10	11
1	958848	-	8	10
1	958862	+	10	10
1	958863	-	10	10
1	958879	+	6	8
1	958880	-	10	10
1	958886	+	6	7
1	958887	-	12	12
1	958894	+	6	6
1	958895	-	13	13
1	958897	+	6	6
1	958898	-	11	12
1	958902	+	5	5
1	958903	-	11	11
1	958912	+	3	4
1	958913	-	10	10
1	958918	+	4	4
1	958919	-	10	10
1	958941	+	7	7
1	958942	-	11	11
1	958946	+	7	7
1	958947	-	10	11
1	958967	+	6	7
1	958968	-	9	12
1	958991	+	5	8
1	958992	-	8	12
1	958995	+	7	8
1	958996	-	6	11
1	959000	+	6	8
1	959001	-	9	11
1	959056	+	5	6
1	959057	-	10	15
1	959062	+	5	7
1	959063	-	8	13
1	959073	+	6	8
1	959074	-	11	13
1	959083	+	7	8
1	959084	-	11	13
1	959091	+	6	8
1	959092	-	10	13
1	962257	-	5	5
1	962266	-	3	3
1	962271	+	2	2
1	962272	-	2	3
1	962284	-	4	4
1	962392	-	10	11
1	962422	+	1	1
1	962423	-	10	10
1	962431	+	1	1
1	962432	-	9	10
1	962439	+	2	2
1	962440	-	8	11
1	962562	+	1	1
1	962563	-	8	16
1	962577	+	1	1
1	962578	-	20	21
1	962616	-	22	23
1	962643	-	19	21
1	962662	-	13	20
1	962682	-	19	21
1	962690	-	16	17
1	962694	-	16	17
1	962716	-	16	17
1	962737	-	16	19
1	962755	-	20	20
1	962798	-	16	17
1	962810	-	17	18
1	962814	-	17	18
1	962867	-	14	14
1	962878	-	15	15
1	962892	+	1	1
1	962893	-	13	13
1	962967	-	15	16
1	962972	-	13	17
1	962984	-	14	16
1	963033	-	10	12
1	963040	+	1	1
1	963041	-	13	15
1	963184	+	3	3
1	963185	-	19	23
1	963193	-	3	22
1	963258	+	2	2
1	963259	-	19	20
1	963276	-	2	18
1	963300	-	13	15
1	963312	+	3	3
1	963313	-	11	13
1	963477	+	3	4
1	963478	-	8	8
1	963481	+	3	4
1	963482	-	5	6
1	963483	+	4	4
1	963484	-	4	6
1	963618	-	4	5
1	963622	-	5	5
1	963655	-	4	4
1	963809	+	2	3
1	963810	-	12	13
1	963812	+	3	3
1	963813	-	10	13
1	963829	-	9	11
1	963938	-	2	11
1	964024	+	2	3
1	964025	-	12	12
1	964030	-	2	12
1	964167	+	11	11
1	964168	-	11	13
1	964174	+	12	13
1	964175	-	8	13
1	964337	+	8	12
1	964359	+	9	9
1	964367	+	5	6
1	964368	-	3	3
1	964514	+	3	8
1	964590	+	7	13
1	964591	-	6	7
1	964596	+	9	14
1	964597	-	6	7
1	964615	+	11	14
1	964616	-	4	5
1	964669	+	8	10
1	964794	+	3	3
1	964795	-	2	2
1	964822	+	3	3
1	964824	+	3	3
1	964825	-	2	2
1	964836	+	3	3
1	964837	-	3	3
1	964870	+	3	5
1	964871	-	6	6
1	964970	+	3	5
1	964971	-	8	8
1	964981	+	4	5
1	964982	-	9	9
1	965009	+	5	5
1	965010	-	9	10
1	965018	+	5	5
1	965019	-	9	9
1	965278	+	7	8
1	965279	-	3	3
1	965295	+	8	8
1	965296	-	2	3
1	965331	+	11	11
1	965332	-	2	3
1	965529	+	5	5
1	965530	-	2	6
1	965669	+	4	10
1	965698	+	10	11
1	965822	+	16	16
1	965823	-	2	2
1	965839	+	10	13
1	965840	-	3	3
1	965995	+	4	4
1	965996	-	6	11
1	966010	-	4	11
1	966021	+	3	4
1	966022	-	9	9
1	966027	+	3	3
1	966028	-	5	7
1	974600	+	2	19
1	974601	-	2	8
1	974638	-	2	12
1	975288	-	3	18
1	975310	-	2	17
1	979757	+	1	1
1	979758	-	5	6
1	979893	+	2	2
1	979894	-	3	5
1	979897	+	2	2
1	979898	-	2	4
1	979905	+	1	1
1	979906	-	2	3
1	979985	+	2	5
1	979986	-	2	2
1	979994	+	5	6
1	979995	-	2	3
1	980009	+	3	5
1	980010	-	5	5
1	980270	+	2	3
1	980271	-	3	3
1	980282	+	3	4
1	980283	-	3	3
1	980293	+	3	3
1	980294	-	1	1
1	980311	+	3	4
1	980312	-	1	1
1	980326	+	3	3
1	980327	-	1	1
1	981008	+	6	7
1	981009	-	2	2
1	981026	+	5	7
1	981027	-	2	3
1	981039	+	6	8
1	982998	+	1	1
1	990257	-	1	1
1	991640	-	1	1
1	992474	-	5	7
1	992613	-	2	2
1	992653	-	4	6
1	992660	+	1	1
1	992661	-	4	8
1	992889	-	2	8
1	994481	+	2	4
1	994482	-	5	10
1	994839	-	6	11
1	995347	+	1	1
1	995348	-	4	6
1	995350	+	2	2
1	995351	-	3	6
1	995392	+	2	2
1	995393	-	2	5
1	995412	+	3	3
1	995413	-	4	5
1	995569	-	1	1
1	997096	+	18	19
1	997097	-	3	4
1	997186	+	18	19
1	997187	-	2	2
1	997213	+	18	20
1	997214	-	2	2
1	997223	+	17	17
1	997224	-	2	2
1	997239	+	8	19
1	997240	-	2	4
1	997264	+	17	18
1	997265	-	3	3
1	997310	-	2	5
1	997410	+	11	18
1	997411	-	2	2
1	997412	+	12	17
1	997413	-	1	1
1	997471	+	12	12
1	997472	-	6	6
1	997586	+	3	3
1	997622	-	1	1
1	997627	+	4	4
1	997628	-	1	1
1	997675	+	7	7
1	997676	-	4	5
1	997762	+	3	3
1	997763	-	6	9
1	997796	+	4	5
1	997797	-	9	9
1	997805	+	3	5
1	997806	-	8	8
1	997819	+	5	5
1	997820	-	6	7
1	997822	+	5	6
1	997823	-	5	7
1	997864	+	4	4
1	997865	-	8	8
1	997878	+	3	4
1	997879	-	6	7
1	998022	+	6	7
1	998023	-	1	1
1	998032	+	5	7
1	998033	-	1	1
1	998274	+	7	8
1	998275	-	7	7
1	998449	+	5	5
1	998450	-	8	8
1	998451	+	5	5
1	998452	-	6	7
1	998482	+	4	5
1	998483	-	2	3
1	998497	+	4	5
1	998498	-	2	3
1	998559	+	5	5
1	998560	-	4	5
1	998592	+	5	5
1	998593	-	7	12
1	998733	+	3	4
1	998734	-	7	7
1	998749	+	3	4
1	998750	-	5	5
1	998771	+	4	4
1	998772	-	3	4
1	998792	+	7	7
1	998793	-	4	4
1	998887	+	6	9
1	998888	-	2	4
1	998902	+	6	7
1	998903	-	3	3
1	998904	+	7	7
1	998905	-	3	3
1	998932	+	6	6
1	998937	+	6	6
1	998945	+	5	8
1	998958	+	9	10
1	998993	+	8	10
1	998994	-	1	1
1	998998	+	9	9
1	998999	-	1	1
1	999075	+	7	7
1	999076	-	2	2
1	999128	+	5	6
1	999129	-	2	2
1	999144	+	4	5
1	999145	-	1	1
1	999156	+	6	6
1	999157	-	1	1
1	999161	+	6	6
1	999162	-	2	2
1	999213	+	10	11
1	999214	-	1	1
1	999250	+	15	15
1	999251	-	2	2
1	999295	+	11	11
1	999296	-	1	1
1	999328	+	12	12
1	999329	-	2	2
1	999337	+	12	12
1	999338	-	2	2
1	999343	+	11	11
1	999344	-	1	1
1	999359	+	12	12
1	999369	+	9	11
1	999383	+	12	12
1	999384	-	3	3
1	999389	+	11	13
1	999390	-	3	3
1	999491	+	8	15
1	999492	-	3	3
1	999512	+	6	14
1	999542	+	2	15
1	999670	+	3	4
1	999671	-	5	5
1	999676	+	4	4
1	999677	-	5	7
1	999783	+	2	9
1	999784	-	4	8
1	999796	+	5	10
1	999797	-	4	8
1	999810	+	6	8
1	999811	-	2	11
1	999827	+	3	9
1	1006064	-	4	14
1	1007115	-	12	13
1	1007122	+	1	1
1	1007123	-	11	13
1	1007131	+	1	1
1	1007132	-	11	12
1	1007140	+	1	1
1	1007141	-	11	11
1	1007187	+	1	1
1	1007200	+	1	1
1	1007201	-	7	10
1	1007367	-	4	10
1	1007372	+	3	3
1	1007373	-	10	11
1	1007477	+	3	3
1	1007478	-	5	6
1	1007502	+	4	4
1	1007503	-	9	10
1	1007561	+	2	3
1	1007562	-	8	9
1	1007571	-	4	11
1	1007612	+	1	1
1	1007613	-	8	10
1	1007614	+	1	1
1	1007615	-	8	11
1	1007621	+	1	1
1	1007622	-	11	12
1	1007629	-	8	10
1	1007662	-	4	7
1	1007678	+	1	1
1	1007679	-	5	7
1	1007689	-	4	5
1	1007704	+	2	3
1	1007705	-	5	5
1	1007730	+	2	3
1	1007731	-	4	5
1	1007764	+	2	4
1	1007848	+	3	3
1	1007849	-	5	5
1	1007876	+	1	1
1	1007877	-	4	4
1	1007892	-	4	4
1	1007902	+	1	1
1	1007903	-	3	4
1	1007913	+	1	1
1	1007914	-	3	3
1	1007929	-	2	3
1	1007947	+	2	3
1	1007948	-	2	2
1	1007973	+	5	5
1	1007989	+	4	5
1	1007991	+	5	5
1	1007992	-	2	3
1	1008047	+	2	10
1	1010353	+	1	1
1	1010657	-	1	1
1	1010680	+	6	12
1	1010685	+	9	12
1	1010686	-	1	1
1	1010690	+	7	10
1	1010708	-	1	1
1	1015020	+	1	1
1	1015021	-	21	22
1	1015325	+	1	1
1	1015326	-	11	12
1	1015340	-	14	14
1	1015342	-	10	13
1	1015491	+	5	5
1	1015492	-	6	7
1	1015498	+	5	5
1	1015499	-	8	8
1	1015804	+	11	12
1	1015805	-	9	11
1	1015916	+	4	5
1	1015917	-	13	17
1	1015934	+	6	7
1	1015935	-	14	15
1	1016407	+	2	3
1	1016408	-	9	9
1	1016428	+	2	2
1	1016429	-	9	10
1	1016661	-	6	6
1	1016787	+	4	4
1	1016788	-	9	10
1	1016803	+	6	6
1	1016804	-	11	11
1	1016857	+	5	5
1	1016858	-	7	7
1	1016873	+	5	5
1	1016874	-	4	4
1	1016994	-	5	9
1	1017160	-	3	10
1	1017177	+	6	6
1	1017178	-	6	7
1	1022876	+	1	1
1	1031941	-	3	5
1	1031959	+	4	7
1	1031960	-	3	5
1	1031976	+	2	6
1	1031977	-	5	5
1	1031978	+	3	6
1	1031979	-	5	6
1	1031993	+	2	6
1	1031994	-	2	5
1	1032264	+	2	5
1	1032265	-	2	3
1	1032278	-	3	3
1	1032390	+	2	5
1	1032391	-	7	17
1	1032393	+	3	5
1	1032394	-	5	16
1	1032403	-	6	16
1	1033836	+	7	10
1	1033837	-	4	5
1	1034052	+	8	10
1	1034158	+	2	3
1	1034159	-	2	2
